# spot,7358.2202,ts,2026-06-24 23:00:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,23,C,10946,0.000000,1.0000,0.0000,7185.00,7203.30
200.00,23,P,9629,0.000000,0.0000,3.9304,0.00,0.05
400.00,23,C,37,0.000000,1.0000,0.0000,6985.60,7008.10
400.00,23,P,7118,0.000000,0.0000,3.1448,0.00,0.05
600.00,23,C,5,0.000000,1.0000,0.0000,6786.10,6804.10
600.00,23,P,5209,0.000000,0.0000,2.6974,0.00,0.05
800.00,23,C,2,0.000000,1.0000,0.0000,6586.70,6604.70
800.00,23,P,3702,0.000000,0.0000,2.3844,0.00,0.05
1000.00,23,C,269,0.000000,1.0000,0.0000,6387.30,6405.30
1000.00,23,P,2861,0.000000,0.0000,2.1440,0.00,0.05
1200.00,23,C,9502,0.000000,1.0000,0.0000,6188.10,6205.20
1200.00,23,P,10680,0.000000,0.0000,1.9490,0.00,0.05
1400.00,23,C,3,0.000000,1.0000,0.0000,5988.50,6006.00
1400.00,23,P,737,0.000000,-0.0001,1.7849,0.00,0.05
1600.00,23,C,1,0.000000,1.0000,0.0000,5789.10,5807.10
1600.00,23,P,2780,0.000000,-0.0001,1.7578,0.00,0.05
1800.00,23,P,1300,0.000000,-0.0001,1.6248,0.00,0.05
2000.00,23,C,19,0.000000,1.0000,0.0000,5390.30,5408.30
2000.00,23,P,10066,0.000000,-0.0001,1.5063,0.00,0.15
2200.00,23,C,1431,0.000000,1.0000,0.0000,5190.90,5208.90
2200.00,23,P,4176,0.000000,-0.0001,1.3992,0.00,0.15
2400.00,23,C,1,0.000000,1.0000,0.0000,4991.50,5009.50
2400.00,23,P,1236,0.000000,-0.0001,1.3269,0.00,0.15
2500.00,23,C,1,0.000000,1.0000,0.0000,4891.80,4911.90
2500.00,23,P,16483,0.000000,-0.0002,1.2804,0.00,0.15
2600.00,23,P,756,0.000000,-0.0002,1.2356,0.00,0.20
2700.00,23,P,1111,0.000000,-0.0002,1.1926,0.00,0.15
2800.00,23,P,1394,0.000000,-0.0002,1.1512,0.00,0.20
2900.00,23,C,30,0.000000,1.0000,0.0000,4493.00,4510.60
2900.00,23,P,2183,0.000000,-0.0002,1.1112,0.00,0.20
3000.00,23,C,225,0.000000,1.0000,0.0000,4393.40,4411.20
3000.00,23,P,7466,0.000000,-0.0002,1.0726,0.00,0.20
3100.00,23,P,1984,0.000000,-0.0003,1.0514,0.00,0.20
3200.00,23,C,23,0.000000,1.0000,0.0000,4194.00,4211.20
3200.00,23,P,2718,0.000000,-0.0003,1.0148,0.00,0.25
3300.00,23,P,8081,0.000000,-0.0003,0.9792,0.00,0.25
3400.00,23,C,13,0.000000,1.0000,0.0000,3994.60,4012.60
3400.00,23,P,4773,0.000000,-0.0004,0.9681,0.10,0.25
3500.00,23,P,7143,0.000000,-0.0004,0.9232,0.00,0.30
3600.00,23,P,5201,0.000000,-0.0004,0.9004,0.05,0.30
3650.00,23,P,2027,0.000000,-0.0004,0.8841,0.05,0.30
3700.00,23,C,1,0.000000,1.0000,0.0000,3695.60,3715.00
3700.00,23,P,2274,0.000000,-0.0005,0.8680,0.05,0.35
3750.00,23,P,1799,0.000000,-0.0005,0.8521,0.05,0.35
3800.00,23,P,3873,0.000000,-0.0005,0.8362,0.05,0.35
3850.00,23,P,1590,0.000000,-0.0006,0.8290,0.05,0.40
3900.00,23,P,2416,0.000000,-0.0006,0.8211,0.05,0.35
3950.00,23,P,1836,0.000000,-0.0006,0.8059,0.05,0.40
4000.00,23,C,139,0.000000,1.0000,0.6259,3396.50,3415.80
4000.00,23,P,7357,0.000000,-0.0006,0.7973,0.10,0.40
4050.00,23,P,1590,0.000000,-0.0007,0.7821,0.10,0.45
4100.00,23,P,2132,0.000000,-0.0007,0.7672,0.15,0.45
4150.00,23,P,3345,0.000000,-0.0008,0.7636,0.15,0.50
4200.00,23,C,2,0.000000,1.0000,0.6934,3197.20,3215.40
4200.00,23,P,4414,0.000000,-0.0008,0.7488,0.30,0.50
4225.00,23,P,967,0.000000,-0.0009,0.7464,0.15,0.50
