# spot,7498.9600,ts,2026-07-22 22:56:47
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,30,C,2960,0.000000,1.0000,4.8772,7296.40,7319.90
200.00,30,P,10649,0.000000,0.0000,3.4462,0.00,0.05
400.00,30,C,283,0.000000,1.0000,3.8448,7096.60,7119.80
400.00,30,P,4428,0.000000,0.0000,2.7595,0.00,0.05
600.00,30,C,251,0.000000,1.0000,3.2708,6897.30,6919.30
600.00,30,P,960,0.000000,0.0000,2.3683,0.00,0.05
800.00,30,C,255,0.000000,1.0000,2.8742,6698.00,6722.00
800.00,30,P,1389,0.000000,0.0000,2.0947,0.00,0.05
1000.00,30,C,59,0.000000,1.0000,2.5871,6498.80,6522.00
1000.00,30,P,1242,0.000000,0.0000,1.8848,0.00,0.05
1200.00,30,C,19,0.000000,1.0000,2.3419,6299.50,6322.70
1200.00,30,P,1927,0.000000,0.0000,1.7143,0.00,0.05
1400.00,30,C,71,0.000000,1.0000,2.1365,6100.20,6123.40
1400.00,30,P,3430,0.000000,0.0000,1.5708,0.00,0.05
1600.00,30,C,5,0.000000,1.0000,1.9598,5900.90,5924.20
1600.00,30,P,5891,0.000000,-0.0001,1.5478,0.00,0.15
1800.00,30,C,3,0.000000,1.0000,1.8166,5701.70,5725.70
1800.00,30,P,2010,0.000000,-0.0001,1.4316,0.00,0.15
2000.00,30,C,14,0.000000,1.0000,1.6781,5502.40,5525.60
2000.00,30,P,965,0.000000,-0.0001,1.3279,0.00,0.15
2200.00,30,C,2952,0.000000,1.0000,1.5533,5305.60,5325.50
2200.00,30,P,3794,0.000000,-0.0001,1.2346,0.00,0.10
2400.00,30,P,1999,0.000000,-0.0001,1.1494,0.00,0.10
2500.00,30,P,10624,0.000000,-0.0002,1.1092,0.00,0.10
2600.00,30,C,54,0.000000,0.9999,1.3454,4904.60,4927.40
2600.00,30,P,1074,0.000000,-0.0002,1.0708,0.00,0.10
2700.00,30,C,2,0.000000,0.9999,1.3010,4804.90,4825.90
2700.00,30,P,1008,0.000000,-0.0002,1.0542,0.00,0.10
2800.00,30,C,3,0.000000,0.9999,1.2489,4705.30,4729.30
2800.00,30,P,893,0.000000,-0.0002,1.0180,0.00,0.15
2900.00,30,C,30,0.000000,0.9999,1.2079,4605.70,4628.90
2900.00,30,P,548,0.000000,-0.0002,0.9832,0.00,0.15
3000.00,30,C,56,0.000000,0.9998,1.1682,4506.10,4529.30
3000.00,30,P,4498,0.000000,-0.0003,0.9495,0.00,0.20
3100.00,30,P,1418,0.000000,-0.0003,0.9310,0.05,0.25
3200.00,30,C,27,0.000000,0.9998,1.0843,4306.80,4329.60
3200.00,30,P,4271,0.000000,-0.0003,0.8990,0.05,0.25
3300.00,30,P,2363,0.000000,-0.0004,0.8681,0.05,0.25
3400.00,30,P,3068,0.000000,-0.0004,0.8486,0.05,0.30
3500.00,30,P,3079,0.000000,-0.0004,0.8194,0.05,0.30
3600.00,30,C,1,0.000000,0.9996,0.9394,3908.30,3931.10
3600.00,30,P,859,0.000000,-0.0005,0.8074,0.05,0.30
3700.00,30,P,1018,0.000000,-0.0006,0.7791,0.10,0.35
3750.00,30,P,843,0.000000,-0.0006,0.7716,0.10,0.35
3800.00,30,C,1,0.000000,0.9995,0.8766,3709.10,3732.30
3800.00,30,P,1943,0.000000,-0.0006,0.7578,0.10,0.40
3850.00,30,P,775,0.000000,-0.0006,0.7504,0.10,0.40
3900.00,30,P,157,0.000000,-0.0007,0.7420,0.15,0.40
3950.00,30,P,524,0.000000,-0.0007,0.7284,0.15,0.45
4000.00,30,C,48,0.000000,0.9994,0.8168,3509.90,3532.70
4000.00,30,P,1969,0.000000,-0.0008,0.7203,0.25,0.45
4050.00,30,P,149,0.000000,-0.0008,0.7113,0.20,0.45
4100.00,30,P,1839,0.000000,-0.0009,0.6979,0.35,0.50
4150.00,30,P,1543,0.000000,-0.0009,0.6930,0.25,0.50
4200.00,30,C,1,0.000000,0.9991,0.7596,3310.70,3333.90
4200.00,30,P,741,0.000000,-0.0010,0.6798,0.25,0.45
4250.00,30,P,2425,0.000000,-0.0010,0.6740,0.30,0.55
4300.00,30,C,1,0.000000,0.9990,0.7376,3211.10,3235.10
