# spot,7554.2900,ts,2026-06-15 23:42:49
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,3,C,1925,0.000000,1.0000,0.0000,7348.90,7368.10
200.00,3,P,1895,0.000000,0.0000,0.0000,0.00,0.05
400.00,3,C,55,0.000000,1.0000,0.0000,7147.80,7166.40
400.00,3,P,10184,0.000000,0.0000,0.0000,0.00,0.05
600.00,3,P,5203,0.000000,0.0000,7.8809,0.00,0.05
800.00,3,C,1,0.000000,1.0000,0.0000,6748.10,6766.60
800.00,3,P,10324,0.000000,0.0000,6.9723,0.00,0.05
1000.00,3,C,7882,0.000000,1.0000,0.0000,6548.20,6566.80
1000.00,3,P,26818,0.000000,0.0000,6.2739,0.00,0.05
1200.00,3,C,39,0.000000,1.0000,0.0000,6348.30,6367.40
1200.00,3,P,10005,0.000000,0.0000,5.7077,0.00,0.05
1400.00,3,C,4,0.000000,1.0000,0.0000,6148.50,6167.10
1400.00,3,P,11961,0.000000,0.0000,5.2315,0.00,0.05
1600.00,3,C,3,0.000000,1.0000,0.0000,5948.60,5967.50
1600.00,3,P,11892,0.000000,0.0000,4.8207,0.00,0.05
1800.00,3,P,7757,0.000000,0.0000,4.4594,0.00,0.05
2000.00,3,C,8344,0.000000,1.0000,0.0000,5548.90,5567.50
2000.00,3,P,17880,0.000000,0.0000,4.1371,0.00,0.05
2200.00,3,C,2,0.000000,1.0000,0.0000,5349.10,5367.90
2200.00,3,P,5546,0.000000,0.0000,3.8461,0.00,0.05
2300.00,3,C,2,0.000000,1.0000,0.0000,5249.10,5267.80
2300.00,3,P,2411,0.000000,0.0000,3.8686,0.00,0.10
2400.00,3,C,3,0.000000,1.0000,0.0000,5149.20,5167.80
2400.00,3,P,2875,0.000000,0.0000,3.5808,0.00,0.05
2500.00,3,P,14366,0.000000,0.0000,3.6041,0.00,0.10
2600.00,3,C,31,0.000000,1.0000,0.0000,4949.40,4968.00
2600.00,3,P,2443,0.000000,0.0000,3.4798,0.00,0.10
2700.00,3,C,1,0.000000,1.0000,0.0000,4849.40,4868.00
2700.00,3,P,4387,0.000000,0.0000,3.3602,0.00,0.10
2800.00,3,P,4112,0.000000,0.0000,3.2451,0.00,0.10
2900.00,3,C,1,0.000000,1.0000,0.0000,4649.60,4668.20
2900.00,3,P,2463,0.000000,0.0000,3.1339,0.00,0.10
3000.00,3,C,6800,0.000000,1.0000,0.0000,4549.60,4568.20
3000.00,3,P,15446,0.000000,0.0000,3.0266,0.00,0.05
3100.00,3,C,5,0.000000,1.0000,0.0000,4449.70,4469.40
3100.00,3,P,2544,0.000000,0.0000,2.9228,0.00,0.10
3200.00,3,C,13,0.000000,1.0000,0.0000,4349.80,4368.60
3200.00,3,P,7080,0.000000,0.0000,2.8222,0.00,0.10
3300.00,3,C,4,0.000000,1.0000,0.0000,4250.90,4270.30
3300.00,3,P,9413,0.000000,0.0000,2.7248,0.00,0.10
3350.00,3,C,2,0.000000,1.0000,0.0000,4199.90,4218.50
3350.00,3,P,5249,0.000000,0.0000,2.6772,0.00,0.10
3400.00,3,C,61,0.000000,1.0000,0.0000,4149.90,4169.30
3400.00,3,P,7098,0.000000,0.0000,2.6303,0.00,0.10
3450.00,3,C,41,0.000000,1.0000,0.0000,4100.00,4118.60
3450.00,3,P,5307,0.000000,0.0000,2.5840,0.00,0.10
3500.00,3,C,4,0.000000,1.0000,0.0000,4050.00,4068.60
3500.00,3,P,10917,0.000000,0.0000,2.5384,0.00,0.10
3550.00,3,C,2,0.000000,1.0000,0.0000,4001.30,4020.50
3550.00,3,P,2818,0.000000,0.0000,2.4935,0.00,0.10
3600.00,3,C,5,0.000000,1.0000,0.0000,3951.10,3970.60
3600.00,3,P,5029,0.000000,0.0000,2.4491,0.00,0.10
3650.00,3,P,2585,0.000000,0.0000,2.4054,0.00,0.10
3700.00,3,C,2,0.000000,1.0000,0.0000,3850.10,3868.70
3700.00,3,P,3015,0.000000,0.0000,2.3623,0.00,0.10
3750.00,3,C,3,0.000000,1.0000,0.0000,3800.20,3818.80
3750.00,3,P,3906,0.000000,0.0000,2.3197,0.00,0.10
3800.00,3,P,7396,0.000000,0.0000,2.2777,0.00,0.10
3850.00,3,C,3,0.000000,1.0000,0.0000,3700.20,3718.90
3850.00,3,P,5585,0.000000,0.0000,2.2362,0.00,0.10
3875.00,3,P,1321,0.000000,0.0000,2.2157,0.00,0.10
3900.00,3,P,3422,0.000000,0.0000,2.1953,0.00,0.10
3925.00,3,P,1591,0.000000,0.0000,2.1750,0.00,0.10
3950.00,3,P,2410,0.000000,0.0000,2.1548,0.00,0.10
3975.00,3,P,1382,0.000000,0.0000,2.1348,0.00,0.10
4000.00,3,C,12064,0.000000,1.0000,0.0000,3554.20,3566.60
4000.00,3,P,26102,0.000000,0.0000,2.1149,0.00,0.10
4025.00,3,P,1228,0.000000,0.0000,2.0951,0.00,0.10
4050.00,3,P,1846,0.000000,0.0000,2.0754,0.00,0.10
4075.00,3,P,1633,0.000000,0.0000,2.0558,0.00,0.10
4100.00,3,C,144,0.000000,1.0000,0.0000,3450.40,3469.00
4100.00,3,P,5804,0.000000,0.0000,2.0364,0.00,0.10
4125.00,3,P,2279,0.000000,0.0000,2.0171,0.00,0.10
4150.00,3,C,6,0.000000,1.0000,0.0000,3401.50,3420.90
4150.00,3,P,3934,0.000000,0.0000,1.9979,0.00,0.10
4175.00,3,P,1438,0.000000,0.0000,1.9788,0.00,0.10
4200.00,3,C,4,0.000000,1.0000,0.0000,3350.50,3369.00
4200.00,3,P,7248,0.000000,0.0000,1.9598,0.00,0.10
4225.00,3,P,1714,0.000000,0.0000,1.9409,0.00,0.10
4250.00,3,C,1,0.000000,1.0000,0.0000,3300.50,3319.10
4250.00,3,P,4320,0.000000,0.0000,1.9221,0.00,0.10
4275.00,3,P,1699,0.000000,0.0000,1.9034,0.00,0.10
4300.00,3,C,10,0.000000,1.0000,0.0000,3251.60,3271.00
4300.00,3,P,4441,0.000000,0.0000,1.8849,0.00,0.10
