# spot,7745.0601,ts,2026-08-17 22:18:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,4,C,2960,0.000000,1.0000,0.0000,7535.00,7554.50
200.00,4,P,10649,0.000000,0.0000,0.0000,0.00,0.05
400.00,4,C,283,0.000000,1.0000,0.0000,7334.90,7355.50
400.00,4,P,4428,0.000000,0.0000,7.8950,0.00,0.05
600.00,4,C,251,0.000000,1.0000,8.5392,7135.40,7155.70
600.00,4,P,960,0.000000,0.0000,6.7858,0.00,0.05
800.00,4,C,254,0.000000,1.0000,7.5080,6935.00,6954.90
800.00,4,P,1389,0.000000,0.0000,6.0105,0.00,0.05
1000.00,4,C,94,0.000000,1.0000,6.7174,6735.20,6755.90
1000.00,4,P,1242,0.000000,0.0000,5.4149,0.00,0.05
1200.00,4,C,19,0.000000,1.0000,6.0759,6534.80,6556.00
1200.00,4,P,1931,0.000000,0.0000,4.9314,0.00,0.05
1400.00,4,C,71,0.000000,1.0000,5.6226,6335.50,6354.60
1400.00,4,P,3688,0.000000,0.0000,4.5250,0.00,0.05
1600.00,4,C,5,0.000000,1.0000,5.1546,6135.60,6156.30
1600.00,4,P,6462,0.000000,0.0000,4.1746,0.00,0.05
1800.00,4,C,3,0.000000,1.0000,4.7425,5936.50,5956.40
1800.00,4,P,2026,0.000000,0.0000,3.8664,0.00,0.05
2000.00,4,C,14,0.000000,1.0000,4.3742,5736.00,5755.00
2000.00,4,P,964,0.000000,0.0000,3.5915,0.00,0.05
2200.00,4,C,2952,0.000000,1.0000,4.1134,5536.00,5555.80
2200.00,4,P,3796,0.000000,0.0000,3.4849,0.00,0.05
2400.00,4,P,1999,0.000000,0.0000,3.2493,0.00,0.05
2500.00,4,P,11078,0.000000,0.0000,3.1389,0.00,0.05
2600.00,4,C,55,0.000000,1.0000,3.5292,5136.60,5156.10
2600.00,4,P,1074,0.000000,0.0000,3.0329,0.00,0.05
2700.00,4,C,2,0.000000,1.0000,3.4296,5036.50,5056.10
2700.00,4,P,1008,0.000000,0.0000,2.9309,0.00,0.05
2800.00,4,C,3,0.000000,1.0000,3.3323,4936.40,4955.80
2800.00,4,P,893,0.000000,0.0000,2.8327,0.00,0.05
2900.00,4,C,30,0.000000,1.0000,3.1793,4836.60,4856.30
2900.00,4,P,606,0.000000,0.0000,2.7379,0.00,0.05
3000.00,4,C,57,0.000000,1.0000,3.0909,4737.00,4757.20
3000.00,4,P,4550,0.000000,0.0000,2.6462,0.00,0.05
3100.00,4,P,1427,0.000000,0.0000,2.5578,0.00,0.05
3200.00,4,C,27,0.000000,1.0000,2.8647,4537.00,4556.50
3200.00,4,P,4423,0.000000,0.0000,2.4721,0.00,0.05
3300.00,4,P,6035,0.000000,0.0000,2.3890,0.00,0.05
3400.00,4,P,6845,0.000000,0.0000,2.3084,0.00,0.05
3500.00,4,P,5258,0.000000,0.0000,2.2301,0.00,0.05
3600.00,4,C,2,0.000000,1.0000,2.5067,4136.90,4157.60
3600.00,4,P,4032,0.000000,0.0000,2.1540,0.00,0.05
3700.00,4,P,3139,0.000000,0.0000,2.0800,0.00,0.05
3750.00,4,P,1613,0.000000,0.0000,2.0437,0.00,0.05
3800.00,4,C,1,0.000000,1.0000,2.3170,3937.30,3957.80
3800.00,4,P,3170,0.000000,0.0000,2.0079,0.00,0.05
3850.00,4,P,4772,0.000000,0.0000,1.9725,0.00,0.05
3900.00,4,P,1673,0.000000,0.0000,1.9376,0.00,0.05
3950.00,4,P,2646,0.000000,0.0000,1.9032,0.00,0.05
4000.00,4,C,48,0.000000,1.0000,2.1363,3737.70,3756.70
4000.00,4,P,4490,0.000000,0.0000,1.8691,0.00,0.05
4050.00,4,P,1722,0.000000,0.0000,1.8355,0.00,0.05
4100.00,4,P,3188,0.000000,0.0000,1.8023,0.00,0.05
4150.00,4,P,3086,0.000000,0.0000,1.7694,0.00,0.05
4200.00,4,C,1,0.000000,1.0000,1.9637,3537.50,3558.00
4200.00,4,P,2992,0.000000,0.0000,1.7370,0.00,0.05
4250.00,4,P,3525,0.000000,0.0000,1.7049,0.00,0.05
4300.00,4,C,1,0.000000,1.0000,1.9074,3438.50,3456.80
4300.00,4,P,3128,0.000000,0.0000,1.6732,0.00,0.05
4350.00,4,C,2,0.000000,1.0000,1.8532,3387.60,3408.10
4350.00,4,P,1175,0.000000,0.0000,1.6418,0.00,0.05
4375.00,4,P,1246,0.000000,0.0000,1.6263,0.00,0.05
4400.00,4,P,4537,0.000000,0.0000,1.6108,0.00,0.05
4425.00,4,P,1774,0.000000,0.0000,1.5954,0.00,0.05
4450.00,4,P,2547,0.000000,0.0000,1.5801,0.00,0.05
4475.00,4,P,1125,0.000000,0.0000,1.5649,0.00,0.05
4500.00,4,C,5,0.000000,1.0000,1.7464,3237.30,3258.20
4500.00,4,P,2985,0.000000,0.0000,1.5498,0.00,0.05
4525.00,4,C,1,0.000000,1.0000,1.7198,3212.70,3233.20
4525.00,4,P,832,0.000000,0.0000,1.5347,0.00,0.05
4550.00,4,C,1,0.000000,1.0000,1.7440,3187.80,3208.30
4550.00,4,P,1000,0.000000,0.0000,1.5197,0.00,0.05
4575.00,4,P,764,0.000000,0.0000,1.5048,0.00,0.05
4600.00,4,C,21,0.000000,1.0000,1.6939,3137.80,3156.80
4600.00,4,P,3676,0.000000,0.0000,1.4900,0.00,0.05
4625.00,4,C,20,0.000000,1.0000,1.6687,3113.10,3132.40
4625.00,4,P,891,0.000000,0.0000,1.4753,0.00,0.05
4650.00,4,C,20,0.000000,1.0000,1.6432,3087.80,3108.30
4650.00,4,P,2170,0.000000,0.0000,1.4606,0.00,0.05
4675.00,4,C,20,0.000000,1.0000,1.6174,3062.70,3083.40
