# spot,7316.1499,ts,2026-07-29 22:55:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,23,C,2960,0.000000,1.0000,5.5230,7089.40,7109.90
200.00,23,P,10649,0.000000,0.0000,3.9170,0.00,0.05
400.00,23,C,283,0.000000,1.0000,4.5679,6889.90,6910.40
400.00,23,P,4428,0.000000,0.0000,3.1312,0.00,0.05
600.00,23,C,251,0.000000,1.0000,3.8371,6693.30,6711.00
600.00,23,P,960,0.000000,0.0000,2.6835,0.00,0.05
800.00,23,C,255,0.000000,1.0000,3.4165,6491.10,6511.60
800.00,23,P,1389,0.000000,0.0000,2.3704,0.00,0.05
1000.00,23,C,59,0.000000,1.0000,3.0660,6294.40,6312.10
1000.00,23,P,1242,0.000000,0.0000,2.1300,0.00,0.05
1200.00,23,C,19,0.000000,1.0000,2.7839,6092.20,6112.70
1200.00,23,P,1927,0.000000,0.0000,1.9349,0.00,0.05
1400.00,23,C,71,0.000000,1.0000,2.4879,5892.80,5913.30
1400.00,23,P,3688,0.000000,0.0000,1.7708,0.00,0.05
1600.00,23,C,5,0.000000,1.0000,2.3359,5693.40,5713.90
1600.00,23,P,6461,0.000000,0.0000,1.7427,0.00,0.15
1800.00,23,C,3,0.000000,1.0000,2.0420,5493.90,5514.40
1800.00,23,P,2007,0.000000,0.0000,1.6097,0.00,0.15
2000.00,23,C,14,0.000000,1.0000,1.9528,5294.50,5315.00
2000.00,23,P,964,0.000000,-0.0001,1.4911,0.00,0.20
2200.00,23,C,2952,0.000000,1.0000,1.6596,5097.70,5116.10
2200.00,23,P,3796,0.000000,-0.0001,1.3840,0.00,0.20
2400.00,23,P,1999,0.000000,-0.0001,1.3114,0.00,0.20
2500.00,23,P,10624,0.000000,-0.0001,1.2648,0.00,0.20
2600.00,23,C,55,0.000000,1.0000,1.5605,4696.20,4716.70
2600.00,23,P,1074,0.000000,-0.0001,1.2200,0.00,0.20
2700.00,23,C,2,0.000000,1.0000,1.5434,4596.50,4617.00
2700.00,23,P,1008,0.000000,-0.0001,1.1770,0.00,0.20
2800.00,23,C,3,0.000000,1.0000,1.4157,4496.80,4517.30
