# spot,7428.7798,ts,2026-07-28 22:54:31
strike,dte,cp,oi,gamma,delta,iv,bid,ask
200.00,24,C,2960,0.000000,1.0000,5.5210,7218.30,7238.50
200.00,24,P,10649,0.000000,0.0000,3.8490,0.00,0.05
400.00,24,C,283,0.000000,1.0000,4.3580,7019.30,7040.60
400.00,24,P,4428,0.000000,0.0000,3.0801,0.00,0.05
600.00,24,C,251,0.000000,1.0000,3.7142,6820.70,6839.70
600.00,24,P,960,0.000000,0.0000,2.6421,0.00,0.05
800.00,24,C,255,0.000000,1.0000,3.2708,6621.30,6639.50
800.00,24,P,1389,0.000000,0.0000,2.3359,0.00,0.05
1000.00,24,C,59,0.000000,1.0000,2.9333,6421.90,6440.40
1000.00,24,P,1242,0.000000,0.0000,2.1006,0.00,0.05
1200.00,24,C,19,0.000000,1.0000,2.6614,6222.50,6241.70
1200.00,24,P,1927,0.000000,0.0000,1.9097,0.00,0.05
1400.00,24,C,71,0.000000,1.0000,2.4339,6023.10,6042.30
1400.00,24,P,3688,0.000000,0.0000,1.7492,0.00,0.05
1600.00,24,C,5,0.000000,1.0000,2.2384,5821.70,5842.90
1600.00,24,P,6325,0.000000,0.0000,1.6790,0.00,0.05
1800.00,24,C,3,0.000000,1.0000,2.0671,5622.30,5643.50
1800.00,24,P,2010,0.000000,0.0000,1.5521,0.00,0.10
2000.00,24,C,14,0.000000,1.0000,1.9042,5424.60,5444.00
2000.00,24,P,964,0.000000,0.0000,1.4390,0.00,0.10
2200.00,24,C,2952,0.000000,1.0000,1.7675,5226.50,5242.20
2200.00,24,P,3796,0.000000,-0.0001,1.3368,0.00,0.10
2400.00,24,P,1999,0.000000,-0.0001,1.2437,0.00,0.10
2500.00,24,P,10624,0.000000,-0.0001,1.2000,0.00,0.10
2600.00,24,C,54,0.000000,1.0000,1.5292,4826.70,4845.80
2600.00,24,P,1074,0.000000,-0.0001,1.1887,0.00,0.10
2700.00,24,C,2,0.000000,1.0000,1.4755,4727.00,4746.10
2700.00,24,P,1008,0.000000,-0.0001,1.1474,0.00,0.10
2800.00,24,C,3,0.000000,1.0000,1.4323,4627.30,4645.90
2800.00,24,P,893,0.000000,-0.0001,1.1076,0.00,0.10
2900.00,24,C,30,0.000000,1.0000,1.3823,4527.60,4545.90
2900.00,24,P,559,0.000000,-0.0001,1.0692,0.00,0.15
3000.00,24,C,56,0.000000,1.0000,1.3340,4427.90,4447.00
3000.00,24,P,4539,0.000000,-0.0002,1.0321,0.00,0.15
3100.00,24,P,1418,0.000000,-0.0002,0.9962,0.05,0.10
3200.00,24,C,27,0.000000,1.0000,1.2422,4228.60,4247.60
3200.00,24,P,4577,0.000000,-0.0002,0.9614,0.05,0.15
3300.00,24,P,6030,0.000000,-0.0002,0.9278,0.00,0.15
3400.00,24,P,6845,0.000000,-0.0003,0.9128,0.00,0.15
3500.00,24,P,6052,0.000000,-0.0003,0.8804,0.00,0.15
3600.00,24,C,2,0.000000,0.9998,1.0750,3829.60,3848.90
3600.00,24,P,4087,0.000000,-0.0003,0.8625,0.05,0.20
3700.00,24,P,3059,0.000000,-0.0004,0.8314,0.05,0.20
3750.00,24,P,1613,0.000000,-0.0004,0.8162,0.05,0.20
3800.00,24,C,1,0.000000,0.9998,0.9982,3630.40,3649.50
3800.00,24,P,3197,0.000000,-0.0004,0.8012,0.05,0.20
3850.00,24,P,2269,0.000000,-0.0004,0.7865,0.05,0.20
3900.00,24,P,1665,0.000000,-0.0005,0.7718,0.05,0.25
3950.00,24,P,2165,0.000000,-0.0005,0.7764,0.05,0.25
4000.00,24,C,48,0.000000,0.9996,0.9314,3430.90,3450.10
4000.00,24,P,3466,0.000000,-0.0005,0.7618,0.05,0.25
4050.00,24,P,1722,0.000000,-0.0006,0.7473,0.10,0.25
4100.00,24,P,3115,0.000000,-0.0006,0.7330,0.15,0.30
4150.00,24,P,3042,0.000000,-0.0006,0.7331,0.10,0.30
4200.00,24,C,1,0.000000,0.9995,0.8619,3231.70,3249.90
4200.00,24,P,2176,0.000000,-0.0007,0.7189,0.15,0.30
4250.00,24,P,3525,0.000000,-0.0007,0.7109,0.15,0.35
4300.00,24,C,1,0.000000,0.9994,0.8335,3130.40,3150.90
4300.00,24,P,3113,0.000000,-0.0008,0.7022,0.15,0.35
4350.00,24,C,2,0.000000,0.9993,0.8144,3081.60,3101.30
4350.00,24,P,1176,0.000000,-0.0008,0.6883,0.20,0.40
4375.00,24,P,1248,0.000000,-0.0009,0.6863,0.20,0.40
4400.00,24,P,3913,0.000000,-0.0009,0.6794,0.20,0.40
4425.00,24,P,1771,0.000000,-0.0009,0.6770,0.25,0.40
4450.00,24,P,2548,0.000000,-0.0010,0.6701,0.25,0.45
4475.00,24,P,1125,0.000000,-0.0010,0.6674,0.25,0.45
4500.00,24,C,5,0.000000,0.9991,0.7731,2932.40,2951.80
4500.00,24,P,3205,0.000000,-0.0010,0.6606,0.25,0.45
4525.00,24,C,1,0.000000,0.9991,0.7616,2907.90,2926.90
4525.00,24,P,835,0.000000,-0.0011,0.6537,0.30,0.50
4550.00,24,C,1,0.000000,0.9991,0.7549,2882.30,2902.00
4550.00,24,P,964,0.000000,-0.0011,0.6544,0.30,0.50
