# spot,17.6500,ts,2026-06-29 22:52:24
strike,dte,cp,oi,gamma,delta,iv,bid,ask
21.50,23,P,21070,0.077800,-0.6874,0.9764,3.75,3.85
22.00,23,C,112449,0.072700,0.2860,1.0080,0.71,0.76
22.00,23,P,57963,0.072700,-0.7112,1.0141,4.20,4.30
22.50,23,C,31354,0.068100,0.2650,1.0393,0.65,0.70
22.50,23,P,178,0.068100,-0.7322,1.0465,4.65,4.75
23.00,23,C,73593,0.063700,0.2464,1.0759,0.61,0.68
23.00,23,P,20053,0.063700,-0.7508,1.0740,5.10,5.20
23.50,23,C,36812,0.059800,0.2299,1.0943,0.56,0.61
23.50,23,P,130,0.059800,-0.7674,1.0969,5.55,5.65
24.00,23,C,106310,0.056100,0.2152,1.1265,0.53,0.58
24.00,23,P,16491,0.056100,-0.7821,1.1339,6.00,6.15
24.50,23,C,13092,0.052800,0.2020,1.2157,0.50,0.55
24.50,23,P,37,0.052800,-0.7952,1.1486,6.50,6.60
25.00,23,C,249283,0.049700,0.1901,1.2700,0.47,0.51
25.00,23,P,38387,0.049700,-0.8071,1.1587,6.95,7.05
26.00,23,C,30660,0.044300,0.1697,1.2864,0.42,0.48
26.00,23,P,1714,0.044300,-0.8276,1.2103,7.90,8.00
27.00,23,C,59623,0.039800,0.1526,1.2720,0.37,0.42
27.00,23,P,1446,0.039800,-0.8446,1.2750,8.85,8.95
28.00,23,C,107604,0.035900,0.1382,1.3173,0.34,0.38
28.00,23,P,1224,0.035900,-0.8590,1.3081,9.80,9.95
29.00,23,C,19488,0.032600,0.1259,1.3600,0.31,0.35
29.00,23,P,1821,0.032600,-0.8713,1.3586,10.75,10.90
30.00,23,C,149714,0.029800,0.1153,1.2839,0.28,0.32
30.00,23,P,702,0.029800,-0.8820,1.4034,11.75,11.85
31.00,23,C,45124,0.027300,0.1060,1.4377,0.26,0.30
31.00,23,P,550,0.027300,-0.8913,1.4427,12.70,12.85
32.00,23,C,27436,0.025100,0.0979,1.4743,0.24,0.28
32.00,23,P,124,0.025100,-0.8994,1.4767,13.70,13.80
33.00,23,C,18981,0.023200,0.0906,1.5062,0.22,0.26
33.00,23,P,810,0.023200,-0.9066,1.5056,14.70,14.80
34.00,23,C,22609,0.021500,0.0842,1.5549,0.21,0.26
34.00,23,P,16,0.021500,-0.9130,1.4061,15.65,15.75
35.00,23,C,195314,0.019900,0.0785,1.5712,0.19,0.22
35.00,23,P,48,0.019900,-0.9188,1.5865,16.65,16.75
36.00,23,C,8191,0.018600,0.0733,1.6062,0.18,0.22
36.00,23,P,69,0.018600,-0.9239,1.6027,17.60,17.75
37.00,23,C,26012,0.017400,0.0687,1.6466,0.17,0.22
37.00,23,P,13,0.017400,-0.9286,1.6557,18.60,18.70
38.00,23,C,31426,0.016200,0.0645,1.6763,0.16,0.21
38.00,23,P,26,0.016200,-0.9328,1.5680,19.60,19.70
39.00,23,C,27760,0.015200,0.0607,1.7034,0.15,0.20
39.00,23,P,2,0.015200,-0.9366,1.7967,20.60,20.70
40.00,23,C,70170,0.014300,0.0572,1.7183,0.14,0.17
40.00,23,P,222,0.014300,-0.9401,1.7621,21.55,21.70
42.50,23,C,54334,0.012400,0.0497,1.7778,0.12,0.16
42.50,23,P,6,0.012400,-0.9476,1.8306,24.05,24.15
45.00,23,C,188846,0.010800,0.0436,1.8358,0.11,0.14
45.00,23,P,342,0.010800,-0.9536,1.9384,26.50,26.65
47.50,23,C,23839,0.009500,0.0386,1.8829,0.09,0.13
47.50,23,P,3,0.009500,-0.9586,1.9886,29.00,29.10
50.00,23,C,45628,0.008500,0.0344,1.9338,0.09,0.12
50.00,23,P,46,0.008500,-0.9628,1.8019,31.50,31.60
55.00,23,C,47543,0.006800,0.0279,2.0121,0.07,0.10
55.00,23,P,1,0.006800,-0.9694,2.1466,36.45,36.55
60.00,23,C,109380,0.005600,0.0230,2.1381,0.04,0.09
60.00,23,P,12,0.005600,-0.9742,2.2457,41.40,41.50
65.00,23,C,270067,0.004700,0.0193,2.3220,0.04,0.08
70.00,23,C,80025,0.004000,0.0165,2.3366,0.03,0.07
70.00,23,P,55,0.004000,-0.9808,2.4779,51.35,51.45
75.00,23,C,80699,0.003400,0.0142,2.3885,0.03,0.06
80.00,23,C,22848,0.003000,0.0124,2.4986,0.01,0.05
80.00,23,P,16,0.003000,-0.9849,2.5910,61.15,61.65
85.00,23,C,24633,0.002600,0.0108,2.5570,0.00,0.05
90.00,23,C,3791,0.002300,0.0096,2.6079,0.00,0.05
95.00,23,C,18397,0.002000,0.0085,2.4356,0.00,0.03
100.00,23,C,59077,0.001800,0.0076,2.6888,0.00,0.03
100.00,23,P,332,0.001800,-0.9896,2.6746,81.05,81.55
110.00,23,C,7575,0.001500,0.0062,2.8100,0.00,0.04
110.00,23,P,2,0.001500,-0.9910,2.8102,91.05,91.55
120.00,23,C,9139,0.001200,0.0052,2.8861,0.00,0.04
120.00,23,P,1,0.001200,-0.9921,2.9342,101.00,101.50
130.00,23,C,12693,0.001000,0.0043,3.0188,0.00,0.03
140.00,23,C,484,0.000900,0.0037,3.1101,0.00,0.02
150.00,23,C,1170,0.000800,0.0032,3.1944,0.00,0.02
150.00,23,P,216,0.000800,-0.9941,3.0749,130.90,131.40
160.00,23,C,1159,0.000600,0.0028,3.1986,0.00,0.02
170.00,23,C,1311,0.000600,0.0024,3.3457,0.00,0.02
180.00,23,C,2502,0.000500,0.0021,3.3777,0.00,0.02
180.00,23,P,1,0.000500,-0.9951,0.0000,160.75,161.25
190.00,23,C,3908,0.000400,0.0019,3.4416,0.00,0.02
200.00,23,C,3302,0.000400,0.0017,3.4613,0.00,0.02
200.00,23,P,36,0.000400,-0.9956,0.0000,180.70,181.20
10.00,51,C,268,0.002200,0.9903,0.0000,9.10,9.40
10.00,51,P,620,0.002200,-0.0036,0.7371,0.00,0.02
10.50,51,C,19,0.002900,0.9892,0.0000,8.60,8.90
10.50,51,P,2,0.002900,-0.0048,0.6868,0.00,0.02
11.00,51,C,67,0.003900,0.9876,0.0000,8.10,8.40
11.00,51,P,83,0.003900,-0.0063,0.6387,0.00,0.02
11.50,51,C,10,0.005200,0.9853,0.0000,7.60,7.90
11.50,51,P,209,0.005200,-0.0086,0.7495,0.00,0.03
12.00,51,C,171,0.007200,0.9821,0.0000,7.10,7.40
12.00,51,P,1248,0.007200,-0.0118,0.7075,0.00,0.03
12.50,51,C,47,0.009800,0.9775,0.0000,6.60,6.90
12.50,51,P,160,0.009800,-0.0164,0.6549,0.00,0.03
13.00,51,C,1973,0.013400,0.9710,0.0000,6.25,6.35
13.00,51,P,2131,0.013400,-0.0229,0.6139,0.00,0.04
13.50,51,C,1088,0.018000,0.9621,0.0000,5.75,5.85
13.50,51,P,1101,0.018000,-0.0318,0.5729,0.01,0.04
14.00,51,C,898,0.023900,0.9501,0.3735,5.30,5.40
14.00,51,P,2409,0.023900,-0.0438,0.5395,0.04,0.08
14.50,51,C,642,0.031100,0.9341,0.4112,4.85,4.95
14.50,51,P,7436,0.031100,-0.0598,0.5289,0.09,0.12
15.00,51,C,1109,0.040100,0.9102,0.5475,4.40,4.55
15.00,51,P,9445,0.040100,-0.0836,0.5283,0.16,0.19
15.50,51,C,1,0.050100,0.8723,0.5644,4.05,4.15
15.50,51,P,9767,0.050100,-0.1216,0.5483,0.27,0.31
16.00,51,C,1389,0.058400,0.8281,0.5933,3.70,3.80
16.00,51,P,67349,0.058400,-0.1658,0.6015,0.42,0.47
16.50,51,C,25,0.064400,0.7827,0.6522,3.40,3.50
16.50,51,P,276,0.064500,-0.2112,0.6177,0.61,0.67
17.00,51,C,3756,0.068400,0.7374,0.6641,3.10,3.20
17.00,51,P,68189,0.068400,-0.2565,0.6558,0.84,0.90
17.50,51,C,41,0.070600,0.6934,0.6615,2.89,2.96
17.50,51,P,7723,0.070600,-0.3005,0.6550,1.10,1.16
18.00,51,C,5891,0.071300,0.6519,0.6945,2.68,2.74
18.00,51,P,124063,0.071300,-0.3420,0.7143,1.38,1.45
18.50,51,C,35,0.071100,0.6131,0.7207,2.49,2.56
18.50,51,P,343,0.071100,-0.3808,0.7134,1.69,1.76
19.00,51,C,3370,0.070200,0.5773,0.7472,2.33,2.39
19.00,51,P,32137,0.070200,-0.4166,0.7590,2.02,2.07
19.50,51,C,504,0.068800,0.5442,0.7732,2.18,2.24
19.50,51,P,10496,0.068800,-0.4497,0.7806,2.37,2.43
20.00,51,C,49494,0.067200,0.5137,0.7943,2.04,2.10
20.00,51,P,103144,0.067200,-0.4802,0.8203,2.73,2.78
20.50,51,C,1470,0.065300,0.4856,0.8202,1.92,1.98
20.50,51,P,1517,0.065300,-0.5083,0.8524,3.10,3.20
21.00,51,C,84048,0.063300,0.4598,0.8445,1.81,1.87
21.00,51,P,85286,0.063300,-0.5341,0.8709,3.45,3.60
21.50,51,C,86,0.061300,0.4360,0.8856,1.71,1.77
21.50,51,P,23,0.061300,-0.5579,0.9026,3.85,3.95
22.00,51,C,73974,0.059200,0.4141,0.8943,1.62,1.68
22.00,51,P,55571,0.059200,-0.5798,0.9127,4.25,4.40
22.50,51,C,27,0.057200,0.3939,0.9210,1.54,1.60
22.50,51,P,10,0.057200,-0.6000,0.9280,4.70,4.80
23.00,51,C,83014,0.055200,0.3753,0.9408,1.47,1.52
23.00,51,P,23391,0.055200,-0.6186,0.9674,5.10,5.20
23.50,51,C,8141,0.053200,0.3582,0.9596,1.40,1.46
23.50,51,P,12,0.053200,-0.6358,0.9952,5.55,5.65
24.00,51,C,146539,0.051300,0.3423,0.9794,1.34,1.39
24.00,51,P,15811,0.051300,-0.6516,1.0016,5.95,6.10
24.50,51,C,36,0.049500,0.3277,0.9988,1.28,1.34
24.50,51,P,1,0.049500,-0.6662,1.0245,6.40,6.50
25.00,51,C,96986,0.047800,0.3142,1.0159,1.23,1.28
25.00,51,P,13204,0.047800,-0.6798,1.0452,6.85,6.95
26.00,51,C,54065,0.044500,0.2900,1.0501,1.14,1.19
26.00,51,P,1358,0.044500,-0.7039,1.0809,7.75,7.85
27.00,51,C,30621,0.041600,0.2690,1.0834,1.06,1.11
27.00,51,P,123,0.041600,-0.7249,1.0884,8.65,8.80
28.00,51,C,81519,0.039000,0.2508,1.0701,0.99,1.05
28.00,51,P,793,0.039000,-0.7431,1.1748,9.60,9.70
29.00,51,C,10249,0.036600,0.2348,1.1457,0.93,0.98
29.00,51,P,406,0.036600,-0.7591,1.1589,10.55,10.65
30.00,51,C,146703,0.034400,0.2206,1.1693,0.88,0.93
30.00,51,P,175,0.034400,-0.7733,1.1813,11.45,11.60
31.00,51,C,8673,0.032500,0.2080,1.1475,0.84,0.88
31.00,51,P,407,0.032500,-0.7859,1.2942,12.40,12.55
32.00,51,C,6155,0.030700,0.1966,1.2261,0.79,0.83
32.00,51,P,815,0.030700,-0.7973,1.2247,13.35,13.50
33.00,51,C,8828,0.029100,0.1863,1.2507,0.76,0.79
33.00,51,P,20,0.029100,-0.8076,1.2471,14.30,14.45
34.00,51,C,5154,0.027600,0.1770,1.2152,0.72,0.76
34.00,51,P,7,0.027600,-0.8169,1.2663,15.30,15.40
35.00,51,C,304414,0.026300,0.1684,1.2792,0.69,0.73
35.00,51,P,621,0.026300,-0.8255,1.2968,16.25,16.35
36.00,51,C,5776,0.025000,0.1606,1.2603,0.66,0.70
36.00,51,P,7,0.025000,-0.8333,1.3251,17.20,17.30
37.00,51,C,20041,0.023900,0.1533,1.3285,0.63,0.67
38.00,51,C,547,0.022900,0.1466,1.4040,0.60,0.64
39.00,51,C,6952,0.021900,0.1404,1.4269,0.58,0.61
40.00,51,C,57923,0.021000,0.1346,1.4450,0.55,0.58
40.00,51,P,41,0.021000,-0.8593,1.4037,21.05,21.20
42.50,51,C,15872,0.019000,0.1218,1.4568,0.50,0.54
45.00,51,C,123732,0.017300,0.1108,1.4950,0.45,0.49
45.00,51,P,210,0.017300,-0.8831,1.5034,25.95,26.05
47.50,51,C,86993,0.015800,0.1013,1.5452,0.41,0.44
50.00,51,C,156498,0.014500,0.0931,1.5817,0.37,0.41
50.00,51,P,2,0.014500,-0.9008,1.5532,30.80,30.95
55.00,51,C,139866,0.012400,0.0795,1.5936,0.32,0.36
60.00,51,C,63030,0.010800,0.0687,1.6839,0.26,0.31
60.00,51,P,17,0.010800,-0.9252,1.6424,40.65,40.75
65.00,51,C,290354,0.009400,0.0600,1.6866,0.24,0.27
65.00,51,P,50,0.009400,-0.9339,1.6711,45.60,45.70
70.00,51,C,38401,0.008400,0.0529,1.7139,0.20,0.24
70.00,51,P,2,0.008400,-0.9410,1.5902,50.50,50.65
75.00,51,C,55806,0.007400,0.0470,1.7978,0.17,0.22
80.00,51,C,51937,0.006700,0.0420,1.8228,0.16,0.19
80.00,51,P,66,0.006700,-0.9519,1.7402,60.40,60.50
85.00,51,C,90904,0.006000,0.0378,1.8558,0.14,0.18
90.00,51,C,38226,0.005500,0.0341,1.8194,0.13,0.16
90.00,51,P,1,0.005500,-0.9598,1.3380,70.30,70.45
95.00,51,C,48169,0.005000,0.0310,1.8451,0.12,0.15
100.00,51,C,28097,0.004600,0.0282,1.9386,0.11,0.14
100.00,51,P,73,0.004600,-0.9657,1.8096,80.25,80.35
110.00,51,C,882,0.003900,0.0237,1.9767,0.09,0.12
110.00,51,P,2,0.003900,-0.9702,1.7190,90.15,90.25
120.00,51,C,8534,0.003300,0.0202,2.0400,0.07,0.11
120.00,51,P,1,0.003300,-0.9738,0.0000,100.05,100.20
130.00,51,C,3453,0.002800,0.0173,2.0953,0.06,0.09
130.00,51,P,402,0.002800,-0.9766,0.0000,110.00,110.10
140.00,51,C,6439,0.002500,0.0150,2.1437,0.06,0.09
140.00,51,P,390,0.002500,-0.9789,0.0000,119.90,120.00
150.00,51,C,28296,0.002200,0.0131,2.1512,0.05,0.08
150.00,51,P,14,0.002200,-0.9808,0.0000,129.85,129.95
160.00,51,C,1146,0.001900,0.0115,2.2399,0.04,0.07
170.00,51,C,21687,0.001700,0.0102,2.2728,0.04,0.06
180.00,51,C,7701,0.001500,0.0091,2.3197,0.04,0.06
190.00,51,C,5579,0.001400,0.0081,2.3450,0.03,0.05
200.00,51,C,7157,0.001200,0.0073,2.3864,0.02,0.03
200.00,51,P,51,0.001200,-0.9866,0.0000,179.30,179.75
10.00,79,C,166,0.002100,0.9866,0.0000,9.80,10.05
10.00,79,P,234,0.002100,-0.0039,0.6196,0.00,0.02
10.50,79,C,240,0.002600,0.9858,0.0000,9.30,9.55
10.50,79,P,2,0.002600,-0.0047,0.5794,0.00,0.02
11.00,79,C,304,0.003200,0.9848,0.0000,8.80,9.10
11.00,79,P,22,0.003200,-0.0057,0.7014,0.00,0.03
11.50,79,C,17,0.004100,0.9834,0.0000,8.30,8.60
11.50,79,P,16,0.004100,-0.0072,0.6556,0.00,0.03
12.00,79,C,116,0.005600,0.9808,0.0000,7.80,8.10
12.00,79,P,303,0.005600,-0.0097,0.6205,0.00,0.03
12.50,79,C,43,0.007900,0.9762,0.0000,7.30,7.60
12.50,79,P,99,0.007900,-0.0143,0.5776,0.00,0.04
13.00,79,C,717,0.011300,0.9688,0.0000,6.95,7.05
13.00,79,P,2985,0.011300,-0.0217,0.4812,0.01,0.05
13.50,79,C,274,0.015600,0.9586,0.3799,6.50,6.60
13.50,79,P,165,0.015600,-0.0319,0.5033,0.02,0.06
14.00,79,C,804,0.020700,0.9455,0.3270,6.00,6.15
14.00,79,P,3808,0.020700,-0.0450,0.4997,0.06,0.09
14.50,79,C,451,0.026500,0.9296,0.4858,5.55,5.70
14.50,79,P,5529,0.026500,-0.0609,0.4880,0.11,0.15
15.00,79,C,901,0.033400,0.9051,0.4983,5.15,5.25
15.00,79,P,30196,0.033400,-0.0854,0.5066,0.19,0.23
16.00,79,C,6685,0.046100,0.8320,0.5373,4.45,4.55
16.00,79,P,38959,0.046100,-0.1585,0.5494,0.45,0.49
17.00,79,C,1922,0.054000,0.7600,0.5869,3.85,3.95
17.00,79,P,109838,0.054000,-0.2306,0.6033,0.85,0.91
18.00,79,C,4061,0.057300,0.6879,0.6523,3.40,3.50
18.00,79,P,29326,0.057300,-0.3026,0.6524,1.36,1.43
19.00,79,C,908,0.057600,0.6232,0.6538,3.00,3.10
19.00,79,P,81230,0.057600,-0.3674,0.6997,1.98,2.05
20.00,79,C,18129,0.056300,0.5665,0.7300,2.70,2.76
20.00,79,P,92740,0.056300,-0.4240,0.7478,2.65,2.72
21.00,79,C,7172,0.054400,0.5172,0.7677,2.43,2.50
21.00,79,P,8333,0.054400,-0.4734,0.7756,3.35,3.45
22.00,79,C,58376,0.052000,0.4741,0.7966,2.21,2.28
22.00,79,P,41522,0.052000,-0.5164,0.8125,4.10,4.25
23.00,79,C,44961,0.049500,0.4365,0.8330,2.03,2.09
23.00,79,P,5929,0.049500,-0.5540,0.8449,4.95,5.05
24.00,79,C,54393,0.047000,0.4037,0.8557,1.86,1.92
24.00,79,P,11420,0.047000,-0.5868,0.8746,5.75,5.85
25.00,79,C,76098,0.044500,0.3749,0.8872,1.72,1.78
25.00,79,P,6097,0.044500,-0.6156,0.9035,6.60,6.70
26.00,79,C,7656,0.042200,0.3496,0.9309,1.59,1.66
26.00,79,P,1333,0.042200,-0.6409,0.9327,7.45,7.60
27.00,79,C,1274,0.040000,0.3273,0.9409,1.49,1.55
27.00,79,P,198,0.040000,-0.6633,0.9487,8.35,8.45
28.00,79,C,31183,0.037900,0.3075,0.9851,1.40,1.47
28.00,79,P,82,0.037900,-0.6830,0.9975,9.25,9.35
29.00,79,C,5814,0.036000,0.2899,1.0084,1.32,1.38
29.00,79,P,562,0.036000,-0.7006,1.0115,10.15,10.25
30.00,79,C,68250,0.034300,0.2741,1.0326,1.25,1.31
30.00,79,P,4367,0.034300,-0.7164,1.0291,11.05,11.20
31.00,79,C,544,0.032600,0.2599,1.0533,1.18,1.24
31.00,79,P,36,0.032600,-0.7306,1.0596,12.00,12.10
32.00,79,C,22437,0.031200,0.2470,1.0500,1.13,1.18
32.00,79,P,6,0.031200,-0.7435,1.0703,12.90,13.05
33.00,79,C,11361,0.029800,0.2353,1.0692,1.08,1.13
33.00,79,P,32,0.029800,-0.7552,1.0952,13.85,14.00
34.00,79,C,10749,0.028500,0.2246,1.1170,1.03,1.08
34.00,79,P,1,0.028500,-0.7659,1.1178,14.80,14.95
35.00,79,C,117585,0.027300,0.2148,1.1634,0.99,1.03
35.00,79,P,15,0.027300,-0.7757,1.1384,15.75,15.90
36.00,79,C,9447,0.026200,0.2057,1.1195,0.95,0.99
36.00,79,P,9,0.026200,-0.7848,1.1569,16.70,16.85
37.00,79,C,2189,0.025200,0.1973,1.1352,0.91,0.96
37.00,79,P,9,0.025200,-0.7932,1.1734,17.65,17.80
38.00,79,C,4882,0.024200,0.1895,1.1881,0.88,0.92
38.00,79,P,1,0.024200,-0.8010,1.0928,18.60,18.75
39.00,79,C,662,0.023300,0.1820,1.2034,0.85,0.89
40.00,79,C,43593,0.022500,0.1752,1.2192,0.82,0.86
40.00,79,P,16,0.022500,-0.8153,1.2125,20.50,20.65
42.50,79,C,2432,0.020600,0.1600,1.2461,0.75,0.78
45.00,79,C,41236,0.019000,0.1469,1.2441,0.69,0.72
45.00,79,P,208,0.019000,-0.8436,1.2696,25.35,25.50
47.50,79,C,5093,0.017500,0.1354,1.3169,0.63,0.67
50.00,79,C,59039,0.016300,0.1254,1.3426,0.58,0.62
50.00,79,P,3,0.016300,-0.8651,1.3368,30.20,30.30
55.00,79,C,66980,0.014200,0.1086,1.3876,0.49,0.53
55.00,79,P,1,0.014200,-0.8819,1.3705,35.05,35.20
60.00,79,C,78521,0.012500,0.0951,1.4251,0.42,0.48
60.00,79,P,2,0.012500,-0.8954,1.4178,39.90,40.05
65.00,79,C,55987,0.011100,0.0841,1.4592,0.36,0.41
70.00,79,C,45271,0.010000,0.0748,1.4938,0.32,0.37
75.00,79,C,33267,0.009000,0.0671,1.5238,0.28,0.33
80.00,79,C,20008,0.008200,0.0606,1.5462,0.26,0.29
80.00,79,P,1,0.008200,-0.9300,1.5158,59.55,59.65
85.00,79,C,1982,0.007400,0.0549,1.5662,0.22,0.27
90.00,79,C,38088,0.006800,0.0501,1.5906,0.20,0.25
90.00,79,P,1,0.006800,-0.9404,1.5778,69.40,69.50
95.00,79,C,40887,0.006300,0.0458,1.6103,0.18,0.23
100.00,79,C,10122,0.005800,0.0421,1.6379,0.17,0.22
100.00,79,P,58,0.005800,-0.9484,1.5897,79.25,79.40
110.00,79,C,5059,0.005000,0.0359,1.6706,0.15,0.19
110.00,79,P,55,0.005000,-0.9546,1.6144,89.15,89.25
120.00,79,C,445,0.004300,0.0310,1.7051,0.13,0.17
120.00,79,P,107,0.004300,-0.9595,1.6217,99.00,99.15
130.00,79,C,128,0.003800,0.0270,1.7383,0.11,0.16
130.00,79,P,102,0.003800,-0.9635,1.6671,108.90,109.05
140.00,79,C,386,0.003400,0.0238,1.7731,0.10,0.15
140.00,79,P,120,0.003400,-0.9668,0.0000,118.80,118.90
150.00,79,C,15912,0.003000,0.0210,1.8022,0.09,0.13
150.00,79,P,1,0.003000,-0.9695,0.0000,128.65,128.80
160.00,79,C,311,0.002700,0.0188,1.8258,0.09,0.12
170.00,79,C,442,0.002400,0.0168,1.8560,0.08,0.11
180.00,79,C,871,0.002200,0.0152,1.8828,0.07,0.10
190.00,79,C,900,0.002000,0.0137,1.9189,0.06,0.09
200.00,79,C,1059,0.001800,0.0125,1.8343,0.05,0.09
200.00,79,P,10,0.001800,-0.9780,0.0000,178.10,178.25
10.00,114,C,74,0.001000,0.9845,0.0000,10.40,10.70
10.00,114,P,207,0.001000,-0.0016,0.5371,0.00,0.02
10.50,114,P,1,0.001500,-0.0026,0.6752,0.00,0.03
11.00,114,C,45,0.002300,0.9821,0.0000,9.40,9.75
11.00,114,P,10,0.002300,-0.0041,0.6418,0.00,0.03
11.50,114,C,2,0.003300,0.9800,0.0000,8.95,9.25
11.50,114,P,204,0.003300,-0.0061,0.5236,0.00,0.03
12.00,114,C,14,0.004700,0.9772,0.0000,8.45,8.75
12.00,114,P,257,0.004700,-0.0089,0.5708,0.00,0.02
12.50,114,C,1,0.006700,0.9731,0.0000,8.05,8.20
12.50,114,P,318,0.006700,-0.0130,0.5569,0.00,0.05
13.00,114,C,16,0.009500,0.9663,0.0000,7.55,7.75
13.00,114,P,1988,0.009500,-0.0198,0.5150,0.01,0.06
13.50,114,C,26,0.013400,0.9560,0.3763,7.10,7.25
13.50,114,P,177,0.013400,-0.0302,0.4342,0.04,0.08
14.00,114,C,98,0.017800,0.9426,0.3799,6.65,6.80
14.00,114,P,164,0.017800,-0.0436,0.4455,0.07,0.11
14.50,114,C,17,0.022900,0.9250,0.4223,6.20,6.35
14.50,114,P,583,0.022900,-0.0612,0.4559,0.13,0.18
15.00,114,C,354,0.028600,0.8992,0.4524,5.85,5.95
15.00,114,P,15671,0.028600,-0.0870,0.4727,0.20,0.26
16.00,114,C,370,0.038000,0.8394,0.4878,5.10,5.25
16.00,114,P,20314,0.038000,-0.1468,0.5089,0.46,0.54
17.00,114,C,716,0.044700,0.7779,0.5570,4.50,4.65
17.00,114,P,16292,0.044700,-0.2083,0.5519,0.85,0.92
18.00,114,C,514,0.048100,0.7146,0.5751,4.00,4.15
18.00,114,P,4254,0.048100,-0.2715,0.5926,1.34,1.42
19.00,114,C,547,0.049100,0.6564,0.6100,3.60,3.75
19.00,114,P,1233,0.049100,-0.3298,0.6318,1.92,2.00
20.00,114,C,9207,0.048900,0.6044,0.6483,3.25,3.40
20.00,114,P,44975,0.048900,-0.3817,0.6448,2.56,2.63
21.00,114,C,2368,0.048000,0.5583,0.6939,2.98,3.10
21.00,114,P,25538,0.048000,-0.4278,0.6969,3.30,3.35
22.00,114,C,11147,0.046600,0.5173,0.7208,2.73,2.83
22.00,114,P,9038,0.046600,-0.4688,0.7236,3.95,4.10
23.00,114,C,9808,0.045000,0.4808,0.7470,2.51,2.61
23.00,114,P,9601,0.045000,-0.5053,0.7517,4.75,4.85
24.00,114,C,41623,0.043300,0.4482,0.7730,2.33,2.42
24.00,114,P,1149,0.043300,-0.5379,0.7774,5.55,5.65
25.00,114,C,3135,0.041600,0.4191,0.7955,2.16,2.25
25.00,114,P,12354,0.041600,-0.5670,0.8019,6.35,6.50
26.00,114,C,21422,0.039800,0.3930,0.8178,2.01,2.11
26.00,114,P,1319,0.039800,-0.5931,0.8264,7.20,7.35
