# spot,16.5000,ts,2026-08-04 22:58:33
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,15,C,4128,0.002400,0.9951,1.5103,7.90,8.15
10.00,15,P,878,0.002400,-0.0032,1.1448,0.00,0.01
10.50,15,C,19,0.003200,0.9941,1.5190,7.40,7.70
10.50,15,P,2,0.003200,-0.0041,1.1462,0.00,0.02
11.00,15,C,41,0.004200,0.9929,1.2818,6.90,7.15
11.00,15,P,83,0.004200,-0.0053,1.0558,0.00,0.02
11.50,15,C,10,0.005600,0.9914,1.3768,6.40,6.70
11.50,15,P,234,0.005600,-0.0068,1.1893,0.00,0.02
12.00,15,C,2140,0.007400,0.9896,1.0728,5.90,6.15
12.00,15,P,1476,0.007400,-0.0086,1.1134,0.00,0.01
12.50,15,C,58,0.009700,0.9873,1.1536,5.40,5.70
12.50,15,P,159,0.009700,-0.0109,1.0363,0.00,0.03
13.00,15,C,2469,0.012800,0.9845,1.0477,4.90,5.20
13.00,15,P,2634,0.012800,-0.0137,0.9584,0.00,0.03
13.50,15,C,1079,0.017100,0.9806,0.9450,4.30,4.70
13.50,15,P,1996,0.017100,-0.0176,0.7484,0.00,0.02
14.00,15,C,1108,0.023600,0.9748,0.8450,4.00,4.10
14.00,15,P,4325,0.023600,-0.0234,0.6421,0.00,0.02
14.50,15,C,963,0.034300,0.9645,0.7474,3.50,3.60
14.50,15,P,12328,0.034300,-0.0337,0.6962,0.02,0.03
15.00,15,C,7361,0.052300,0.9439,0.7482,3.00,3.15
15.00,15,P,38426,0.052300,-0.0543,0.6497,0.03,0.06
15.50,15,C,540,0.080300,0.8988,0.6936,2.60,2.66
15.50,15,P,52757,0.080300,-0.0994,0.5747,0.09,0.11
16.00,15,C,2578,0.107700,0.8306,0.5806,2.20,2.26
16.00,15,P,158998,0.107700,-0.1676,0.5995,0.19,0.22
16.50,15,C,1432,0.126700,0.7532,0.7672,1.86,1.92
16.50,15,P,107160,0.126700,-0.2450,0.6952,0.35,0.39
17.00,15,C,7150,0.136000,0.6733,0.7160,1.57,1.63
17.00,15,P,135044,0.136000,-0.3249,0.7604,0.55,0.60
17.50,15,C,868,0.136600,0.5973,0.8358,1.34,1.40
17.50,15,P,85297,0.136600,-0.4009,0.7665,0.82,0.88
18.00,15,C,38486,0.131600,0.5295,0.8797,1.17,1.23
18.00,15,P,130675,0.131600,-0.4687,0.7989,1.14,1.20
18.50,15,C,62711,0.123600,0.4711,0.9321,1.03,1.08
18.50,15,P,81662,0.123600,-0.5271,0.8450,1.50,1.56
19.00,15,C,47302,0.114600,0.4215,0.9832,0.92,0.97
19.00,15,P,95725,0.114600,-0.5767,0.9166,1.89,1.95
19.50,15,C,42510,0.105600,0.3796,1.0297,0.83,0.88
19.50,15,P,53693,0.105600,-0.6186,0.9655,2.29,2.36
20.00,15,C,185310,0.097100,0.3441,0.9869,0.75,0.81
20.00,15,P,101393,0.097100,-0.6541,1.0159,2.72,2.78
20.50,15,C,14137,0.089300,0.3138,1.1267,0.69,0.74
20.50,15,P,1547,0.089300,-0.6844,1.0630,3.15,3.25
21.00,15,C,158538,0.082300,0.2877,1.1703,0.63,0.68
21.00,15,P,82231,0.082300,-0.7105,1.1416,3.55,3.65
21.50,15,C,15286,0.076100,0.2650,1.2141,0.58,0.63
21.50,15,P,1052,0.076100,-0.7332,1.1850,4.00,4.10
22.00,15,C,157033,0.070400,0.2452,1.1701,0.54,0.58
22.00,15,P,55703,0.070400,-0.7531,1.2211,4.45,4.60
22.50,15,C,32641,0.065400,0.2276,1.2990,0.50,0.55
22.50,15,P,816,0.065400,-0.7706,1.2737,4.95,5.05
23.00,15,C,169049,0.060900,0.2121,1.3376,0.47,0.52
23.00,15,P,24121,0.060900,-0.7861,1.3454,5.40,5.50
23.50,15,C,29867,0.056800,0.1982,1.3760,0.44,0.49
23.50,15,P,458,0.056800,-0.8000,1.3654,5.90,6.00
24.00,15,C,188759,0.053200,0.1857,1.4153,0.42,0.45
24.00,15,P,15783,0.053200,-0.8125,1.4306,6.35,6.45
24.50,15,C,3086,0.049900,0.1745,1.4560,0.40,0.44
24.50,15,P,88,0.049900,-0.8237,1.4411,6.85,6.95
25.00,15,C,216328,0.046800,0.1643,1.5043,0.38,0.42
25.00,15,P,18742,0.046800,-0.8339,1.5009,7.30,7.40
26.00,15,C,132259,0.041600,0.1466,1.5471,0.33,0.38
26.00,15,P,1470,0.041600,-0.8516,1.5573,8.25,8.35
27.00,15,C,58024,0.037200,0.1318,1.6127,0.30,0.34
27.00,15,P,247,0.037200,-0.8664,1.6321,9.25,9.35
28.00,15,C,105779,0.033500,0.1193,1.6688,0.27,0.31
28.00,15,P,890,0.033500,-0.8790,1.6650,10.20,10.30
29.00,15,C,95813,0.030300,0.1085,1.7158,0.25,0.29
29.00,15,P,681,0.030300,-0.8898,1.6846,11.15,11.30
30.00,15,C,184835,0.027600,0.0991,1.7697,0.23,0.27
30.00,15,P,607,0.027600,-0.8991,1.7710,12.15,12.25
31.00,15,C,31922,0.025200,0.0910,1.8169,0.21,0.25
31.00,15,P,428,0.025200,-0.9072,1.7703,13.15,13.25
32.00,15,C,18462,0.023200,0.0838,1.8577,0.19,0.23
32.00,15,P,815,0.023200,-0.9144,1.8478,14.10,14.20
33.00,15,C,14911,0.021300,0.0774,1.9017,0.18,0.20
33.00,15,P,20,0.021300,-0.9208,1.8755,15.10,15.20
34.00,15,C,10859,0.019700,0.0718,1.9406,0.16,0.20
34.00,15,P,6,0.019700,-0.9264,1.8957,16.10,16.20
35.00,15,C,137965,0.018200,0.0667,1.9744,0.15,0.19
35.00,15,P,687,0.018200,-0.9315,1.9634,17.05,17.15
36.00,15,C,22236,0.017000,0.0622,2.0034,0.15,0.18
36.00,15,P,7,0.017000,-0.9360,1.9726,18.05,18.15
37.00,15,C,42302,0.015800,0.0581,2.0273,0.12,0.18
