# spot,16.9000,ts,2026-07-08 23:00:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,14,C,4014,0.002800,0.9942,1.5827,7.90,8.15
10.00,14,P,85,0.002800,-0.0041,1.2098,0.00,0.02
10.50,14,C,5,0.003400,0.9936,1.2473,7.35,7.65
10.50,14,P,26,0.003400,-0.0048,1.2130,0.00,0.02
11.00,14,C,70,0.004200,0.9928,1.1413,6.85,7.15
11.00,14,P,11,0.004200,-0.0055,1.1195,0.00,0.02
11.50,14,C,3,0.005100,0.9919,1.0402,6.35,6.65
11.50,14,P,9,0.005100,-0.0064,1.0299,0.00,0.02
12.00,14,C,2173,0.006300,0.9909,0.9435,5.85,6.15
12.00,14,P,2220,0.006300,-0.0074,0.8677,0.00,0.01
12.50,14,C,18,0.007800,0.9896,0.8508,5.35,5.65
12.50,14,P,231,0.007800,-0.0087,1.0842,0.00,0.02
13.00,14,C,946,0.010000,0.9880,0.7618,4.85,5.15
13.00,14,P,3662,0.010000,-0.0104,1.0069,0.00,0.02
13.50,14,C,64,0.013100,0.9854,0.6762,4.35,4.65
13.50,14,P,1744,0.013100,-0.0129,0.9115,0.00,0.03
14.00,14,C,5481,0.018100,0.9812,0.5937,3.85,4.15
14.00,14,P,10465,0.018100,-0.0172,0.8344,0.00,0.02
14.50,14,C,138,0.026700,0.9731,0.8084,3.50,3.60
14.50,14,P,3088,0.026800,-0.0253,0.6385,0.01,0.04
15.00,14,C,6511,0.043600,0.9534,0.5768,3.00,3.15
15.00,14,P,63935,0.043600,-0.0450,0.6996,0.03,0.07
15.50,14,C,1096,0.070000,0.9096,1.3460,2.60,2.67
15.50,14,P,54696,0.070000,-0.0887,0.6864,0.09,0.13
16.00,14,C,2331,0.095200,0.8491,0.6583,2.21,2.27
16.00,14,P,190784,0.095200,-0.1493,0.6604,0.19,0.24
16.50,14,C,1477,0.115100,0.7806,0.7159,1.87,1.93
16.50,14,P,61835,0.115100,-0.2178,0.7135,0.35,0.40
17.00,14,C,10476,0.127900,0.7063,0.7382,1.57,1.64
17.00,14,P,140419,0.127900,-0.2920,0.7493,0.55,0.61
17.50,14,C,7799,0.132100,0.6314,0.7653,1.34,1.42
17.50,14,P,35155,0.132100,-0.3670,0.8250,0.82,0.88
18.00,14,C,35349,0.130200,0.5621,0.7799,1.16,1.23
18.00,14,P,117000,0.130200,-0.4362,0.8591,1.13,1.20
18.50,14,C,25334,0.124900,0.5004,0.8780,1.01,1.08
18.50,14,P,39307,0.124900,-0.4979,0.9105,1.48,1.54
19.00,14,C,45710,0.117900,0.4463,0.9678,0.88,0.95
19.00,14,P,103931,0.117900,-0.5520,0.9152,1.85,1.93
19.50,14,C,19475,0.110000,0.3993,1.0045,0.77,0.84
19.50,14,P,29816,0.110000,-0.5991,0.9989,2.24,2.32
20.00,14,C,182728,0.102000,0.3585,1.0443,0.69,0.75
20.00,14,P,104761,0.102000,-0.6398,1.0506,2.65,2.73
20.50,14,C,54966,0.094300,0.3234,1.0907,0.61,0.67
20.50,14,P,55315,0.094300,-0.6750,1.0979,3.05,3.15
21.00,14,C,98870,0.087000,0.2931,1.1139,0.57,0.60
21.00,14,P,59847,0.087000,-0.7052,1.1221,3.50,3.60
21.50,14,C,33641,0.080200,0.2670,1.1516,0.50,0.55
21.50,14,P,19661,0.080200,-0.7313,1.1696,3.95,4.05
22.00,14,C,124114,0.074000,0.2445,1.2787,0.46,0.51
22.00,14,P,55065,0.074000,-0.7538,1.1405,4.40,4.50
22.50,14,C,35503,0.068400,0.2250,1.2442,0.42,0.48
22.50,14,P,160,0.068400,-0.7734,1.2418,4.85,5.00
23.00,14,C,85596,0.063300,0.2079,1.2639,0.39,0.42
23.00,14,P,19941,0.063300,-0.7904,1.2920,5.35,5.45
