# spot,17.6800,ts,2026-06-13 03:44:35
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,4,C,3853,0.002600,0.9962,7.4131,7.70,8.10
10.00,4,P,232,0.002600,-0.0034,2.0073,0.00,0.01
10.50,4,C,15,0.003100,0.9958,7.5146,7.20,7.60
10.50,4,P,8,0.003100,-0.0038,1.8514,0.00,0.01
11.00,4,C,56,0.003700,0.9953,7.5828,6.70,7.10
11.00,4,P,174,0.003700,-0.0044,1.7022,0.00,0.01
11.50,4,P,205,0.004500,-0.0050,1.5592,0.00,0.01
12.00,4,C,1657,0.005500,0.9940,7.6426,5.70,6.10
12.00,4,P,1355,0.005500,-0.0056,1.4215,0.00,0.01
12.50,4,C,12,0.006800,0.9932,7.5989,5.20,5.60
12.50,4,P,129,0.006800,-0.0064,1.2888,0.00,0.01
13.00,4,C,976,0.008500,0.9923,7.5854,4.70,5.10
13.00,4,P,7212,0.008500,-0.0074,1.1605,0.00,0.01
13.50,4,C,593,0.010800,0.9911,7.5992,4.20,4.60
13.50,4,P,721,0.010800,-0.0086,1.3807,0.00,0.01
14.00,4,C,500,0.014000,0.9895,7.5585,3.70,4.10
14.00,4,P,11502,0.014000,-0.0102,0.9153,0.00,0.01
14.50,4,C,359,0.019100,0.9870,0.0000,3.20,3.60
14.50,4,P,4616,0.019100,-0.0127,0.7974,0.00,0.01
15.00,4,C,2933,0.028200,0.9823,7.4477,2.75,3.10
15.00,4,P,73173,0.028200,-0.0173,0.8752,0.00,0.03
15.50,4,C,584,0.047000,0.9718,7.3793,2.35,2.43
15.50,4,P,23810,0.047000,-0.0278,0.8119,0.00,0.03
16.00,4,C,2610,0.086700,0.9459,5.2928,1.87,1.95
16.00,4,P,105826,0.086700,-0.0537,0.6653,0.03,0.05
16.50,4,C,683,0.159200,0.8810,0.6170,1.42,1.50
16.50,4,P,84671,0.159200,-0.1186,0.6517,0.07,0.10
17.00,4,C,12443,0.235100,0.7645,0.6349,1.02,1.11
17.00,4,P,155443,0.235100,-0.2352,0.6182,0.16,0.20
17.50,4,C,41205,0.266600,0.6197,0.7162,0.75,0.82
17.50,4,P,105205,0.266600,-0.3800,0.6511,0.37,0.42
18.00,4,C,56063,0.248500,0.4870,0.8325,0.59,0.63
18.00,4,P,185161,0.248500,-0.5126,0.7584,0.69,0.73
18.50,4,C,22889,0.214000,0.3847,0.9004,0.43,0.49
18.50,4,P,56562,0.214100,-0.6150,0.8297,1.05,1.10
19.00,4,C,78576,0.179300,0.3088,0.9940,0.37,0.41
19.00,4,P,114301,0.179400,-0.6909,1.0085,1.46,1.53
19.50,4,C,36355,0.149300,0.2530,1.0634,0.30,0.34
19.50,4,P,35402,0.149300,-0.7466,1.0718,1.89,1.97
20.00,4,C,157041,0.124900,0.2121,1.2157,0.24,0.29
20.00,4,P,120561,0.124900,-0.7876,1.1673,2.34,2.39
20.50,4,C,47246,0.105600,0.1816,1.2211,0.20,0.25
20.50,4,P,63078,0.105600,-0.8180,1.2415,2.81,2.89
21.00,4,C,160385,0.090400,0.1585,1.2504,0.17,0.23
21.00,4,P,155884,0.090400,-0.8412,1.3562,3.25,3.40
21.50,4,C,32305,0.078300,0.1405,1.3938,0.16,0.21
21.50,4,P,31407,0.078300,-0.8592,1.4296,3.75,3.85
22.00,4,C,200852,0.068600,0.1261,1.4744,0.15,0.20
22.00,4,P,71233,0.068600,-0.8736,1.4898,4.25,4.35
22.50,4,C,29875,0.060700,0.1143,1.5323,0.13,0.18
22.50,4,P,5113,0.060700,-0.8854,1.6004,4.70,4.85
23.00,4,C,181532,0.054200,0.1044,1.6354,0.12,0.18
23.00,4,P,42483,0.054200,-0.8953,1.6403,5.20,5.30
23.50,4,C,22177,0.048800,0.0960,1.6909,0.11,0.17
23.50,4,P,7464,0.048800,-0.9036,1.7402,5.70,5.80
24.00,4,C,109018,0.044200,0.0888,1.7038,0.10,0.16
24.00,4,P,38923,0.044200,-0.9108,1.7604,6.20,6.30
24.50,4,C,16489,0.040300,0.0826,1.8437,0.09,0.15
24.50,4,P,52,0.040300,-0.9170,1.8512,6.70,6.80
25.00,4,C,295779,0.036900,0.0772,1.8960,0.11,0.13
25.00,4,P,10596,0.036900,-0.9225,1.9391,7.15,7.30
26.00,4,C,42578,0.031400,0.0680,2.0024,0.08,0.13
26.00,4,P,4706,0.031400,-0.9316,2.1070,8.15,8.30
27.00,4,C,88195,0.027200,0.0608,2.1335,0.10,0.11
27.00,4,P,2406,0.027200,-0.9389,2.1681,9.15,9.25
28.00,4,C,52154,0.023900,0.0549,2.1542,0.07,0.12
28.00,4,P,1703,0.023900,-0.9448,2.4157,10.15,10.25
29.00,4,C,61512,0.021200,0.0500,2.3651,0.06,0.11
29.00,4,P,102,0.021200,-0.9497,2.3337,11.10,11.25
30.00,4,C,150501,0.018900,0.0458,2.4398,0.07,0.08
30.00,4,P,5851,0.018900,-0.9538,2.4628,12.10,12.25
31.00,4,C,26323,0.017100,0.0423,2.5607,0.05,0.10
31.00,4,P,184,0.017100,-0.9574,0.0000,13.10,13.25
32.00,4,C,42517,0.015500,0.0392,2.4285,0.07,0.08
32.00,4,P,95,0.015500,-0.9604,0.0000,14.10,14.20
33.00,4,C,9340,0.014200,0.0366,2.7566,0.04,0.09
33.00,4,P,200,0.014200,-0.9631,2.4362,15.10,15.20
34.00,4,C,25918,0.013000,0.0342,2.8292,0.03,0.08
34.00,4,P,37,0.013000,-0.9654,0.0000,16.10,16.20
35.00,4,C,117523,0.012000,0.0322,2.9304,0.03,0.07
35.00,4,P,64,0.012000,-0.9675,0.0000,17.10,17.20
36.00,4,C,43600,0.011200,0.0304,2.9918,0.02,0.07
36.00,4,P,19,0.011200,-0.9693,0.0000,18.10,18.20
37.00,4,C,28007,0.010400,0.0287,3.1916,0.04,0.07
37.00,4,P,5,0.010400,-0.9710,0.0000,19.05,19.20
38.00,4,C,4737,0.009700,0.0272,3.1357,0.02,0.07
38.00,4,P,351,0.009700,-0.9724,0.0000,19.85,20.40
39.00,4,C,9129,0.009100,0.0259,3.2224,0.02,0.06
39.00,4,P,4,0.009100,-0.9738,0.0000,20.90,21.45
40.00,4,C,100463,0.008600,0.0246,3.2624,0.03,0.06
40.00,4,P,386,0.008600,-0.9750,0.0000,21.90,22.45
42.50,4,C,36095,0.007400,0.0220,3.4597,0.02,0.05
42.50,4,P,4,0.007400,-0.9776,3.7241,24.35,24.95
45.00,4,C,118946,0.006500,0.0199,3.5927,0.02,0.05
45.00,4,P,454,0.006500,-0.9798,0.0000,26.85,27.40
47.50,4,C,93667,0.005800,0.0181,3.7628,0.02,0.05
47.50,4,P,2,0.005800,-0.9816,5.3503,29.35,29.90
50.00,4,C,104284,0.005200,0.0166,3.9220,0.02,0.05
50.00,4,P,212,0.005200,-0.9830,0.0000,31.85,32.45
55.00,4,C,73033,0.004300,0.0142,4.1545,0.00,0.04
55.00,4,P,2,0.004300,-0.9854,0.0000,36.85,37.40
60.00,4,C,54985,0.003700,0.0124,4.4148,0.01,0.04
60.00,4,P,108,0.003700,-0.9872,0.0000,41.85,42.40
65.00,4,C,167788,0.003200,0.0110,4.5797,0.00,0.04
65.00,4,P,327,0.003200,-0.9886,0.0000,46.85,47.40
70.00,4,C,71642,0.002800,0.0099,4.8671,0.01,0.04
70.00,4,P,2,0.002800,-0.9898,0.0000,51.85,52.40
75.00,4,C,66892,0.002400,0.0089,4.9906,0.01,0.03
80.00,4,C,71347,0.002200,0.0081,5.1731,0.00,0.03
80.00,4,P,52,0.002200,-0.9915,0.0000,61.85,62.40
85.00,4,C,23388,0.002000,0.0075,5.3431,0.00,0.03
90.00,4,C,28515,0.001800,0.0069,5.5021,0.00,0.03
90.00,4,P,17,0.001800,-0.9927,0.0000,71.80,72.40
95.00,4,C,49410,0.001700,0.0064,5.3383,0.00,0.03
95.00,4,P,51,0.001700,-0.9932,0.0000,76.80,77.40
100.00,4,C,41807,0.001500,0.0060,5.6997,0.00,0.03
100.00,4,P,98,0.001500,-0.9937,0.0000,81.80,82.35
110.00,4,C,35400,0.001300,0.0053,5.8485,0.00,0.03
110.00,4,P,241,0.001300,-0.9944,0.0000,91.80,92.40
120.00,4,C,30825,0.001200,0.0047,6.1878,0.00,0.03
120.00,4,P,1,0.001200,-0.9950,0.0000,101.80,102.35
130.00,4,C,5989,0.001000,0.0042,6.3988,0.00,0.03
140.00,4,C,115651,0.000900,0.0038,6.5924,0.00,0.03
150.00,4,C,1570,0.000800,0.0035,6.7713,0.00,0.03
150.00,4,P,1,0.000800,-0.9961,0.0000,131.80,132.35
160.00,4,C,1181,0.000800,0.0032,6.9375,0.00,0.03
170.00,4,C,1809,0.000700,0.0030,7.0926,0.00,0.03
180.00,4,C,1364,0.000600,0.0028,7.2380,0.00,0.03
180.00,4,P,1,0.000600,-0.9969,0.0000,161.80,162.35
190.00,4,C,310,0.000600,0.0026,7.3748,0.00,0.03
200.00,4,C,712,0.000600,0.0024,6.4726,0.00,0.01
200.00,4,P,43,0.000600,-0.9972,0.0000,181.80,182.35
10.00,39,C,358,0.002800,0.9904,0.0000,9.40,9.75
10.00,39,P,64,0.002800,-0.0052,0.8491,0.00,0.02
10.50,39,C,5,0.003400,0.9893,0.0000,8.90,9.25
10.50,39,P,22,0.003400,-0.0064,0.7924,0.00,0.02
11.00,39,C,72,0.004300,0.9879,0.7595,8.40,8.75
11.00,39,P,11,0.004300,-0.0078,0.7382,0.00,0.02
11.50,39,C,3,0.005400,0.9862,0.6895,7.90,8.25
11.50,39,P,9,0.005400,-0.0094,0.6862,0.00,0.02
12.00,39,C,1275,0.006700,0.9841,2.1656,7.40,7.75
12.00,39,P,2063,0.006700,-0.0116,0.8989,0.00,0.03
12.50,39,C,18,0.008600,0.9813,2.2023,6.90,7.25
12.50,39,P,231,0.008600,-0.0144,0.8535,0.00,0.03
13.00,39,C,1639,0.010900,0.9775,2.2288,6.40,6.75
13.00,39,P,3660,0.010900,-0.0181,0.6782,0.00,0.04
13.50,39,C,56,0.014100,0.9724,2.2612,6.05,6.20
13.50,39,P,1732,0.014100,-0.0232,0.6363,0.00,0.05
14.00,39,C,1139,0.018400,0.9654,0.0000,5.55,5.70
14.00,39,P,7232,0.018400,-0.0303,0.6039,0.01,0.05
14.50,39,C,106,0.024100,0.9553,3.3977,5.10,5.20
14.50,39,P,2546,0.024100,-0.0404,0.5766,0.03,0.08
15.00,39,C,847,0.032000,0.9396,1.4241,4.65,4.75
