# spot,17.1000,ts,2026-09-15 00:10:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,1,C,3942,0.002900,0.9965,3.7922,6.70,6.95
10.00,1,P,263,0.002900,-0.0032,3.0451,0.00,0.01
10.50,1,C,240,0.003700,0.9960,3.4734,6.20,6.45
10.50,1,P,2,0.003700,-0.0038,2.7824,0.00,0.01
11.00,1,C,234,0.004600,0.9953,3.1681,5.70,5.95
11.00,1,P,25,0.004600,-0.0045,2.5309,0.00,0.01
11.50,1,C,27,0.005900,0.9945,2.8747,5.20,5.45
11.50,1,P,2022,0.005900,-0.0053,2.2893,0.00,0.01
12.00,1,C,1311,0.007500,0.9935,2.5919,4.70,4.95
12.00,1,P,541,0.007500,-0.0063,2.0561,0.00,0.01
12.50,1,C,44,0.009700,0.9924,2.3185,4.20,4.45
12.50,1,P,120,0.009700,-0.0074,1.8317,0.00,0.01
13.00,1,C,2250,0.012700,0.9909,2.0533,3.70,4.00
13.00,1,P,5103,0.012700,-0.0088,1.6138,0.00,0.01
13.50,1,C,430,0.017100,0.9891,1.7949,3.20,3.55
13.50,1,P,1032,0.017100,-0.0107,1.4019,0.00,0.01
14.00,1,C,2914,0.024000,0.9864,1.5952,2.72,2.97
14.00,1,P,35248,0.024000,-0.0133,1.1950,0.00,0.01
14.50,1,C,1586,0.036200,0.9819,1.4604,2.23,2.50
14.50,1,P,28019,0.036200,-0.0179,1.3789,0.00,0.01
15.00,1,C,7431,0.067000,0.9682,1.0473,1.81,1.96
15.00,1,P,80338,0.067000,-0.0316,0.8810,0.01,0.02
15.50,1,C,6613,0.150100,0.9168,0.9487,1.39,1.49
15.50,1,P,104682,0.150100,-0.0830,0.8928,0.03,0.04
16.00,1,C,49843,0.269200,0.8012,1.0468,0.96,1.05
16.00,1,P,222000,0.269200,-0.1986,0.9117,0.10,0.13
16.50,1,C,60784,0.346800,0.6305,1.0389,0.62,0.69
16.50,1,P,109012,0.346700,-0.3693,1.2326,0.25,0.28
17.00,1,C,107987,0.337700,0.4550,1.0511,0.39,0.45
17.00,1,P,200392,0.337700,-0.5447,0.9630,0.50,0.56
17.50,1,C,66310,0.276700,0.3177,1.1149,0.26,0.30
17.50,1,P,98220,0.276700,-0.6820,1.4953,0.85,0.92
18.00,1,C,128224,0.210500,0.2266,1.2509,0.18,0.22
18.00,1,P,172048,0.210500,-0.7731,1.6668,1.26,1.33
18.50,1,C,73331,0.158900,0.1698,1.3976,0.13,0.15
18.50,1,P,63606,0.158900,-0.8299,1.1934,1.70,1.83
19.00,1,C,119820,0.122500,0.1338,1.5456,0.09,0.12
19.00,1,P,153863,0.122500,-0.8659,1.2700,2.17,2.38
19.50,1,C,23880,0.097200,0.1097,1.6768,0.07,0.11
19.50,1,P,24760,0.097200,-0.8901,1.4378,2.65,2.86
20.00,1,C,329480,0.079000,0.0925,1.8538,0.08,0.10
20.00,1,P,145928,0.079000,-0.9073,1.4204,3.10,3.25
20.50,1,C,17562,0.065700,0.0797,1.9589,0.05,0.09
20.50,1,P,5466,0.065700,-0.9201,1.5830,3.60,3.75
21.00,1,C,135955,0.055600,0.0698,2.1040,0.07,0.09
21.00,1,P,18618,0.055600,-0.9300,1.1525,4.10,4.25
21.50,1,C,10916,0.047700,0.0619,2.2373,0.04,0.09
21.50,1,P,3434,0.047700,-0.9379,1.2749,4.60,4.75
22.00,1,C,174366,0.041500,0.0554,2.3592,0.04,0.08
22.00,1,P,41966,0.041500,-0.9443,1.3945,5.10,5.25
22.50,1,C,9366,0.036400,0.0501,2.4702,0.03,0.08
22.50,1,P,84,0.036400,-0.9496,0.0000,5.60,5.75
23.00,1,C,146580,0.032300,0.0456,2.5704,0.05,0.07
23.00,1,P,9911,0.032300,-0.9542,2.5837,6.10,6.25
23.50,1,C,14019,0.028800,0.0418,2.6598,0.02,0.05
23.50,1,P,688,0.028800,-0.9580,0.0000,6.55,6.70
24.00,1,C,215281,0.026000,0.0385,2.8443,0.04,0.05
24.00,1,P,13370,0.026000,-0.9613,0.0000,7.05,7.20
24.50,1,C,8048,0.023500,0.0356,3.1171,0.02,0.05
24.50,1,P,21,0.023500,-0.9642,0.0000,7.55,7.70
25.00,1,C,286291,0.021400,0.0331,3.1016,0.02,0.05
25.00,1,P,7331,0.021400,-0.9667,0.0000,8.05,8.20
26.00,1,C,31404,0.018000,0.0289,3.2260,0.04,0.05
26.00,1,P,1824,0.018000,-0.9709,0.0000,9.05,9.20
27.00,1,C,37619,0.015400,0.0255,3.4507,0.03,0.04
27.00,1,P,190,0.015400,-0.9742,0.0000,10.05,10.20
28.00,1,C,105031,0.013300,0.0228,3.9075,0.02,0.06
28.00,1,P,566,0.013300,-0.9770,0.0000,11.00,11.40
29.00,1,C,33309,0.011600,0.0205,4.1201,0.02,0.06
29.00,1,P,1091,0.011600,-0.9792,0.0000,12.00,12.35
30.00,1,C,178851,0.010300,0.0186,3.6948,0.01,0.04
30.00,1,P,4401,0.010300,-0.9811,0.0000,13.00,13.35
31.00,1,C,29554,0.009200,0.0171,4.5173,0.01,0.05
31.00,1,P,39,0.009200,-0.9827,0.0000,14.00,14.35
32.00,1,C,34963,0.008300,0.0157,4.3455,0.00,0.05
32.00,1,P,342,0.008300,-0.9841,0.0000,15.00,15.35
33.00,1,C,35582,0.007500,0.0145,4.5151,0.00,0.02
33.00,1,P,28,0.007500,-0.9853,0.0000,16.00,16.35
34.00,1,C,18049,0.006800,0.0135,4.5829,0.00,0.05
34.00,1,P,14,0.006800,-0.9863,0.0000,17.00,17.35
35.00,1,C,193105,0.006300,0.0126,4.3530,0.01,0.03
35.00,1,P,591,0.006300,-0.9872,0.0000,18.00,18.35
36.00,1,C,26148,0.005800,0.0118,5.2390,0.00,0.03
36.00,1,P,70,0.005800,-0.9880,0.0000,19.00,19.35
37.00,1,C,34840,0.005300,0.0111,5.0326,0.01,0.04
37.00,1,P,9,0.005300,-0.9887,0.0000,20.05,20.35
38.00,1,C,18946,0.005000,0.0104,4.5581,0.00,0.02
38.00,1,P,79,0.005000,-0.9893,0.0000,20.95,21.35
39.00,1,C,1708,0.004600,0.0099,5.3083,0.00,0.02
39.00,1,P,50,0.004600,-0.9899,0.0000,21.95,22.35
40.00,1,C,101789,0.004300,0.0094,5.4398,0.00,0.03
40.00,1,P,40,0.004300,-0.9904,0.0000,22.95,23.35
42.50,1,C,43672,0.003700,0.0083,5.7519,0.00,0.04
42.50,1,P,430,0.003700,-0.9915,0.0000,25.50,25.85
45.00,1,C,66334,0.003200,0.0074,5.9130,0.00,0.01
45.00,1,P,223,0.003200,-0.9924,0.0000,28.00,28.35
47.50,1,C,20731,0.002800,0.0067,6.4337,0.00,0.04
47.50,1,P,877,0.002800,-0.9931,0.0000,30.50,30.85
50.00,1,C,92750,0.002500,0.0061,5.8401,0.00,0.03
50.00,1,P,61,0.002500,-0.9937,0.0000,33.00,33.35
55.00,1,C,73488,0.002100,0.0052,6.8963,0.00,0.03
55.00,1,P,1,0.002100,-0.9946,0.0000,38.00,38.35
60.00,1,C,98098,0.001700,0.0045,7.3126,0.00,0.03
60.00,1,P,16,0.001700,-0.9952,0.0000,43.00,43.35
65.00,1,C,59445,0.001500,0.0040,7.5113,0.00,0.01
70.00,1,C,108535,0.001300,0.0036,7.6293,0.00,0.02
75.00,1,C,34008,0.001200,0.0033,7.9373,0.00,0.01
80.00,1,C,37641,0.001000,0.0030,8.4580,0.00,0.02
80.00,1,P,1,0.001000,-0.9968,0.0000,63.00,63.30
85.00,1,C,32083,0.000900,0.0028,7.7119,0.00,0.01
90.00,1,C,23186,0.000900,0.0026,0.0000,0.00,0.03
90.00,1,P,1,0.000900,-0.9972,0.0000,73.00,73.30
95.00,1,C,28797,0.000800,0.0024,0.0000,0.00,0.03
100.00,1,C,26374,0.000700,0.0023,0.0000,0.00,0.03
100.00,1,P,109,0.000700,-0.9975,0.0000,82.90,83.30
110.00,1,C,11232,0.000600,0.0021,0.0000,0.00,0.01
110.00,1,P,55,0.000600,-0.9977,0.0000,92.90,93.30
120.00,1,C,22215,0.000600,0.0019,0.0000,0.00,0.01
120.00,1,P,107,0.000600,-0.9979,0.0000,102.90,103.30
130.00,1,C,10816,0.000500,0.0017,0.0000,0.00,0.01
130.00,1,P,101,0.000500,-0.9980,0.0000,112.90,113.30
140.00,1,C,20229,0.000500,0.0016,0.0000,0.00,0.01
140.00,1,P,120,0.000500,-0.9982,0.0000,122.90,123.30
150.00,1,C,27851,0.000400,0.0015,0.0000,0.00,0.01
150.00,1,P,1,0.000400,-0.9983,0.0000,132.90,133.30
160.00,1,C,720,0.000400,0.0014,0.0000,0.00,0.01
170.00,1,C,3294,0.000400,0.0013,0.0000,0.00,0.01
180.00,1,C,2762,0.000400,0.0013,0.0000,0.00,0.01
190.00,1,C,2060,0.000300,0.0012,0.0000,0.00,0.01
200.00,1,C,2386,0.000300,0.0012,0.0000,0.00,0.01
200.00,1,P,41,0.000300,-0.9986,0.0000,182.90,183.30
10.00,36,C,217,0.002100,0.9924,0.0000,8.35,8.55
10.00,36,P,284,0.002100,-0.0031,0.8162,0.00,0.01
10.50,36,C,14,0.003200,0.9909,0.0000,7.80,8.05
10.50,36,P,22,0.003200,-0.0046,0.7566,0.00,0.01
11.00,36,C,32,0.004600,0.9888,0.0000,7.30,7.55
11.00,36,P,11,0.004600,-0.0067,0.9298,0.00,0.01
11.50,36,C,119,0.006500,0.9859,0.0000,6.80,7.05
11.50,36,P,205,0.006500,-0.0096,0.8345,0.00,0.01
12.00,36,C,2088,0.009100,0.9820,0.5342,6.30,6.55
12.00,36,P,982,0.009100,-0.0135,0.6935,0.00,0.02
12.50,36,C,18,0.012500,0.9769,0.4498,5.80,6.15
12.50,36,P,1251,0.012500,-0.0186,0.7186,0.00,0.02
13.00,36,C,1621,0.016900,0.9702,0.0000,5.35,5.60
