# spot,15.8500,ts,2026-08-24 22:19:44
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,23,C,3973,0.002200,0.9946,1.7212,7.40,7.70
10.00,23,P,269,0.002200,-0.0027,0.9661,0.00,0.01
10.50,23,C,240,0.003200,0.9934,0.0000,6.90,7.20
10.50,23,P,2,0.003200,-0.0038,0.8897,0.00,0.01
11.00,23,C,371,0.004600,0.9919,0.0000,6.40,6.70
11.00,23,P,22,0.004600,-0.0054,0.8166,0.00,0.01
11.50,23,C,17,0.006500,0.9898,0.0000,5.90,6.20
11.50,23,P,2016,0.006500,-0.0075,0.7465,0.00,0.01
12.00,23,C,2193,0.009100,0.9868,0.0000,5.40,5.70
12.00,23,P,563,0.009100,-0.0104,0.6233,0.00,0.01
12.50,23,C,42,0.013000,0.9825,1.1469,4.90,5.20
12.50,23,P,115,0.013000,-0.0147,0.7240,0.00,0.03
13.00,23,C,2251,0.019000,0.9755,0.9377,4.50,4.60
13.00,23,P,4390,0.019000,-0.0217,0.6699,0.00,0.03
13.50,23,C,362,0.028200,0.9637,0.0000,4.05,4.15
13.50,23,P,550,0.028200,-0.0336,0.6275,0.00,0.04
14.00,23,C,1420,0.041700,0.9440,0.0000,3.55,3.65
14.00,23,P,34407,0.041700,-0.0532,0.5422,0.03,0.04
14.50,23,C,1529,0.059400,0.9138,0.0000,3.05,3.15
14.50,23,P,19947,0.059400,-0.0835,0.0000,0.04,0.08
15.00,23,C,5918,0.079600,0.8714,0.0000,2.65,2.71
15.00,23,P,59837,0.079600,-0.1258,0.4670,0.10,0.14
15.50,23,C,2137,0.099700,0.8172,0.7274,2.26,2.32
15.50,23,P,75865,0.099700,-0.1800,0.5410,0.21,0.23
16.00,23,C,25223,0.116500,0.7524,0.0000,1.92,1.98
16.00,23,P,213270,0.116600,-0.2448,0.6271,0.38,0.41
16.50,23,C,1701,0.126300,0.6804,0.0000,1.66,1.72
16.50,23,P,30925,0.126300,-0.3169,0.0000,0.60,0.65
17.00,23,C,15447,0.127300,0.6088,0.7194,1.45,1.50
17.00,23,P,230084,0.127300,-0.3885,0.7422,0.89,0.94
17.50,23,C,24260,0.122400,0.5447,1.2419,1.29,1.34
17.50,23,P,65272,0.122400,-0.4525,1.0617,1.23,1.28
18.00,23,C,116879,0.115000,0.4901,0.8243,1.15,1.21
18.00,23,P,160898,0.115000,-0.5072,1.0112,1.59,1.64
