# spot,15.4500,ts,2026-08-25 22:20:44
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,22,C,3973,0.002900,0.9939,0.9523,7.10,7.35
10.00,22,P,268,0.002900,-0.0035,0.9592,0.00,0.01
10.50,22,C,240,0.003600,0.9933,0.8582,6.60,6.85
10.50,22,P,2,0.003600,-0.0040,0.8808,0.00,0.02
11.00,22,C,371,0.004400,0.9927,0.7681,6.10,6.35
11.00,22,P,22,0.004400,-0.0047,0.8058,0.00,0.02
11.50,22,C,17,0.005400,0.9920,0.6812,5.60,5.85
11.50,22,P,2016,0.005400,-0.0054,0.7337,0.00,0.02
12.00,22,C,2191,0.006800,0.9911,0.5968,5.10,5.35
12.00,22,P,563,0.006800,-0.0063,0.6092,0.00,0.01
12.50,22,C,42,0.009200,0.9895,0.5134,4.60,4.85
12.50,22,P,115,0.009200,-0.0079,0.6608,0.00,0.01
13.00,22,C,2250,0.015500,0.9835,0.4277,4.20,4.25
13.00,22,P,4390,0.015500,-0.0138,0.5903,0.00,0.03
13.50,22,C,361,0.027500,0.9703,0.3177,3.70,3.80
13.50,22,P,650,0.027500,-0.0270,0.5418,0.00,0.03
14.00,22,C,1317,0.044700,0.9490,0.4692,3.20,3.30
14.00,22,P,34393,0.044700,-0.0483,0.4889,0.02,0.05
14.50,22,C,1514,0.066300,0.9192,0.5004,2.75,2.81
14.50,22,P,19890,0.066300,-0.0782,0.4767,0.04,0.08
15.00,22,C,6236,0.092600,0.8795,0.4715,2.32,2.37
15.00,22,P,59806,0.092600,-0.1179,0.4955,0.10,0.13
15.50,22,C,2229,0.120800,0.8095,0.5357,1.94,1.99
15.50,22,P,81969,0.120800,-0.1879,0.5179,0.22,0.24
16.00,22,C,25361,0.136900,0.7227,0.5688,1.62,1.68
16.00,22,P,214513,0.136900,-0.2747,0.5625,0.40,0.44
16.50,22,C,1786,0.142000,0.6398,0.6062,1.40,1.45
16.50,22,P,47286,0.142000,-0.3576,0.6174,0.66,0.72
17.00,22,C,15476,0.136700,0.5646,0.6655,1.19,1.26
17.00,22,P,233468,0.136700,-0.4328,0.6800,1.01,1.02
17.50,22,C,37725,0.128200,0.5012,0.7266,1.05,1.12
17.50,22,P,85107,0.128200,-0.4961,0.7298,1.33,1.40
18.00,22,C,119924,0.118800,0.4481,0.7957,0.96,1.01
18.00,22,P,166129,0.118800,-0.5493,0.7876,1.72,1.78
18.50,22,C,71933,0.109500,0.4034,0.8380,0.86,0.92
18.50,22,P,62626,0.109500,-0.5940,0.8398,2.13,2.19
19.00,22,C,106086,0.100600,0.3659,0.8868,0.80,0.85
19.00,22,P,156615,0.100600,-0.6315,0.8926,2.57,2.62
19.50,22,C,21865,0.092500,0.3342,0.9354,0.74,0.80
19.50,22,P,24702,0.092500,-0.6632,0.9489,3.00,3.10
20.00,22,C,334843,0.085200,0.3072,1.0564,0.70,0.73
20.00,22,P,150843,0.085200,-0.6901,0.9975,3.45,3.55
20.50,22,C,17501,0.078700,0.2841,1.0302,0.65,0.70
20.50,22,P,5284,0.078700,-0.7133,1.0394,3.90,4.00
21.00,22,C,116209,0.072900,0.2641,1.0719,0.61,0.66
21.00,22,P,18732,0.072900,-0.7333,1.0751,4.35,4.45
21.50,22,C,9530,0.067800,0.2465,1.1083,0.57,0.62
21.50,22,P,3431,0.067800,-0.7509,1.1239,4.80,4.90
22.00,22,C,165934,0.063200,0.2309,1.1516,0.55,0.59
22.00,22,P,42091,0.063200,-0.7664,1.1494,5.25,5.40
22.50,22,C,6891,0.059100,0.2170,1.1790,0.51,0.56
22.50,22,P,116,0.059100,-0.7804,1.1696,5.75,5.85
23.00,22,C,153431,0.055500,0.2045,1.2146,0.48,0.50
23.00,22,P,10366,0.055500,-0.7929,1.2270,6.20,6.30
23.50,22,C,12526,0.052200,0.1931,1.2426,0.45,0.50
23.50,22,P,689,0.052200,-0.8043,1.2609,6.70,6.80
24.00,22,C,241225,0.049200,0.1828,1.2625,0.43,0.48
24.00,22,P,13582,0.049200,-0.8146,1.2917,7.15,7.25
24.50,22,C,4317,0.046400,0.1733,1.3069,0.41,0.46
24.50,22,P,22,0.046400,-0.8241,1.2724,7.65,7.75
25.00,22,C,321335,0.043900,0.1645,1.3351,0.40,0.42
25.00,22,P,7469,0.043900,-0.8328,1.2956,8.10,8.20
26.00,22,C,28174,0.039600,0.1490,1.3893,0.36,0.40
26.00,22,P,1791,0.039600,-0.8483,1.3606,9.05,9.20
27.00,22,C,36020,0.035800,0.1357,1.4292,0.34,0.36
27.00,22,P,188,0.035800,-0.8617,1.3896,10.05,10.15
28.00,22,C,72195,0.032600,0.1241,1.4718,0.29,0.34
28.00,22,P,117,0.032600,-0.8732,1.4987,11.00,11.10
29.00,22,C,39404,0.029800,0.1140,1.5198,0.27,0.31
29.00,22,P,572,0.029800,-0.8834,1.5452,11.95,12.10
30.00,22,C,198639,0.027400,0.1050,1.5622,0.25,0.29
30.00,22,P,4420,0.027400,-0.8923,1.5860,12.95,13.05
31.00,22,C,28048,0.025300,0.0972,1.5993,0.23,0.27
31.00,22,P,40,0.025300,-0.9002,1.6212,13.95,14.05
32.00,22,C,39914,0.023400,0.0901,1.6313,0.21,0.25
32.00,22,P,7,0.023400,-0.9073,1.6511,14.90,15.00
33.00,22,C,30947,0.021700,0.0838,1.6662,0.20,0.23
33.00,22,P,29,0.021700,-0.9136,1.7137,15.90,16.00
34.00,22,C,18068,0.020200,0.0781,1.6970,0.18,0.22
34.00,22,P,14,0.020200,-0.9193,1.7355,16.85,17.00
35.00,22,C,193331,0.018800,0.0730,1.7237,0.17,0.21
35.00,22,P,588,0.018800,-0.9244,1.7520,17.85,17.95
36.00,22,C,29839,0.017600,0.0683,1.7558,0.16,0.20
36.00,22,P,68,0.017600,-0.9290,1.8076,18.85,18.95
37.00,22,C,39258,0.016500,0.0641,1.7751,0.15,0.18
37.00,22,P,9,0.016500,-0.9333,1.8165,19.85,19.95
38.00,22,C,17206,0.015500,0.0602,1.8009,0.14,0.17
38.00,22,P,29,0.015500,-0.9371,1.8684,20.80,20.95
39.00,22,C,1186,0.014600,0.0567,1.8346,0.13,0.17
39.00,22,P,50,0.014600,-0.9406,1.8699,21.80,21.90
40.00,22,C,167446,0.013700,0.0535,1.8551,0.14,0.16
40.00,22,P,31,0.013700,-0.9439,1.9187,22.80,22.90
42.50,22,C,35459,0.011900,0.0465,1.9065,0.10,0.14
42.50,22,P,430,0.011900,-0.9509,1.9813,25.30,25.40
45.00,22,C,72839,0.010400,0.0408,1.9572,0.10,0.13
45.00,22,P,314,0.010400,-0.9566,2.0313,27.75,27.85
47.50,22,C,20600,0.009200,0.0360,1.9954,0.08,0.11
47.50,22,P,79,0.009200,-0.9614,2.0687,30.25,30.35
50.00,22,C,100156,0.008200,0.0320,2.0741,0.08,0.10
50.00,22,P,26,0.008200,-0.9654,2.1678,32.75,32.85
55.00,22,C,96058,0.006600,0.0257,2.1422,0.05,0.08
55.00,22,P,1,0.006600,-0.9717,2.3527,37.70,37.80
60.00,22,C,84644,0.005400,0.0210,2.2236,0.04,0.07
60.00,22,P,16,0.005400,-0.9763,2.5225,42.65,42.75
65.00,22,C,56066,0.004500,0.0175,2.2846,0.03,0.05
70.00,22,C,104552,0.003800,0.0148,2.3248,0.03,0.04
75.00,22,C,32745,0.003200,0.0126,2.3812,0.02,0.04
80.00,22,C,37619,0.002800,0.0108,2.6498,0.02,0.03
80.00,22,P,1,0.002800,-0.9865,2.7981,62.50,62.75
85.00,22,C,32210,0.002400,0.0094,2.7062,0.01,0.03
90.00,22,C,23186,0.002100,0.0082,2.6188,0.00,0.03
90.00,22,P,3,0.002100,-0.9891,2.9683,72.45,72.70
95.00,22,C,28797,0.001900,0.0073,2.8264,0.00,0.03
100.00,22,C,25823,0.001600,0.0065,2.6598,0.01,0.02
100.00,22,P,69,0.001600,-0.9909,3.1190,82.45,82.80
110.00,22,C,10241,0.001300,0.0052,2.8287,0.00,0.02
110.00,22,P,55,0.001300,-0.9922,3.2541,92.40,92.75
120.00,22,C,22215,0.001100,0.0042,2.8838,0.00,0.02
120.00,22,P,107,0.001100,-0.9931,3.3766,102.35,102.75
130.00,22,C,10816,0.000900,0.0035,2.9807,0.00,0.02
130.00,22,P,102,0.000900,-0.9938,3.4886,112.35,112.70
140.00,22,C,20229,0.000800,0.0030,3.0697,0.00,0.02
140.00,22,P,120,0.000800,-0.9944,3.5919,122.30,122.70
150.00,22,C,27651,0.000600,0.0025,3.1519,0.00,0.02
150.00,22,P,1,0.000600,-0.9948,3.5749,132.30,132.65
160.00,22,C,720,0.000600,0.0022,3.2283,0.00,0.02
170.00,22,C,3294,0.000500,0.0019,3.2996,0.00,0.02
180.00,22,C,2762,0.000400,0.0017,3.5216,0.00,0.02
180.00,22,P,1,0.000400,-0.9957,3.9398,162.20,162.60
190.00,22,C,2060,0.000400,0.0015,3.4294,0.00,0.02
200.00,22,C,2380,0.000300,0.0013,3.6474,0.00,0.01
200.00,22,P,41,0.000300,-0.9961,4.0849,182.15,182.55
10.00,57,C,203,0.002800,0.9883,0.0000,8.80,9.00
10.00,57,P,284,0.002800,-0.0048,0.6784,0.00,0.02
10.50,57,C,2,0.003700,0.9869,0.7424,8.30,8.50
10.50,57,P,22,0.003700,-0.0062,0.6306,0.00,0.02
11.00,57,C,52,0.005000,0.9849,0.6783,7.80,8.00
11.00,57,P,11,0.005000,-0.0082,0.6621,0.00,0.03
11.50,57,C,7,0.006700,0.9820,0.6885,7.30,7.50
11.50,57,P,206,0.006700,-0.0111,0.6136,0.00,0.04
12.00,57,C,121,0.009100,0.9779,0.6294,6.85,6.95
12.00,57,P,409,0.009100,-0.0153,0.6351,0.00,0.04
12.50,57,C,9,0.012400,0.9720,0.5728,6.35,6.45
12.50,57,P,320,0.012400,-0.0212,0.6058,0.01,0.04
13.00,57,C,1519,0.016800,0.9637,0.5184,5.90,6.00
13.00,57,P,12356,0.016800,-0.0294,0.4622,0.02,0.04
13.50,57,C,57,0.022300,0.9524,0.5129,5.40,5.50
13.50,57,P,777,0.022300,-0.0407,0.4612,0.04,0.06
14.00,57,C,1069,0.029300,0.9374,0.5269,4.95,5.05
14.00,57,P,1410,0.029300,-0.0558,0.4916,0.07,0.10
14.50,57,C,305,0.037600,0.9176,0.5646,4.50,4.60
14.50,57,P,4953,0.037600,-0.0755,0.5084,0.12,0.15
15.00,57,C,7472,0.047500,0.8878,0.5768,4.10,4.20
15.00,57,P,21329,0.047500,-0.1054,0.5136,0.20,0.22
15.50,57,C,163,0.057000,0.8440,0.5464,3.70,3.80
15.50,57,P,28,0.057000,-0.1492,0.5473,0.33,0.35
16.00,57,C,4027,0.064100,0.7975,0.6111,3.40,3.50
16.00,57,P,138889,0.064100,-0.1957,0.5678,0.49,0.52
16.50,57,C,27,0.069000,0.7509,0.5722,3.10,3.20
16.50,57,P,4998,0.069000,-0.2422,0.5998,0.71,0.74
