# spot,18.7000,ts,2026-07-23 22:51:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,27,C,3996,0.001200,0.9951,0.0000,9.20,9.45
10.00,27,P,856,0.001200,-0.0016,1.0189,0.00,0.02
10.50,27,C,19,0.001500,0.9947,1.4260,8.70,8.95
10.50,27,P,2,0.001500,-0.0021,0.9496,0.00,0.02
11.00,27,C,41,0.002000,0.9942,1.3292,8.20,8.50
11.00,27,P,83,0.002000,-0.0026,0.8834,0.00,0.02
11.50,27,C,10,0.002500,0.9935,1.4190,7.70,8.00
11.50,27,P,219,0.002500,-0.0032,0.9280,0.00,0.02
12.00,27,C,2191,0.003300,0.9927,1.2409,7.20,7.50
12.00,27,P,1466,0.003300,-0.0041,0.8603,0.00,0.02
12.50,27,C,48,0.004400,0.9915,1.1510,6.75,7.00
12.50,27,P,159,0.004400,-0.0052,0.7951,0.00,0.01
13.00,27,C,2713,0.006000,0.9897,0.0000,6.25,6.50
13.00,27,P,2637,0.006000,-0.0070,0.6436,0.00,0.02
13.50,27,C,1092,0.008500,0.9868,0.9806,5.75,6.00
13.50,27,P,1390,0.008500,-0.0100,0.6911,0.00,0.01
14.00,27,C,1090,0.013000,0.9810,1.0626,5.30,5.45
14.00,27,P,4169,0.013000,-0.0157,0.6472,0.00,0.03
14.50,27,C,961,0.020800,0.9690,0.9381,4.85,4.95
14.50,27,P,12425,0.020800,-0.0277,0.6269,0.02,0.06
15.00,27,C,4558,0.032500,0.9466,0.0000,4.40,4.50
15.00,27,P,14956,0.032500,-0.0501,0.6789,0.06,0.10
15.50,27,C,455,0.046100,0.9121,1.4166,3.95,4.05
15.50,27,P,44578,0.046100,-0.0846,0.6166,0.13,0.16
16.00,27,C,2469,0.058800,0.8682,0.0000,3.55,3.65
16.00,27,P,167835,0.058800,-0.1285,0.6958,0.23,0.26
16.50,27,C,1365,0.069000,0.8195,1.7700,3.20,3.30
16.50,27,P,42292,0.069000,-0.1773,0.6920,0.37,0.42
17.00,27,C,7555,0.076300,0.7685,0.8483,2.91,2.97
17.00,27,P,101739,0.076300,-0.2282,0.7669,0.56,0.60
17.50,27,C,446,0.080800,0.7174,1.5105,2.63,2.70
17.50,27,P,71790,0.080800,-0.2794,0.7888,0.78,0.83
18.00,27,C,21483,0.082800,0.6680,0.2842,2.40,2.46
18.00,27,P,142653,0.082800,-0.3287,0.8314,1.04,1.09
18.50,27,C,58314,0.083100,0.6216,0.5839,2.19,2.26
18.50,27,P,65878,0.083100,-0.3751,0.8698,1.33,1.39
19.00,27,C,39857,0.082000,0.5788,0.9632,2.01,2.07
19.00,27,P,71652,0.082000,-0.4179,0.9090,1.65,1.70
19.50,27,C,22459,0.080100,0.5396,0.9407,1.85,1.91
19.50,27,P,33496,0.080100,-0.4572,0.9436,1.99,2.04
20.00,27,C,137313,0.077600,0.5039,0.9715,1.71,1.78
20.00,27,P,110057,0.077600,-0.4928,0.9800,2.35,2.41
20.50,27,C,12830,0.074800,0.4716,1.0055,1.59,1.65
20.50,27,P,1574,0.074800,-0.5251,1.0100,2.72,2.78
21.00,27,C,134450,0.071900,0.4424,1.0414,1.49,1.54
21.00,27,P,85492,0.071900,-0.5544,1.0516,3.10,3.20
21.50,27,C,15055,0.068900,0.4160,1.0707,1.39,1.45
21.50,27,P,65,0.068900,-0.5808,1.0818,3.50,3.60
22.00,27,C,140715,0.065900,0.3921,1.1038,1.33,1.37
22.00,27,P,55658,0.065900,-0.6046,1.1059,3.90,4.00
22.50,27,C,30130,0.063000,0.3705,1.1316,1.23,1.30
22.50,27,P,814,0.063000,-0.6263,1.1245,4.35,4.45
23.00,27,C,157160,0.060200,0.3508,1.1650,1.17,1.23
23.00,27,P,24101,0.060200,-0.6459,1.1637,4.75,4.85
23.50,27,C,27731,0.057600,0.3329,1.1916,1.11,1.17
23.50,27,P,648,0.057600,-0.6638,1.1991,5.20,5.30
24.00,27,C,151075,0.055100,0.3165,1.2598,1.07,1.11
24.00,27,P,15820,0.055100,-0.6802,1.2308,5.65,5.75
24.50,27,C,1944,0.052800,0.3015,1.2497,1.01,1.07
24.50,27,P,16,0.052800,-0.6952,1.2593,6.10,6.20
25.00,27,C,259419,0.050600,0.2877,1.2880,0.98,1.01
