# spot,15.8100,ts,2026-07-03 21:05:19
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,19,C,4012,0.001500,0.9964,0.0000,0.00,10.50
10.00,19,P,85,0.001500,-0.0016,1.0534,0.00,0.02
10.50,19,C,5,0.002000,0.9959,0.0000,0.00,0.00
10.50,19,P,26,0.002000,-0.0021,0.9697,0.00,0.02
11.00,19,C,71,0.002800,0.9952,0.0000,0.00,0.00
11.00,19,P,11,0.002800,-0.0028,0.8896,0.00,0.02
11.50,19,C,3,0.004000,0.9940,0.0000,0.00,0.00
11.50,19,P,9,0.004000,-0.0039,0.8128,0.00,0.02
12.00,19,C,2173,0.006200,0.9920,3.2296,0.00,15.00
12.00,19,P,2247,0.006200,-0.0060,0.6781,0.00,0.01
12.50,19,C,18,0.010000,0.9880,3.2500,0.00,14.50
12.50,19,P,231,0.010000,-0.0099,0.8086,0.00,0.07
13.00,19,C,1154,0.016400,0.9810,0.0000,0.00,0.00
13.00,19,P,3712,0.016400,-0.0169,0.7280,0.00,0.07
13.50,19,C,61,0.026100,0.9694,0.0000,0.00,0.00
13.50,19,P,1729,0.026100,-0.0286,0.6659,0.00,0.08
14.00,19,C,5487,0.039800,0.9515,0.0000,0.00,0.00
14.00,19,P,10381,0.039800,-0.0465,0.6150,0.00,0.10
14.50,19,C,137,0.057600,0.9258,0.0000,0.00,0.00
14.50,19,P,3096,0.057600,-0.0722,0.5472,0.01,0.10
15.00,19,C,6184,0.079600,0.8906,0.0000,0.10,4.80
15.00,19,P,64658,0.079600,-0.1074,0.5732,0.04,0.20
15.50,19,C,580,0.105100,0.8421,0.5351,2.02,2.35
15.50,19,P,49632,0.105100,-0.1558,0.5471,0.05,0.30
16.00,19,C,1988,0.126800,0.7665,0.6110,1.75,2.01
16.00,19,P,178596,0.126800,-0.2315,0.5711,0.16,0.46
16.50,19,C,1024,0.136700,0.6833,0.6288,1.41,1.72
16.50,19,P,61316,0.136700,-0.3146,0.5736,0.38,0.55
17.00,19,C,6482,0.138100,0.6058,0.6861,1.24,1.47
17.00,19,P,138072,0.138100,-0.3922,0.6593,0.64,0.94
17.50,19,C,3392,0.134100,0.5363,0.7772,1.20,1.29
17.50,19,P,33865,0.134100,-0.4617,0.7076,0.97,1.25
18.00,19,C,31373,0.126800,0.4756,0.7631,0.86,1.15
18.00,19,P,113712,0.126800,-0.5224,0.7606,1.33,1.62
18.50,19,C,21923,0.118000,0.4237,0.8319,0.82,1.03
18.50,19,P,39316,0.118000,-0.5743,0.7979,1.70,1.99
19.00,19,C,45870,0.108900,0.3798,0.8603,0.67,0.94
19.00,19,P,107944,0.108900,-0.6182,0.8590,2.12,2.43
19.50,19,C,19396,0.100000,0.3426,0.8955,0.56,0.87
19.50,19,P,29867,0.100000,-0.6553,0.8845,2.50,2.84
20.00,19,C,170696,0.091800,0.3112,0.9764,0.62,0.79
20.00,19,P,105767,0.091800,-0.6868,0.9373,2.94,3.30
20.50,19,C,56330,0.084400,0.2843,0.9776,0.45,0.74
20.50,19,P,55355,0.084400,-0.7137,0.9672,3.35,3.75
21.00,19,C,87965,0.077800,0.2612,1.0532,0.50,0.69
21.00,19,P,59884,0.077800,-0.7368,1.0041,3.80,4.20
21.50,19,C,32324,0.071800,0.2411,1.0523,0.36,0.65
21.50,19,P,21366,0.071800,-0.7569,1.0548,4.30,4.65
22.00,19,C,138965,0.066600,0.2235,1.1102,0.39,0.60
22.00,19,P,55066,0.066600,-0.7744,1.0794,4.75,5.10
22.50,19,C,35201,0.061800,0.2081,1.1248,0.31,0.57
22.50,19,P,168,0.061800,-0.7899,1.1203,5.20,5.60
23.00,19,C,86364,0.057600,0.1943,1.1562,0.28,0.54
23.00,19,P,19928,0.057600,-0.8037,1.1335,5.70,6.00
23.50,19,C,42247,0.053800,0.1820,1.1834,0.25,0.51
23.50,19,P,134,0.053800,-0.8160,1.1656,6.15,6.50
24.00,19,C,117249,0.050400,0.1710,1.2219,0.24,0.49
24.00,19,P,16944,0.050400,-0.8270,1.2200,6.65,7.00
24.50,19,C,13390,0.047300,0.1610,1.2523,0.22,0.47
24.50,19,P,35,0.047300,-0.8370,1.2460,7.10,7.50
25.00,19,C,286896,0.044500,0.1519,1.2852,0.21,0.45
25.00,19,P,37851,0.044500,-0.8461,1.2686,7.60,7.95
26.00,19,C,43321,0.039600,0.1360,1.3435,0.18,0.42
26.00,19,P,1709,0.039600,-0.8620,1.3341,8.55,8.95
27.00,19,C,60106,0.035400,0.1226,1.3858,0.15,0.38
27.00,19,P,1399,0.035400,-0.8754,1.3913,9.55,9.90
28.00,19,C,105601,0.032000,0.1110,1.4460,0.14,0.36
28.00,19,P,1225,0.032000,-0.8870,1.4049,10.50,10.85
29.00,19,C,19018,0.029000,0.1010,1.4929,0.12,0.34
29.00,19,P,1821,0.029000,-0.8969,1.4828,11.50,11.85
30.00,19,C,157680,0.026400,0.0923,1.5411,0.11,0.32
30.00,19,P,889,0.026400,-0.9056,1.5572,12.50,12.85
31.00,19,C,44602,0.024100,0.0846,1.5756,0.09,0.30
31.00,19,P,550,0.024100,-0.9133,1.5448,13.45,13.80
32.00,19,C,27293,0.022100,0.0778,1.6129,0.08,0.28
32.00,19,P,123,0.022100,-0.9202,1.6117,14.45,14.80
33.00,19,C,19859,0.020300,0.0717,1.6352,0.06,0.26
33.00,19,P,810,0.020300,-0.9262,1.6280,15.45,15.75
34.00,19,C,23030,0.018800,0.0663,1.6721,0.05,0.25
34.00,19,P,16,0.018800,-0.9317,1.6361,16.40,16.75
35.00,19,C,169271,0.017300,0.0614,1.6940,0.04,0.23
35.00,19,P,48,0.017300,-0.9366,1.6950,17.40,17.75
36.00,19,C,8220,0.016100,0.0569,1.7226,0.03,0.22
36.00,19,P,70,0.016100,-0.9410,1.7520,18.40,18.75
37.00,19,C,29010,0.014900,0.0529,1.7601,0.03,0.21
