# spot,18.8900,ts,2026-06-25 23:13:47
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,27,C,4008,0.001600,0.9944,0.0000,8.85,9.15
10.00,27,P,85,0.001600,-0.0024,0.9952,0.00,0.02
10.50,27,C,5,0.002000,0.9939,0.0000,8.35,8.65
10.50,27,P,26,0.002000,-0.0029,0.9256,0.00,0.02
11.00,27,C,72,0.002600,0.9932,0.0000,7.85,8.15
11.00,27,P,11,0.002600,-0.0036,0.8592,0.00,0.02
11.50,27,C,3,0.003400,0.9923,0.0000,7.30,7.65
11.50,27,P,9,0.003400,-0.0045,0.7955,0.00,0.02
12.00,27,C,2173,0.004600,0.9910,0.0000,6.80,7.15
12.00,27,P,2219,0.004600,-0.0058,0.6764,0.00,0.01
12.50,27,C,18,0.006200,0.9890,0.0000,6.30,6.65
12.50,27,P,231,0.006200,-0.0078,0.8286,0.00,0.03
13.00,27,C,1153,0.008700,0.9860,0.0000,5.85,6.15
13.00,27,P,3660,0.008700,-0.0108,0.7614,0.00,0.03
13.50,27,C,61,0.012300,0.9814,0.0000,5.45,5.60
13.50,27,P,1729,0.012300,-0.0154,0.7110,0.00,0.04
14.00,27,C,5480,0.017500,0.9744,0.0000,5.00,5.10
14.00,27,P,10435,0.017500,-0.0224,0.6466,0.02,0.03
14.50,27,C,104,0.025300,0.9633,0.0000,4.50,4.60
14.50,27,P,3092,0.025300,-0.0335,0.6382,0.02,0.05
15.00,27,C,5833,0.036800,0.9436,0.0000,4.05,4.15
15.00,27,P,60613,0.036800,-0.0532,0.7019,0.06,0.09
15.50,27,C,536,0.051600,0.9113,0.0000,3.60,3.70
15.50,27,P,41079,0.051600,-0.0854,0.6047,0.11,0.14
16.00,27,C,1708,0.066900,0.8669,0.6913,3.20,3.30
16.00,27,P,175537,0.066900,-0.1299,0.5750,0.20,0.24
16.50,27,C,711,0.079800,0.8141,0.5474,2.84,2.90
16.50,27,P,49500,0.079800,-0.1827,0.6236,0.33,0.38
17.00,27,C,4494,0.088900,0.7571,0.0000,2.53,2.59
17.00,27,P,97649,0.088900,-0.2397,1.0675,0.52,0.56
17.50,27,C,2585,0.094200,0.6995,0.9024,2.26,2.32
17.50,27,P,33073,0.094200,-0.2973,0.5591,0.74,0.79
18.00,27,C,9936,0.096200,0.6441,0.3512,2.02,2.09
18.00,27,P,104787,0.096200,-0.3527,0.8101,1.01,1.07
18.50,27,C,16233,0.095800,0.5925,1.0080,1.82,1.89
18.50,27,P,30793,0.095800,-0.4043,1.0950,1.31,1.36
19.00,27,C,23915,0.093800,0.5451,0.4784,1.65,1.71
19.00,27,P,92584,0.093800,-0.4516,0.6499,1.63,1.69
19.50,27,C,16570,0.090800,0.5022,0.7520,1.50,1.57
19.50,27,P,29464,0.090800,-0.4946,0.4165,1.98,2.04
20.00,27,C,124003,0.087100,0.4635,0.9600,1.37,1.44
20.00,27,P,108988,0.087100,-0.5333,0.3743,2.35,2.41
20.50,27,C,53460,0.083200,0.4286,0.6646,1.26,1.32
20.50,27,P,49946,0.083200,-0.5681,0.2404,2.73,2.79
21.00,27,C,73622,0.079200,0.3974,0.8469,1.16,1.22
21.00,27,P,60855,0.079200,-0.5994,0.5248,3.10,3.20
21.50,27,C,25824,0.075200,0.3692,0.9713,1.07,1.13
21.50,27,P,21048,0.075200,-0.6276,0.0000,3.50,3.60
22.00,27,C,109616,0.071300,0.3440,1.4311,0.99,1.05
22.00,27,P,57965,0.071300,-0.6528,0.0000,3.95,4.05
22.50,27,C,28220,0.067500,0.3212,0.8523,0.92,0.98
22.50,27,P,174,0.067500,-0.6756,0.0000,4.35,4.45
23.00,27,C,62505,0.064000,0.3007,0.9746,0.88,0.91
23.00,27,P,20052,0.064000,-0.6961,1.1870,4.80,4.90
23.50,27,C,36949,0.060600,0.2822,0.9203,0.81,0.86
23.50,27,P,130,0.060600,-0.7146,0.0000,5.25,5.35
24.00,27,C,106806,0.057400,0.2653,0.9553,0.76,0.81
24.00,27,P,16500,0.057400,-0.7314,0.0000,5.70,5.80
24.50,27,C,13038,0.054500,0.2501,0.9872,0.72,0.77
24.50,27,P,37,0.054500,-0.7467,0.0000,6.15,6.25
25.00,27,C,265583,0.051800,0.2362,1.2926,0.68,0.73
25.00,27,P,38413,0.051800,-0.7606,0.0000,6.60,6.70
26.00,27,C,39171,0.046800,0.2119,2.2242,0.60,0.65
26.00,27,P,1709,0.046800,-0.7849,0.0000,7.55,7.65
27.00,27,C,56324,0.042500,0.1914,1.2726,0.56,0.58
27.00,27,P,1446,0.042500,-0.8054,0.0000,8.45,8.60
28.00,27,C,107302,0.038800,0.1740,1.1942,0.49,0.54
28.00,27,P,1224,0.038800,-0.8228,0.0000,9.40,9.50
29.00,27,C,19409,0.035500,0.1590,1.2071,0.45,0.50
29.00,27,P,1821,0.035500,-0.8378,0.0000,10.35,10.45
30.00,27,C,148850,0.032600,0.1460,1.5593,0.41,0.46
30.00,27,P,702,0.032600,-0.8508,0.0000,11.30,11.45
31.00,27,C,44991,0.030100,0.1347,3.3901,0.38,0.43
31.00,27,P,550,0.030100,-0.8621,0.0000,12.30,12.40
32.00,27,C,27279,0.027800,0.1248,1.3042,0.35,0.40
32.00,27,P,124,0.027800,-0.8720,0.0000,13.25,13.35
33.00,27,C,18506,0.025900,0.1159,1.3230,0.32,0.37
