# spot,15.9900,ts,2026-07-31 22:54:55
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,19,C,3979,0.002600,0.9943,1.4832,8.15,8.25
10.00,19,P,878,0.002600,-0.0037,1.1172,0.00,0.02
10.50,19,C,19,0.003100,0.9938,1.0934,7.55,7.85
10.50,19,P,2,0.003100,-0.0041,1.0336,0.00,0.02
11.00,19,C,41,0.003700,0.9933,1.1627,7.05,7.35
11.00,19,P,83,0.003700,-0.0046,0.9536,0.00,0.02
11.50,19,C,10,0.004400,0.9927,1.0675,6.55,6.85
11.50,19,P,234,0.004400,-0.0052,1.1174,0.00,0.02
12.00,19,C,2141,0.005400,0.9921,0.9762,6.05,6.35
12.00,19,P,1476,0.005400,-0.0059,1.0273,0.00,0.01
12.50,19,C,48,0.006600,0.9912,0.8885,5.55,5.85
12.50,19,P,159,0.006600,-0.0067,0.9404,0.00,0.03
13.00,19,C,2438,0.008200,0.9902,0.8040,4.95,5.35
13.00,19,P,2634,0.008200,-0.0078,0.8720,0.00,0.01
13.50,19,C,1079,0.010700,0.9885,0.7224,4.45,4.85
13.50,19,P,1996,0.010700,-0.0095,0.7891,0.00,0.02
14.00,19,C,1066,0.015200,0.9850,0.6434,4.10,4.25
14.00,19,P,4233,0.015200,-0.0130,0.7083,0.00,0.01
14.50,19,C,962,0.025800,0.9748,0.5667,3.60,3.75
14.50,19,P,12306,0.025800,-0.0232,0.6524,0.01,0.04
15.00,19,C,5976,0.044500,0.9528,0.5547,3.15,3.25
15.00,19,P,38433,0.044500,-0.0452,0.4880,0.03,0.05
15.50,19,C,451,0.072200,0.9056,0.5668,2.73,2.81
15.50,19,P,51922,0.072200,-0.0923,0.5804,0.07,0.12
16.00,19,C,2271,0.097100,0.8374,0.5229,2.32,2.40
16.00,19,P,155584,0.097100,-0.1605,0.5682,0.17,0.22
16.50,19,C,1287,0.113900,0.7654,0.6368,1.99,2.07
16.50,19,P,90993,0.113900,-0.2326,0.6621,0.33,0.40
17.00,19,C,6917,0.122600,0.6911,0.7470,1.72,1.80
17.00,19,P,148235,0.122600,-0.3068,0.6344,0.56,0.62
17.50,19,C,350,0.123300,0.6199,0.7237,1.50,1.57
17.50,19,P,85234,0.123300,-0.3781,0.7549,0.84,0.89
18.00,19,C,26013,0.119600,0.5565,0.7865,1.34,1.40
18.00,19,P,133923,0.119600,-0.4415,0.7895,1.16,1.22
18.50,19,C,59466,0.113700,0.5013,0.8398,1.19,1.25
18.50,19,P,77506,0.113700,-0.4967,0.8220,1.52,1.58
19.00,19,C,47312,0.106900,0.4535,0.8882,1.07,1.13
19.00,19,P,96599,0.106900,-0.5445,0.8985,1.90,1.96
19.50,19,C,42231,0.099800,0.4123,0.9382,0.97,1.04
19.50,19,P,54881,0.099800,-0.5857,0.9462,2.29,2.37
20.00,19,C,183163,0.092900,0.3769,0.9476,0.89,0.95
20.00,19,P,102457,0.092900,-0.6211,0.9758,2.71,2.79
