# spot,17.8400,ts,2026-09-10 23:38:49
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,6,C,3963,0.002400,0.9961,0.0000,7.95,8.20
10.00,6,P,263,0.002400,-0.0032,1.8508,0.00,0.01
10.50,6,C,240,0.002800,0.9957,0.0000,7.45,7.70
10.50,6,P,2,0.002800,-0.0036,1.7093,0.00,0.01
11.00,6,C,352,0.003400,0.9952,0.0000,6.95,7.20
11.00,6,P,25,0.003400,-0.0041,1.5740,0.00,0.01
11.50,6,C,27,0.004100,0.9947,0.0000,6.45,6.70
11.50,6,P,2022,0.004100,-0.0046,1.4441,0.00,0.01
12.00,6,C,2114,0.005000,0.9941,0.0000,5.95,6.20
12.00,6,P,541,0.005000,-0.0052,1.3193,0.00,0.01
12.50,6,C,44,0.006300,0.9932,0.0000,5.45,5.70
12.50,6,P,120,0.006300,-0.0060,1.3062,0.00,0.02
13.00,6,C,2256,0.008200,0.9918,0.0000,4.95,5.20
13.00,6,P,4569,0.008200,-0.0075,1.3520,0.00,0.01
13.50,6,C,435,0.011800,0.9888,0.0000,4.45,4.70
13.50,6,P,1093,0.011800,-0.0105,1.2168,0.00,0.02
14.00,6,C,2401,0.018700,0.9825,0.0000,3.90,4.20
14.00,6,P,34900,0.018700,-0.0168,1.1202,0.00,0.04
14.50,6,C,1822,0.030200,0.9711,0.9733,3.40,3.70
14.50,6,P,29868,0.030200,-0.0282,1.0173,0.01,0.03
15.00,6,C,7912,0.047500,0.9522,0.8960,2.96,3.15
15.00,6,P,92446,0.047500,-0.0471,1.0103,0.03,0.06
15.50,6,C,6876,0.073700,0.9168,0.0000,2.50,2.76
15.50,6,P,94085,0.073700,-0.0824,0.9557,0.06,0.10
16.00,6,C,51614,0.104500,0.8581,0.7951,2.07,2.32
16.00,6,P,239861,0.104500,-0.1412,1.0130,0.14,0.16
16.50,6,C,54320,0.131200,0.7841,0.9677,1.61,1.89
16.50,6,P,122491,0.131200,-0.2152,0.9583,0.24,0.29
17.00,6,C,109896,0.149900,0.7022,1.0261,1.43,1.52
17.00,6,P,289268,0.149900,-0.2971,1.0507,0.42,0.45
17.50,6,C,66646,0.155900,0.6160,1.0978,1.19,1.26
17.50,6,P,98581,0.155900,-0.3833,1.0683,0.66,0.73
18.00,6,C,106505,0.151000,0.5365,1.1152,1.02,1.06
18.00,6,P,161007,0.151000,-0.4628,1.2437,1.00,1.04
18.50,6,C,70915,0.141100,0.4684,1.2386,0.89,0.92
18.50,6,P,62053,0.141100,-0.5309,1.2222,1.31,1.40
19.00,6,C,123181,0.129300,0.4115,1.3207,0.75,0.80
19.00,6,P,161695,0.129300,-0.5878,1.2757,1.70,1.79
19.50,6,C,24151,0.117400,0.3645,1.3077,0.66,0.71
19.50,6,P,24756,0.117400,-0.6348,1.3508,2.11,2.20
20.00,6,C,338230,0.106300,0.3258,1.3993,0.60,0.65
20.00,6,P,156006,0.106300,-0.6735,1.4512,2.55,2.64
20.50,6,C,17621,0.096300,0.2936,1.5318,0.53,0.58
20.50,6,P,5306,0.096300,-0.7056,1.4946,2.98,3.10
21.00,6,C,143898,0.087500,0.2667,1.5354,0.49,0.54
21.00,6,P,18616,0.087500,-0.7326,1.6012,3.40,3.55
21.50,6,C,11044,0.079800,0.2438,1.5981,0.45,0.49
21.50,6,P,3433,0.079800,-0.7554,1.8033,3.80,4.10
22.00,6,C,154042,0.073100,0.2241,1.7031,0.42,0.46
22.00,6,P,41998,0.073100,-0.7752,1.8582,4.30,4.70
22.50,6,C,10188,0.067200,0.2069,1.7605,0.38,0.43
22.50,6,P,74,0.067200,-0.7924,1.9396,4.75,5.20
23.00,6,C,146456,0.062000,0.1917,1.8253,0.36,0.40
23.00,6,P,9938,0.062000,-0.8076,2.0912,5.20,5.65
23.50,6,C,14016,0.057400,0.1782,1.8822,0.33,0.37
23.50,6,P,675,0.057400,-0.8211,2.1208,5.70,6.15
24.00,6,C,216333,0.053300,0.1661,2.0442,0.31,0.35
24.00,6,P,13376,0.053300,-0.8332,2.2241,6.15,6.55
24.50,6,C,6829,0.049600,0.1552,2.0038,0.29,0.33
24.50,6,P,19,0.049600,-0.8440,2.2378,6.65,7.10
25.00,6,C,286399,0.046300,0.1454,1.9732,0.27,0.31
25.00,6,P,7393,0.046300,-0.8538,2.3322,7.15,7.40
26.00,6,C,32482,0.040600,0.1285,2.2402,0.24,0.29
26.00,6,P,1819,0.040600,-0.8708,2.3675,8.10,8.55
27.00,6,C,39495,0.035900,0.1144,2.3522,0.22,0.27
27.00,6,P,190,0.035900,-0.8849,2.5317,9.05,9.50
28.00,6,C,96297,0.032000,0.1024,2.3015,0.20,0.23
28.00,6,P,131,0.032000,-0.8968,2.6324,10.05,10.50
29.00,6,C,35660,0.028700,0.0924,2.5626,0.18,0.22
29.00,6,P,1099,0.028700,-0.9069,2.6596,11.00,11.30
30.00,6,C,180489,0.025800,0.0837,2.6373,0.16,0.20
30.00,6,P,4407,0.025800,-0.9156,2.7951,12.00,12.30
31.00,6,C,28972,0.023400,0.0762,2.7155,0.14,0.19
31.00,6,P,39,0.023400,-0.9231,2.8579,13.00,13.45
32.00,6,C,35291,0.021300,0.0697,2.8003,0.13,0.18
32.00,6,P,342,0.021300,-0.9296,2.9801,14.00,14.25
33.00,6,C,37867,0.019500,0.0640,2.8603,0.12,0.17
33.00,6,P,28,0.019500,-0.9353,3.0243,14.95,15.40
34.00,6,C,15928,0.017900,0.0590,2.9296,0.11,0.16
34.00,6,P,14,0.017900,-0.9403,3.0563,15.95,16.25
35.00,6,C,172025,0.016400,0.0545,2.9310,0.10,0.14
35.00,6,P,591,0.016400,-0.9447,3.1619,16.95,17.40
36.00,6,C,26445,0.015200,0.0506,3.0261,0.09,0.14
36.00,6,P,70,0.015200,-0.9487,3.2638,17.95,18.35
37.00,6,C,38335,0.014100,0.0471,3.0731,0.08,0.13
37.00,6,P,9,0.014100,-0.9522,3.2727,18.85,19.35
38.00,6,C,17113,0.013100,0.0439,3.2064,0.07,0.12
38.00,6,P,79,0.013100,-0.9554,3.3666,19.80,20.35
39.00,6,C,1758,0.012200,0.0411,3.2692,0.06,0.09
39.00,6,P,50,0.012200,-0.9582,3.3573,20.90,21.25
40.00,6,C,103542,0.011400,0.0385,3.3280,0.07,0.10
40.00,6,P,35,0.011400,-0.9608,3.4442,21.90,22.20
42.50,6,C,48920,0.009700,0.0331,3.4446,0.05,0.09
42.50,6,P,430,0.009700,-0.9662,3.5348,24.40,24.85
45.00,6,C,67472,0.008400,0.0288,3.3616,0.04,0.07
45.00,6,P,256,0.008400,-0.9705,3.5902,26.80,27.25
47.50,6,C,19198,0.007300,0.0254,3.6658,0.03,0.08
47.50,6,P,879,0.007300,-0.9739,3.6042,29.30,29.70
50.00,6,C,93106,0.006400,0.0225,3.5817,0.03,0.06
50.00,6,P,62,0.006400,-0.9768,3.9325,31.75,32.10
55.00,6,C,73488,0.005100,0.0181,3.7997,0.02,0.04
55.00,6,P,1,0.005100,-0.9812,3.8641,36.75,37.10
60.00,6,C,94458,0.004200,0.0150,4.0916,0.01,0.03
60.00,6,P,16,0.004200,-0.9843,4.3495,41.75,42.10
65.00,6,C,56215,0.003500,0.0127,3.8874,0.01,0.03
70.00,6,C,105534,0.003000,0.0109,4.6120,0.00,0.05
75.00,6,C,34168,0.002600,0.0095,4.5061,0.00,0.05
80.00,6,C,37641,0.002200,0.0084,4.9199,0.00,0.04
80.00,6,P,1,0.002200,-0.9909,5.2638,61.75,62.05
85.00,6,C,32083,0.002000,0.0075,5.0798,0.00,0.03
90.00,6,C,23186,0.001800,0.0067,5.1721,0.00,0.04
90.00,6,P,1,0.001800,-0.9926,5.6396,71.70,72.05
95.00,6,C,28797,0.001600,0.0061,5.0249,0.00,0.04
100.00,6,C,26374,0.001400,0.0056,5.1515,0.00,0.02
100.00,6,P,109,0.001400,-0.9937,5.9772,81.70,82.10
110.00,6,C,11232,0.001200,0.0047,5.6189,0.00,0.01
110.00,6,P,55,0.001200,-0.9946,6.2843,91.70,92.10
120.00,6,C,22215,0.001000,0.0041,5.8353,0.00,0.04
120.00,6,P,107,0.001000,-0.9952,6.3807,101.70,102.10
130.00,6,C,10816,0.000900,0.0036,5.9584,0.00,0.03
130.00,6,P,101,0.000900,-0.9957,6.1652,111.70,112.10
140.00,6,C,20229,0.000800,0.0032,6.1380,0.00,0.03
140.00,6,P,120,0.000800,-0.9961,6.4341,121.70,122.10
150.00,6,C,27851,0.000700,0.0029,6.0199,0.00,0.01
150.00,6,P,1,0.000700,-0.9964,6.9253,131.70,132.10
160.00,6,C,720,0.000600,0.0026,6.4577,0.00,0.03
170.00,6,C,3294,0.000600,0.0024,6.3089,0.00,0.03
180.00,6,C,2762,0.000500,0.0022,6.4397,0.00,0.03
190.00,6,C,2060,0.000500,0.0021,6.7735,0.00,0.01
200.00,6,C,2381,0.000400,0.0019,6.6788,0.00,0.01
200.00,6,P,41,0.000400,-0.9974,7.5042,181.65,182.05
10.00,41,C,248,0.002500,0.9908,0.0000,8.95,9.15
10.00,41,P,284,0.002500,-0.0042,0.8089,0.00,0.01
10.50,41,C,2,0.003300,0.9896,0.0000,8.45,8.65
10.50,41,P,22,0.003300,-0.0053,0.7526,0.00,0.01
11.00,41,C,32,0.004200,0.9882,0.0000,7.95,8.15
11.00,41,P,11,0.004200,-0.0068,0.8670,0.00,0.01
11.50,41,C,104,0.005600,0.9862,0.0000,7.45,7.65
11.50,41,P,206,0.005600,-0.0088,0.8052,0.00,0.01
12.00,41,C,238,0.007300,0.9835,0.0000,6.95,7.15
12.00,41,P,982,0.007300,-0.0114,0.7458,0.00,0.04
12.50,41,C,20,0.009700,0.9799,0.0000,6.45,6.70
12.50,41,P,1251,0.009700,-0.0151,0.7015,0.00,0.04
13.00,41,C,1623,0.012900,0.9749,0.0000,5.90,6.20
13.00,41,P,20036,0.012900,-0.0200,0.5323,0.00,0.03
13.50,41,C,78,0.017300,0.9678,0.0000,5.45,5.70
13.50,41,P,4495,0.017300,-0.0272,0.6483,0.01,0.05
14.00,41,C,1707,0.024300,0.9545,0.3091,4.95,5.20
14.00,41,P,5374,0.024300,-0.0405,0.6069,0.03,0.08
14.50,41,C,1326,0.033800,0.9324,0.4827,4.50,4.75
14.50,41,P,7846,0.033800,-0.0625,0.5768,0.07,0.13
15.00,41,C,11535,0.044200,0.9026,0.5318,4.10,4.30
15.00,41,P,40377,0.044200,-0.0924,0.5876,0.15,0.19
15.50,41,C,4834,0.054600,0.8660,0.5424,3.65,3.90
15.50,41,P,37481,0.054600,-0.1289,0.5766,0.25,0.29
16.00,41,C,10555,0.063700,0.8233,0.5691,3.40,3.55
16.00,41,P,199159,0.063700,-0.1716,0.6263,0.38,0.43
16.50,41,C,584,0.070400,0.7752,0.6325,3.05,3.25
16.50,41,P,22171,0.070400,-0.2197,0.6444,0.57,0.63
17.00,41,C,8518,0.074400,0.7262,0.6691,2.84,2.92
17.00,41,P,182385,0.074400,-0.2688,0.6568,0.81,0.86
17.50,41,C,1873,0.075900,0.6792,0.7113,2.61,2.71
17.50,41,P,12347,0.075900,-0.3158,0.6966,1.08,1.14
18.00,41,C,35404,0.075900,0.6355,0.7724,2.42,2.50
18.00,41,P,115484,0.075900,-0.3595,0.7322,1.38,1.44
18.50,41,C,50657,0.074900,0.5955,0.8385,2.25,2.34
18.50,41,P,48325,0.074900,-0.3994,0.7700,1.70,1.77
19.00,41,C,59810,0.073200,0.5592,0.8378,2.11,2.19
19.00,41,P,114246,0.073200,-0.4358,0.8336,2.05,2.13
19.50,41,C,9389,0.071100,0.5261,0.8595,1.98,2.05
19.50,41,P,14838,0.071100,-0.4688,0.8662,2.41,2.49
20.00,41,C,280961,0.068900,0.4960,0.8859,1.86,1.93
20.00,41,P,88790,0.068900,-0.4990,0.9016,2.79,2.88
20.50,41,C,7420,0.066600,0.4685,0.9616,1.76,1.82
20.50,41,P,3087,0.066600,-0.5265,0.9387,3.15,3.30
21.00,41,C,94521,0.064200,0.4434,0.9885,1.65,1.73
21.00,41,P,44747,0.064200,-0.5516,0.9164,3.55,3.70
21.50,41,C,1583,0.061900,0.4204,1.0167,1.58,1.64
21.50,41,P,2244,0.061900,-0.5746,0.9894,3.95,4.10
22.00,41,C,105263,0.059600,0.3993,1.0427,1.50,1.56
22.00,41,P,13157,0.059600,-0.5956,1.0181,4.40,4.50
22.50,41,C,11547,0.057400,0.3800,1.0690,1.43,1.49
22.50,41,P,47,0.057400,-0.6150,0.9807,4.80,4.95
23.00,41,C,82374,0.055200,0.3622,1.0941,1.36,1.42
23.00,41,P,15119,0.055200,-0.6328,1.0118,5.25,5.35
23.50,41,C,2756,0.053200,0.3458,1.1161,1.30,1.36
23.50,41,P,15,0.053200,-0.6491,1.0937,5.70,5.80
24.00,41,C,88430,0.051200,0.3308,1.1374,1.25,1.30
24.00,41,P,2855,0.051200,-0.6642,1.0432,6.10,6.25
24.50,41,C,767,0.049300,0.3168,1.1604,1.20,1.25
24.50,41,P,2,0.049300,-0.6781,1.0657,6.55,6.70
25.00,41,C,220427,0.047500,0.3040,1.1111,1.15,1.20
25.00,41,P,18240,0.047500,-0.6910,1.1542,7.00,7.15
26.00,41,C,48641,0.044200,0.2809,1.1998,1.06,1.12
26.00,41,P,1406,0.044200,-0.7140,1.1310,7.95,8.05
27.00,41,C,51719,0.041300,0.2610,1.2161,0.99,1.05
27.00,41,P,68,0.041300,-0.7340,1.1563,8.85,9.00
28.00,41,C,204197,0.038600,0.2435,1.3093,0.93,0.97
28.00,41,P,16,0.038600,-0.7515,1.2001,9.80,9.90
29.00,41,C,78966,0.036200,0.2281,1.2869,0.87,0.92
29.00,41,P,576,0.036200,-0.7668,1.2249,10.70,10.85
30.00,41,C,330208,0.034100,0.2144,1.2837,0.82,0.85
30.00,41,P,1927,0.034100,-0.7805,1.2581,11.65,11.80
31.00,41,C,27324,0.032200,0.2022,1.3790,0.77,0.83
31.00,41,P,21,0.032200,-0.7928,1.2867,12.60,12.75
32.00,41,C,40016,0.030400,0.1911,1.4070,0.73,0.79
32.00,41,P,30,0.030400,-0.8038,1.3111,13.55,13.70
33.00,41,C,21454,0.028800,0.1811,1.4102,0.70,0.73
33.00,41,P,2,0.028800,-0.8138,1.4404,14.50,14.65
34.00,41,C,17959,0.027400,0.1720,1.4643,0.66,0.71
34.00,41,P,3,0.027400,-0.8230,1.4459,15.45,15.65
35.00,41,C,227466,0.026000,0.1636,1.3881,0.63,0.67
35.00,41,P,81,0.026000,-0.8314,1.4629,16.45,16.60
36.00,41,C,37305,0.024800,0.1558,1.4829,0.60,0.65
36.00,41,P,41,0.024800,-0.8391,1.4764,17.40,17.55
37.00,41,C,27426,0.023700,0.1487,1.5072,0.57,0.62
37.00,41,P,1,0.023700,-0.8462,1.5213,18.35,18.55
38.00,41,C,11533,0.022600,0.1421,1.5328,0.55,0.60
39.00,41,C,5254,0.021600,0.1360,1.5528,0.52,0.57
39.00,41,P,404,0.021600,-0.8590,1.6243,20.30,20.50
40.00,41,C,246959,0.020700,0.1302,1.5590,0.50,0.54
40.00,41,P,322,0.020700,-0.8647,1.5748,21.30,21.45
42.50,41,C,33605,0.018700,0.1175,1.6206,0.45,0.50
45.00,41,C,106963,0.017000,0.1066,1.6868,0.41,0.45
45.00,41,P,198,0.017000,-0.8883,1.7001,26.15,26.35
47.50,41,C,12104,0.015600,0.0972,1.7466,0.37,0.41
