# spot,15.8100,ts,2026-08-05 22:53:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,14,C,4128,0.002700,0.9950,1.5063,7.40,7.65
10.00,14,P,878,0.002700,-0.0034,1.1466,0.00,0.01
10.50,14,C,19,0.003400,0.9942,1.3856,6.90,7.20
10.50,14,P,2,0.003400,-0.0041,1.1452,0.00,0.02
11.00,14,C,41,0.004400,0.9933,1.2705,6.40,6.70
11.00,14,P,83,0.004400,-0.0051,1.0511,0.00,0.02
11.50,14,C,10,0.005700,0.9920,1.1603,5.90,6.20
11.50,14,P,234,0.005700,-0.0063,0.9608,0.00,0.02
12.00,14,C,2140,0.007600,0.9903,1.0546,5.40,5.70
12.00,14,P,1476,0.007600,-0.0080,0.8739,0.00,0.01
12.50,14,C,58,0.010200,0.9880,0.9528,4.90,5.20
12.50,14,P,159,0.010200,-0.0103,0.7900,0.00,0.02
13.00,14,C,2471,0.014000,0.9848,0.8547,4.40,4.70
13.00,14,P,2639,0.014000,-0.0136,0.8136,0.00,0.03
13.50,14,C,1076,0.019600,0.9799,0.7597,3.95,4.20
13.50,14,P,1996,0.019600,-0.0184,0.7255,0.00,0.02
14.00,14,C,1109,0.028400,0.9723,0.6674,3.45,3.70
14.00,14,P,4400,0.028400,-0.0260,0.6397,0.00,0.02
14.50,14,C,1059,0.042900,0.9587,0.6254,2.63,3.20
14.50,14,P,12455,0.042900,-0.0396,0.6632,0.01,0.04
15.00,14,C,7436,0.067500,0.9308,0.6739,2.50,2.78
15.00,14,P,43910,0.067500,-0.0675,0.5196,0.05,0.07
15.50,14,C,547,0.101800,0.8746,0.6113,2.09,2.36
15.50,14,P,50128,0.101800,-0.1237,0.6124,0.10,0.15
16.00,14,C,2494,0.130500,0.7910,0.5815,1.74,1.84
16.00,14,P,160684,0.130500,-0.2074,0.6364,0.24,0.28
16.50,14,C,1533,0.145600,0.7024,0.6846,1.44,1.52
16.50,14,P,107134,0.145600,-0.2960,0.6782,0.42,0.48
17.00,14,C,7260,0.150100,0.6179,0.7214,1.21,1.29
17.00,14,P,124598,0.150100,-0.3804,0.7355,0.68,0.72
17.50,14,C,2866,0.146100,0.5411,0.8676,1.03,1.10
17.50,14,P,85634,0.146100,-0.4572,0.8670,0.99,1.07
18.00,14,C,41759,0.136800,0.4750,0.9202,0.89,0.96
18.00,14,P,132750,0.136800,-0.5234,0.9017,1.34,1.44
18.50,14,C,62703,0.125800,0.4198,0.9770,0.78,0.84
18.50,14,P,81632,0.125800,-0.5786,0.9627,1.73,1.83
19.00,14,C,47070,0.114700,0.3739,0.9813,0.69,0.75
19.00,14,P,95720,0.114700,-0.6244,1.0558,2.14,2.23
19.50,14,C,44405,0.104500,0.3355,1.0871,0.62,0.68
19.50,14,P,57454,0.104500,-0.6628,1.1168,2.57,2.68
20.00,14,C,190186,0.095300,0.3031,1.1472,0.56,0.62
20.00,14,P,101372,0.095300,-0.6952,1.1869,3.00,3.10
20.50,14,C,13077,0.087000,0.2756,1.1806,0.51,0.57
20.50,14,P,1540,0.087000,-0.7227,1.2312,3.45,3.55
