# spot,15.2800,ts,2026-08-11 22:36:35
strike,dte,cp,oi,gamma,delta,iv,bid,ask
37.00,8,P,10,0.009400,-0.9739,2.7907,20.20,20.30
38.00,8,C,39921,0.008700,0.0235,2.5667,0.02,0.05
38.00,8,P,3,0.008700,-0.9756,2.8684,21.20,21.30
39.00,8,C,16886,0.008100,0.0220,2.5911,0.02,0.04
39.00,8,P,6,0.008100,-0.9771,2.9439,22.20,22.30
40.00,8,C,101182,0.007600,0.0206,2.6086,0.03,0.04
40.00,8,P,296,0.007600,-0.9784,3.0172,23.20,23.25
42.50,8,C,60247,0.006400,0.0179,2.9262,0.02,0.03
45.00,8,C,55573,0.005600,0.0159,2.9439,0.02,0.03
45.00,8,P,163,0.005600,-0.9832,3.0454,28.05,28.30
47.50,8,C,90646,0.005000,0.0143,3.1639,0.01,0.03
47.50,8,P,3,0.005000,-0.9848,3.1981,30.55,30.80
50.00,8,C,158336,0.004400,0.0131,3.2890,0.00,0.02
50.00,8,P,23,0.004400,-0.9860,3.3430,33.05,33.35
55.00,8,C,107787,0.003700,0.0112,3.4723,0.00,0.02
60.00,8,C,86623,0.003200,0.0100,3.6766,0.00,0.02
60.00,8,P,15,0.003200,-0.9890,3.8598,43.00,43.30
65.00,8,C,104990,0.002800,0.0091,3.4270,0.00,0.02
65.00,8,P,155,0.002800,-0.9899,3.8716,48.00,48.25
70.00,8,C,61702,0.002500,0.0084,3.5835,0.00,0.02
70.00,8,P,2,0.002500,-0.9906,4.0895,53.00,53.35
75.00,8,C,44103,0.002300,0.0078,4.1316,0.00,0.02
80.00,8,C,51570,0.002100,0.0074,3.7193,0.00,0.02
80.00,8,P,66,0.002100,-0.9916,4.4844,63.00,63.35
85.00,8,C,91938,0.002000,0.0070,4.3444,0.00,0.02
90.00,8,C,39055,0.001800,0.0067,4.4682,0.00,0.02
90.00,8,P,1,0.001800,-0.9923,4.5912,72.95,73.35
95.00,8,C,25835,0.001700,0.0064,4.5845,0.00,0.02
100.00,8,C,27881,0.001600,0.0062,4.6941,0.00,0.02
100.00,8,P,91,0.001600,-0.9928,4.9267,82.95,83.30
110.00,8,C,2064,0.001500,0.0058,4.8964,0.00,0.02
110.00,8,P,3,0.001500,-0.9932,5.2304,92.95,93.30
120.00,8,C,9883,0.001400,0.0055,5.0788,0.00,0.02
120.00,8,P,2,0.001400,-0.9935,5.2556,102.95,103.30
130.00,8,C,3855,0.001300,0.0052,5.1643,0.00,0.02
130.00,8,P,754,0.001300,-0.9938,5.5329,112.95,113.30
140.00,8,C,6811,0.001200,0.0050,5.3153,0.00,0.02
140.00,8,P,390,0.001200,-0.9940,5.7875,122.95,123.30
150.00,8,C,28596,0.001100,0.0049,5.4548,0.00,0.02
150.00,8,P,14,0.001100,-0.9942,6.0238,132.95,133.30
160.00,8,C,1146,0.001100,0.0047,5.5843,0.00,0.02
170.00,8,C,22288,0.001000,0.0046,5.7053,0.00,0.02
180.00,8,C,7802,0.001000,0.0045,5.8187,0.00,0.02
180.00,8,P,1,0.001000,-0.9946,6.1885,162.90,163.25
190.00,8,C,5687,0.000900,0.0044,5.9253,0.00,0.02
200.00,8,C,7457,0.000900,0.0042,5.8077,0.00,0.01
200.00,8,P,51,0.000900,-0.9948,5.9178,182.85,183.25
10.00,36,C,216,0.002600,0.9917,0.8351,8.30,8.55
10.00,36,P,268,0.002600,-0.0040,0.8244,0.00,0.02
10.50,36,C,240,0.003900,0.9898,0.7537,7.85,8.05
10.50,36,P,2,0.003900,-0.0059,0.7640,0.00,0.02
11.00,36,C,373,0.005500,0.9872,0.6742,7.35,7.55
11.00,36,P,22,0.005500,-0.0085,0.7063,0.00,0.02
11.50,36,C,17,0.007700,0.9838,0.7588,6.85,7.05
11.50,36,P,16,0.007700,-0.0119,0.6509,0.00,0.02
12.00,36,C,877,0.010500,0.9793,0.6900,6.35,6.55
12.00,36,P,437,0.010500,-0.0164,0.6996,0.00,0.02
12.50,36,C,36,0.014100,0.9734,0.6241,5.85,5.95
12.50,36,P,100,0.014100,-0.0223,0.6577,0.00,0.03
13.00,36,C,2596,0.018700,0.9660,0.5608,5.35,5.50
13.00,36,P,3850,0.018700,-0.0298,0.6000,0.00,0.03
13.50,36,C,314,0.024600,0.9565,0.5719,4.90,5.00
13.50,36,P,355,0.024600,-0.0392,0.5571,0.01,0.03
14.00,36,C,1303,0.032000,0.9446,0.5591,4.40,4.50
14.00,36,P,32849,0.032000,-0.0511,0.5129,0.03,0.05
14.50,36,C,507,0.041500,0.9286,0.5342,3.95,4.05
14.50,36,P,14431,0.041500,-0.0671,0.5519,0.07,0.10
15.00,36,C,3607,0.054500,0.9011,0.6008,3.55,3.60
15.00,36,P,42955,0.054500,-0.0946,0.5292,0.14,0.16
15.50,36,C,1622,0.069200,0.8540,0.5954,3.15,3.25
15.50,36,P,17343,0.069200,-0.1417,0.5936,0.25,0.27
16.00,36,C,11300,0.080200,0.7968,0.6046,2.83,2.87
16.00,36,P,162206,0.080200,-0.1989,0.5950,0.40,0.45
16.50,36,C,743,0.087100,0.7393,0.5914,2.54,2.60
16.50,36,P,10152,0.087100,-0.2564,0.6603,0.62,0.66
17.00,36,C,5340,0.089700,0.6827,0.7054,2.30,2.36
17.00,36,P,188124,0.089700,-0.3130,0.6458,0.88,0.92
17.50,36,C,716,0.089400,0.6307,0.6826,2.10,2.16
17.50,36,P,48483,0.089400,-0.3650,0.7341,1.17,1.22
18.00,36,C,22839,0.087600,0.5839,0.7732,1.92,1.98
18.00,36,P,102674,0.087600,-0.4118,0.7634,1.49,1.54
18.50,36,C,35529,0.085000,0.5420,0.7986,1.76,1.83
18.50,36,P,35711,0.085000,-0.4537,0.8053,1.84,1.89
19.00,36,C,61186,0.082000,0.5043,0.8424,1.65,1.70
19.00,36,P,152042,0.082000,-0.4914,0.8392,2.20,2.25
19.50,36,C,16965,0.078800,0.4704,0.8581,1.52,1.58
19.50,36,P,24882,0.078800,-0.5254,0.8689,2.58,2.63
20.00,36,C,202138,0.075500,0.4397,0.9213,1.41,1.47
20.00,36,P,162532,0.075500,-0.5560,0.8580,2.97,3.05
20.50,36,C,3200,0.072200,0.4120,0.9297,1.32,1.38
20.50,36,P,6064,0.072200,-0.5838,0.9203,3.35,3.45
21.00,36,C,60561,0.069000,0.3869,0.9568,1.24,1.30
21.00,36,P,13982,0.069000,-0.6088,0.9299,3.80,3.85
21.50,36,C,2911,0.065800,0.3641,0.9858,1.17,1.23
21.50,36,P,3326,0.065800,-0.6316,0.9803,4.20,4.30
22.00,36,C,91533,0.062800,0.3436,1.0081,1.10,1.16
22.00,36,P,41774,0.062800,-0.6522,1.0154,4.65,4.75
22.50,36,C,3235,0.060000,0.3249,1.0382,1.04,1.10
22.50,36,P,10,0.060000,-0.6708,1.0225,5.05,5.15
23.00,36,C,83463,0.057200,0.3079,1.0601,0.99,1.04
23.00,36,P,7680,0.057200,-0.6878,1.0500,5.50,5.60
23.50,36,C,6150,0.054700,0.2925,1.0837,0.94,0.99
23.50,36,P,21,0.054700,-0.7032,1.0745,5.95,6.05
24.00,36,C,77134,0.052300,0.2784,1.1069,0.90,0.95
24.00,36,P,13938,0.052300,-0.7173,1.0959,6.40,6.50
24.50,36,C,2314,0.050000,0.2656,1.1300,0.86,0.91
24.50,36,P,4,0.050000,-0.7301,1.1412,6.85,7.00
25.00,36,C,274016,0.047900,0.2539,1.1912,0.82,0.87
25.00,36,P,7140,0.047900,-0.7418,1.1580,7.35,7.45
26.00,36,C,29740,0.044000,0.2332,1.1882,0.76,0.81
26.00,36,P,1801,0.044000,-0.7625,1.2265,8.25,8.35
27.00,36,C,21862,0.040700,0.2156,1.2231,0.70,0.75
27.00,36,P,188,0.040700,-0.7801,1.2747,9.20,9.30
28.00,36,C,47058,0.037700,0.2004,1.2855,0.65,0.70
28.00,36,P,110,0.037700,-0.7953,1.2386,10.15,10.25
29.00,36,C,29999,0.035100,0.1871,1.3277,0.61,0.66
29.00,36,P,572,0.035100,-0.8086,1.3214,11.10,11.20
30.00,36,C,168093,0.032800,0.1755,1.3028,0.58,0.62
30.00,36,P,4433,0.032800,-0.8202,1.3513,12.05,12.15
31.00,36,C,32584,0.030800,0.1651,1.3626,0.54,0.59
31.00,36,P,40,0.030800,-0.8306,1.3940,13.05,13.15
32.00,36,C,27910,0.028900,0.1558,1.3900,0.51,0.56
32.00,36,P,7,0.028900,-0.8400,1.4149,14.00,14.10
33.00,36,C,12162,0.027300,0.1473,1.4212,0.48,0.53
33.00,36,P,29,0.027300,-0.8484,1.4504,14.95,15.05
34.00,36,C,17586,0.025800,0.1397,1.4491,0.45,0.50
34.00,36,P,14,0.025800,-0.8560,1.4829,15.95,16.05
35.00,36,C,123204,0.024400,0.1327,1.5158,0.43,0.48
35.00,36,P,27,0.024400,-0.8630,1.5126,16.90,17.00
36.00,36,C,12367,0.023200,0.1263,1.5003,0.41,0.45
36.00,36,P,9,0.023200,-0.8694,1.5397,17.85,18.00
37.00,36,C,16289,0.022000,0.1204,1.5241,0.39,0.43
37.00,36,P,9,0.022000,-0.8753,1.5643,18.85,18.95
38.00,36,C,6265,0.021000,0.1149,1.5453,0.37,0.41
38.00,36,P,1,0.021000,-0.8808,1.5395,19.80,19.95
39.00,36,C,1366,0.020000,0.1099,1.5692,0.35,0.39
40.00,36,C,133851,0.019100,0.1052,1.5910,0.33,0.37
40.00,36,P,27,0.019100,-0.8905,1.6238,21.80,21.90
42.50,36,C,18259,0.017200,0.0948,1.6346,0.30,0.33
45.00,36,C,158719,0.015500,0.0860,1.7316,0.27,0.30
45.00,36,P,423,0.015500,-0.9098,1.7361,26.70,26.80
47.50,36,C,7995,0.014100,0.0784,1.7705,0.24,0.27
47.50,36,P,75,0.014100,-0.9173,1.7640,29.15,29.25
50.00,36,C,98021,0.012900,0.0718,1.8334,0.21,0.24
50.00,36,P,13,0.012900,-0.9239,1.8148,31.60,31.70
55.00,36,C,90977,0.010900,0.0610,1.8599,0.17,0.21
55.00,36,P,1,0.010900,-0.9348,1.8628,36.55,36.65
60.00,36,C,68631,0.009400,0.0525,1.9773,0.14,0.18
60.00,36,P,16,0.009400,-0.9432,1.9248,41.50,41.60
65.00,36,C,250993,0.008200,0.0457,1.9787,0.12,0.16
70.00,36,C,83285,0.007200,0.0401,2.0766,0.11,0.13
75.00,36,C,32426,0.006400,0.0355,2.0316,0.08,0.12
80.00,36,C,47063,0.005700,0.0316,2.0613,0.07,0.11
80.00,36,P,1,0.005700,-0.9641,2.1278,61.35,61.45
85.00,36,C,33825,0.005100,0.0284,2.0791,0.06,0.10
90.00,36,C,23218,0.004600,0.0255,2.1222,0.05,0.09
90.00,36,P,3,0.004600,-0.9702,2.3039,71.30,71.40
95.00,36,C,28797,0.004200,0.0231,2.2320,0.04,0.08
100.00,36,C,25564,0.003800,0.0210,2.2695,0.04,0.07
100.00,36,P,58,0.003800,-0.9747,2.4024,81.25,81.35
110.00,36,C,10199,0.003200,0.0176,2.2683,0.04,0.06
110.00,36,P,55,0.003200,-0.9781,2.4866,91.20,91.30
120.00,36,C,22164,0.002700,0.0149,2.2764,0.03,0.05
120.00,36,P,107,0.002700,-0.9808,2.5590,101.00,101.40
130.00,36,C,10777,0.002300,0.0127,2.4108,0.02,0.04
130.00,36,P,102,0.002300,-0.9830,2.6213,110.95,111.35
140.00,36,C,20129,0.002000,0.0110,2.4561,0.02,0.03
140.00,36,P,120,0.002000,-0.9847,2.6748,120.95,121.30
150.00,36,C,27661,0.001800,0.0096,2.5229,0.01,0.03
150.00,36,P,1,0.001800,-0.9862,2.7204,130.90,131.25
160.00,36,C,720,0.001600,0.0084,2.5849,0.00,0.03
170.00,36,C,3294,0.001400,0.0074,2.6115,0.00,0.03
180.00,36,C,2762,0.001200,0.0066,2.7531,0.00,0.02
190.00,36,C,2060,0.001100,0.0058,2.7158,0.00,0.02
200.00,36,C,2440,0.001000,0.0052,2.8535,0.00,0.01
200.00,36,P,41,0.001000,-0.9905,3.0576,180.70,181.05
10.00,71,C,160,0.000500,0.9908,0.6371,9.60,9.90
10.00,71,P,277,0.000500,-0.0006,0.6447,0.00,0.02
10.50,71,P,2,0.000900,-0.0012,0.6022,0.00,0.02
11.00,71,C,52,0.001600,0.9893,0.6360,8.60,8.90
11.00,71,P,11,0.001600,-0.0022,0.7495,0.00,0.02
11.50,71,C,3,0.002700,0.9876,0.5773,8.20,8.40
11.50,71,P,205,0.002700,-0.0039,0.6999,0.00,0.02
12.00,71,C,19,0.004400,0.9849,0.5201,7.70,7.90
12.00,71,P,396,0.004400,-0.0066,0.6523,0.00,0.03
12.50,71,C,5,0.006800,0.9807,0.4635,7.20,7.35
12.50,71,P,319,0.006800,-0.0107,0.6145,0.00,0.04
13.00,71,C,26,0.010100,0.9746,0.4933,6.75,6.85
13.00,71,P,7096,0.010100,-0.0169,0.4558,0.02,0.04
13.50,71,C,33,0.014300,0.9660,0.4945,6.25,6.40
13.50,71,P,612,0.014300,-0.0255,0.4340,0.03,0.05
14.00,71,C,297,0.019700,0.9543,0.4842,5.80,5.90
14.00,71,P,954,0.019700,-0.0371,0.4971,0.06,0.08
14.50,71,C,61,0.026400,0.9375,0.4023,5.35,5.45
14.50,71,P,3713,0.026400,-0.0540,0.4495,0.11,0.12
15.00,71,C,2767,0.034800,0.9108,0.5246,4.95,5.05
15.00,71,P,16376,0.034800,-0.0807,0.5166,0.18,0.21
16.00,71,C,2167,0.049500,0.8325,0.5826,4.20,4.30
16.00,71,P,79817,0.049500,-0.1590,0.5602,0.44,0.48
17.00,71,C,3185,0.057400,0.7522,0.5502,3.65,3.70
17.00,71,P,75507,0.057400,-0.2392,0.6128,0.84,0.89
18.00,71,C,5715,0.060400,0.6770,0.6558,3.20,3.25
18.00,71,P,52921,0.060400,-0.3145,0.6702,1.36,1.40
19.00,71,C,4860,0.060200,0.6104,0.7173,2.80,2.87
19.00,71,P,42809,0.060200,-0.3811,0.7196,1.98,2.04
20.00,71,C,118726,0.058600,0.5526,0.7653,2.51,2.57
20.00,71,P,72984,0.058600,-0.4388,0.7628,2.68,2.74
21.00,71,C,35148,0.056300,0.5025,0.7976,2.25,2.33
21.00,71,P,47183,0.056300,-0.4889,0.8004,3.40,3.50
22.00,71,C,15004,0.053600,0.4591,0.8368,2.04,2.11
22.00,71,P,9738,0.053600,-0.5324,0.8363,4.20,4.30
23.00,71,C,34670,0.050800,0.4214,0.8742,1.86,1.93
23.00,71,P,10897,0.050800,-0.5701,0.8748,5.00,5.10
24.00,71,C,48996,0.048000,0.3886,0.9063,1.72,1.78
24.00,71,P,2208,0.048000,-0.6029,0.9034,5.85,5.95
25.00,71,C,79248,0.045300,0.3599,0.9376,1.60,1.64
25.00,71,P,17930,0.045300,-0.6315,0.9388,6.70,6.80
26.00,71,C,30054,0.042800,0.3349,0.9649,1.47,1.52
26.00,71,P,1331,0.042800,-0.6566,0.9673,7.55,7.65
27.00,71,C,23910,0.040400,0.3129,0.9925,1.38,1.42
27.00,71,P,48,0.040400,-0.6786,0.9978,8.45,8.55
28.00,71,C,13626,0.038200,0.2935,1.0214,1.29,1.33
28.00,71,P,14,0.038200,-0.6980,1.0230,9.35,9.45
29.00,71,C,12920,0.036200,0.2762,1.0458,1.21,1.26
29.00,71,P,563,0.036200,-0.7152,1.0521,10.25,10.40
30.00,71,C,155719,0.034400,0.2608,1.0696,1.15,1.19
30.00,71,P,631,0.034400,-0.7306,1.0774,11.20,11.30
31.00,71,C,1290,0.032700,0.2470,1.0674,1.09,1.13
31.00,71,P,20,0.032700,-0.7445,1.0898,12.15,12.25
32.00,71,C,1210,0.031100,0.2345,1.1290,1.03,1.08
33.00,71,C,24112,0.029700,0.2231,1.1077,0.98,1.03
33.00,71,P,2,0.029700,-0.7683,1.1517,14.00,14.15
34.00,71,C,3045,0.028400,0.2128,1.2108,0.94,0.99
34.00,71,P,3,0.028400,-0.7787,1.1644,14.95,15.10
35.00,71,C,248676,0.027100,0.2032,1.1619,0.90,0.95
35.00,71,P,81,0.027100,-0.7882,1.1844,15.90,16.05
36.00,71,C,425,0.026000,0.1945,1.1535,0.86,0.91
36.00,71,P,40,0.026000,-0.7970,1.2127,16.85,17.00
37.00,71,C,21546,0.024900,0.1863,1.2281,0.83,0.88
37.00,71,P,1,0.024900,-0.8051,1.2287,17.85,17.95
38.00,71,C,434,0.024000,0.1788,1.2450,0.79,0.85
39.00,71,C,4853,0.023000,0.1718,1.1994,0.76,0.82
39.00,71,P,404,0.023000,-0.8197,1.2550,19.75,19.85
40.00,71,C,56680,0.022200,0.1652,1.2332,0.74,0.79
40.00,71,P,109,0.022200,-0.8262,1.2885,20.70,20.85
42.50,71,C,1670,0.020300,0.1506,1.3141,0.68,0.73
45.00,71,C,20140,0.018600,0.1381,1.2810,0.62,0.67
45.00,71,P,198,0.018600,-0.8534,1.3698,25.55,25.65
47.50,71,C,1254,0.017200,0.1272,1.3696,0.56,0.62
47.50,71,P,1,0.017200,-0.8643,1.3868,28.00,28.10
50.00,71,C,236449,0.016000,0.1177,1.4513,0.54,0.57
50.00,71,P,1,0.016000,-0.8738,1.4247,30.40,30.55
55.00,71,C,54943,0.013900,0.1018,1.3906,0.44,0.49
55.00,71,P,387,0.013900,-0.8897,1.4880,35.30,35.40
60.00,71,C,134503,0.012200,0.0891,1.5071,0.40,0.42
60.00,71,P,12,0.012200,-0.9023,1.5196,40.20,40.30
65.00,71,C,65934,0.010800,0.0789,1.5174,0.32,0.37
65.00,71,P,2,0.010800,-0.9126,1.5535,45.10,45.20
70.00,71,C,75445,0.009700,0.0704,1.5546,0.28,0.32
70.00,71,P,136,0.009700,-0.9211,1.5961,50.00,50.10
75.00,71,C,18324,0.008800,0.0632,1.6252,0.25,0.29
80.00,71,C,31760,0.007900,0.0572,1.6538,0.23,0.26
80.00,71,P,30,0.007900,-0.9343,1.6571,59.85,60.00
85.00,71,C,30394,0.007200,0.0520,1.6538,0.19,0.23
90.00,71,C,23234,0.006600,0.0475,1.6475,0.18,0.21
95.00,71,C,49016,0.006100,0.0436,1.6645,0.15,0.20
100.00,71,C,52424,0.005700,0.0402,1.6912,0.14,0.18
100.00,71,P,9,0.005700,-0.9513,1.7580,79.60,79.75
110.00,71,C,1403,0.004900,0.0345,1.7176,0.12,0.16
110.00,71,P,2,0.004900,-0.9570,1.8158,89.50,89.65
120.00,71,C,559,0.004300,0.0300,1.7843,0.10,0.14
120.00,71,P,136,0.004300,-0.9615,1.8986,99.40,99.55
130.00,71,C,4064,0.003800,0.0263,1.7854,0.08,0.12
140.00,71,C,940,0.003400,0.0233,1.8169,0.07,0.11
140.00,71,P,223,0.003400,-0.9682,1.9768,119.20,119.35
150.00,71,C,6503,0.003000,0.0208,1.8416,0.07,0.10
150.00,71,P,1,0.003000,-0.9707,2.0061,129.15,129.25
160.00,71,C,1001,0.002700,0.0186,1.8595,0.06,0.08
170.00,71,C,553,0.002400,0.0168,1.8705,0.05,0.07
180.00,71,C,163,0.002200,0.0153,1.9098,0.04,0.07
190.00,71,C,12,0.002000,0.0140,1.9104,0.04,0.06
200.00,71,C,5987,0.001900,0.0128,2.0575,0.03,0.05
200.00,71,P,8,0.001900,-0.9787,2.2215,178.60,178.95
10.00,99,C,213,0.002100,0.9838,0.0000,10.10,10.40
10.00,99,P,351,0.002100,-0.0041,0.5641,0.00,0.02
10.50,99,P,202,0.003000,-0.0060,0.5282,0.00,0.02
11.00,99,C,120,0.004100,0.9795,0.0000,9.10,9.40
11.00,99,P,410,0.004100,-0.0084,0.6810,0.00,0.02
11.50,99,P,3,0.005500,-0.0115,0.6451,0.00,0.03
12.00,99,C,17,0.007300,0.9724,0.0000,8.10,8.45
12.00,99,P,611,0.007300,-0.0156,0.5899,0.00,0.02
12.50,99,C,2,0.009600,0.9671,0.0000,7.75,7.90
13.00,99,C,371,0.012400,0.9600,0.3870,7.25,7.40
13.00,99,P,1246,0.012400,-0.0279,0.4200,0.01,0.05
13.50,99,C,3,0.016100,0.9503,0.4060,6.85,6.95
13.50,99,P,748,0.016100,-0.0377,0.5133,0.04,0.07
14.00,99,C,843,0.020400,0.9377,0.4368,6.40,6.50
14.00,99,P,3117,0.020400,-0.0502,0.4024,0.07,0.10
14.50,99,C,33,0.025400,0.9223,0.4439,5.90,6.05
14.50,99,P,2699,0.025400,-0.0656,0.4891,0.13,0.16
15.00,99,C,1986,0.031400,0.8970,0.4726,5.50,5.65
15.00,99,P,112992,0.031400,-0.0909,0.5019,0.22,0.26
16.00,99,C,1229,0.041700,0.8308,0.5845,4.80,4.90
16.00,99,P,32802,0.041700,-0.1572,0.5372,0.48,0.54
17.00,99,C,859,0.048400,0.7645,0.5106,4.20,4.30
17.00,99,P,55778,0.048400,-0.2234,0.5738,0.87,0.93
18.00,99,C,1900,0.051300,0.6985,0.6333,3.75,3.80
18.00,99,P,22490,0.051300,-0.2894,0.6240,1.37,1.44
19.00,99,C,1012,0.051800,0.6389,0.6640,3.30,3.45
19.00,99,P,35119,0.051800,-0.3491,0.6649,1.96,2.04
20.00,99,C,25924,0.051100,0.5863,0.7072,3.05,3.10
20.00,99,P,40610,0.051100,-0.4016,0.7037,2.63,2.69
21.00,99,C,23523,0.049800,0.5400,0.7302,2.73,2.82
21.00,99,P,24401,0.049800,-0.4480,0.7309,3.30,3.45
22.00,99,C,18164,0.048100,0.4990,0.7784,2.54,2.59
22.00,99,P,61212,0.048100,-0.4889,0.7556,4.10,4.20
23.00,99,C,16082,0.046300,0.4626,0.8020,2.30,2.38
23.00,99,P,35432,0.046300,-0.5253,0.7880,4.85,5.00
24.00,99,C,14548,0.044400,0.4302,0.8137,2.12,2.20
24.00,99,P,7617,0.044400,-0.5577,0.8061,5.70,5.80
25.00,99,C,45035,0.042400,0.4012,0.8522,1.99,2.05
25.00,99,P,4428,0.042400,-0.5867,0.8414,6.50,6.65
