# spot,15.5700,ts,2026-07-06 23:02:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,16,C,4012,0.003800,0.9931,0.0000,7.20,7.30
10.00,16,P,85,0.003800,-0.0050,1.1268,0.00,0.02
10.50,16,C,5,0.004600,0.9924,1.2502,6.55,6.90
10.50,16,P,26,0.004600,-0.0057,1.0347,0.00,0.02
11.00,16,C,71,0.005600,0.9916,1.1418,6.05,6.40
11.00,16,P,11,0.005600,-0.0066,0.9464,0.00,0.02
11.50,16,C,3,0.007000,0.9906,1.0381,5.55,5.90
11.50,16,P,9,0.007000,-0.0075,0.8617,0.00,0.02
12.00,16,C,2173,0.008800,0.9893,0.9386,5.05,5.40
12.00,16,P,2247,0.008800,-0.0088,0.7154,0.00,0.01
12.50,16,C,18,0.011800,0.9868,0.0000,4.55,4.90
12.50,16,P,231,0.011800,-0.0112,0.8042,0.00,0.02
13.00,16,C,1154,0.017600,0.9814,0.7504,4.05,4.45
13.00,16,P,3712,0.017600,-0.0167,0.7189,0.00,0.02
13.50,16,C,61,0.028200,0.9700,0.6609,3.55,3.95
13.50,16,P,1729,0.028200,-0.0281,0.6568,0.00,0.02
14.00,16,C,5487,0.044500,0.9505,0.6487,3.20,3.30
14.00,16,P,10381,0.044500,-0.0476,0.6353,0.00,0.03
14.50,16,C,137,0.066100,0.9214,0.6003,2.72,2.79
14.50,16,P,3096,0.066100,-0.0766,0.5592,0.02,0.05
15.00,16,C,6184,0.093000,0.8815,0.5999,2.27,2.34
15.00,16,P,64658,0.093000,-0.1166,0.6162,0.07,0.10
15.50,16,C,580,0.124100,0.8254,0.4274,1.87,1.94
15.50,16,P,49632,0.124100,-0.1726,0.5694,0.15,0.20
16.00,16,C,1988,0.148600,0.7401,0.6560,1.57,1.60
16.00,16,P,178596,0.148600,-0.2580,0.5948,0.33,0.37
16.50,16,C,1024,0.156700,0.6478,0.6784,1.30,1.35
16.50,16,P,61316,0.156700,-0.3503,0.6932,0.56,0.62
17.00,16,C,6482,0.153900,0.5640,0.7176,1.10,1.14
17.00,16,P,138072,0.153900,-0.4341,0.6967,0.86,0.91
17.50,16,C,3392,0.145500,0.4916,0.7795,0.94,0.98
17.50,16,P,33865,0.145500,-0.5065,0.7630,1.20,1.26
18.00,16,C,31373,0.134700,0.4302,0.8561,0.81,0.86
