# spot,18.6500,ts,2026-07-20 22:55:17
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,2,C,4053,0.002200,0.9967,4.3624,8.35,8.60
10.00,2,P,86,0.002200,-0.0031,3.5252,0.00,0.01
10.50,2,C,5,0.002600,0.9963,4.0486,7.85,8.10
10.50,2,P,29,0.002600,-0.0035,3.2664,0.00,0.01
11.00,2,C,44,0.003100,0.9958,3.7488,7.35,7.60
11.00,2,P,12,0.003100,-0.0039,3.0190,0.00,0.01
11.50,2,C,3,0.003700,0.9954,0.0000,6.85,7.10
11.50,2,P,9,0.003700,-0.0044,2.7819,0.00,0.01
12.00,2,C,1540,0.004400,0.9948,3.1851,6.35,6.60
12.00,2,P,2208,0.004400,-0.0050,2.5540,0.00,0.01
12.50,2,C,18,0.005400,0.9942,2.9190,5.85,6.10
12.50,2,P,231,0.005400,-0.0056,2.3344,0.00,0.01
13.00,2,C,939,0.006600,0.9934,2.6617,5.35,5.60
13.00,2,P,3664,0.006600,-0.0063,2.1223,0.00,0.01
13.50,2,C,218,0.008100,0.9925,2.4126,4.85,5.10
13.50,2,P,1785,0.008100,-0.0072,1.9169,0.00,0.01
14.00,2,C,5429,0.010200,0.9914,1.4608,4.35,4.60
14.00,2,P,11622,0.010200,-0.0084,1.7177,0.00,0.01
14.50,2,C,146,0.013200,0.9899,1.2779,3.85,4.10
14.50,2,P,6170,0.013200,-0.0098,1.9223,0.00,0.02
15.00,2,C,9981,0.017600,0.9877,1.1012,3.35,3.60
15.00,2,P,66991,0.017600,-0.0120,1.3346,0.00,0.01
15.50,2,C,1237,0.025400,0.9838,1.4224,2.87,3.10
15.50,2,P,97334,0.025400,-0.0160,1.2652,0.01,0.02
16.00,2,C,4089,0.041200,0.9749,0.0000,2.35,2.59
16.00,2,P,193768,0.041200,-0.0249,1.1994,0.00,0.02
16.50,2,C,4270,0.075100,0.9526,0.0000,1.98,2.07
16.50,2,P,97469,0.075100,-0.0471,1.2284,0.01,0.03
17.00,2,C,37231,0.135900,0.9042,0.8139,1.51,1.60
17.00,2,P,179494,0.135900,-0.0956,1.0477,0.03,0.06
17.50,2,C,41557,0.219700,0.8183,1.0218,1.10,1.15
17.50,2,P,72575,0.219700,-0.1815,0.8693,0.11,0.13
18.00,2,C,59173,0.299500,0.6842,0.9637,0.80,0.84
18.00,2,P,111146,0.299500,-0.3156,1.1279,0.27,0.31
18.50,2,C,49636,0.300100,0.5218,0.9009,0.55,0.60
18.50,2,P,51438,0.300100,-0.4779,1.0303,0.56,0.59
19.00,2,C,94793,0.253600,0.3947,1.4000,0.43,0.47
19.00,2,P,101833,0.253600,-0.6051,1.3288,0.91,0.97
19.50,2,C,19918,0.204900,0.3059,1.3853,0.32,0.38
19.50,2,P,27938,0.204900,-0.6939,1.3518,1.32,1.37
20.00,2,C,224166,0.164400,0.2457,1.3511,0.26,0.31
20.00,2,P,100379,0.164400,-0.7540,1.5089,1.74,1.83
20.50,2,C,56309,0.133700,0.2046,1.6124,0.23,0.26
20.50,2,P,51595,0.133700,-0.7952,1.5092,2.19,2.28
21.00,2,C,81571,0.110800,0.1751,1.9621,0.17,0.23
21.00,2,P,59819,0.110800,-0.8247,1.5756,2.64,2.74
21.50,2,C,38347,0.093500,0.1528,1.9573,0.14,0.20
21.50,2,P,19644,0.093500,-0.8469,1.6497,3.10,3.25
22.00,2,C,123499,0.080200,0.1353,2.2275,0.11,0.18
22.00,2,P,55590,0.080200,-0.8644,2.1591,3.55,3.70
22.50,2,C,42007,0.069700,0.1211,2.1634,0.09,0.16
22.50,2,P,162,0.069700,-0.8786,2.2511,4.05,4.20
23.00,2,C,108552,0.061300,0.1094,2.1395,0.08,0.14
23.00,2,P,19860,0.061300,-0.8904,2.3184,4.55,4.65
23.50,2,C,43622,0.054400,0.0994,2.3523,0.06,0.12
23.50,2,P,184,0.054400,-0.9003,2.3585,5.00,5.15
24.00,2,C,103113,0.048600,0.0910,2.5339,0.05,0.11
24.00,2,P,16826,0.048600,-0.9088,2.5134,5.50,5.65
24.50,2,C,16741,0.043800,0.0837,2.5649,0.04,0.10
24.50,2,P,38,0.043800,-0.9161,2.5092,6.00,6.15
25.00,2,C,209822,0.039600,0.0773,2.6384,0.04,0.06
25.00,2,P,37526,0.039600,-0.9224,2.4575,6.50,6.60
26.00,2,C,69648,0.033100,0.0668,2.8648,0.03,0.05
26.00,2,P,1685,0.033100,-0.9330,3.0836,7.45,7.60
27.00,2,C,58121,0.028000,0.0585,3.0269,0.01,0.04
27.00,2,P,1240,0.028000,-0.9412,3.3436,8.45,8.60
28.00,2,C,105078,0.024100,0.0518,3.3020,0.02,0.04
28.00,2,P,1238,0.024100,-0.9479,3.4050,9.45,9.60
29.00,2,C,23817,0.021000,0.0464,3.3721,0.01,0.04
29.00,2,P,1813,0.021000,-0.9534,3.6315,10.45,10.60
30.00,2,C,149798,0.018500,0.0418,3.5760,0.02,0.04
30.00,2,P,855,0.018500,-0.9580,3.8475,11.35,11.75
31.00,2,C,49288,0.016500,0.0380,3.7708,0.01,0.05
31.00,2,P,550,0.016500,-0.9618,4.0539,12.35,12.75
32.00,2,C,25078,0.014800,0.0347,3.9574,0.01,0.04
32.00,2,P,108,0.014800,-0.9650,3.9948,13.35,13.75
33.00,2,C,23972,0.013300,0.0319,4.0719,0.01,0.04
33.00,2,P,810,0.013300,-0.9679,4.1777,14.35,14.75
34.00,2,C,30567,0.012100,0.0295,4.2422,0.01,0.06
34.00,2,P,15,0.012100,-0.9703,4.3537,15.35,15.75
35.00,2,C,134908,0.011000,0.0273,4.3331,0.01,0.04
35.00,2,P,29,0.011000,-0.9724,4.5234,16.35,16.75
36.00,2,C,17890,0.010100,0.0254,4.4893,0.01,0.06
36.00,2,P,66,0.010100,-0.9743,4.6873,17.35,17.75
37.00,2,C,21173,0.009300,0.0238,4.6402,0.01,0.06
37.00,2,P,13,0.009300,-0.9760,4.8456,18.35,18.75
38.00,2,C,20079,0.008600,0.0223,4.7860,0.00,0.06
38.00,2,P,28,0.008600,-0.9775,4.9989,19.35,19.75
39.00,2,C,23507,0.008000,0.0210,4.9270,0.00,0.06
39.00,2,P,2,0.008000,-0.9788,5.1477,20.35,20.75
40.00,2,C,82099,0.007400,0.0198,4.6429,0.00,0.03
40.00,2,P,219,0.007400,-0.9800,5.2917,21.35,21.75
42.50,2,C,31738,0.006300,0.0173,5.3877,0.00,0.06
42.50,2,P,7,0.006300,-0.9825,5.6338,23.85,24.25
45.00,2,C,179082,0.005500,0.0153,5.5937,0.00,0.04
45.00,2,P,312,0.005500,-0.9845,5.9527,26.35,26.75
47.50,2,C,18143,0.004800,0.0137,5.8725,0.00,0.06
47.50,2,P,225,0.004800,-0.9861,6.2520,28.85,29.20
50.00,2,C,37592,0.004200,0.0123,6.1342,0.00,0.02
50.00,2,P,76,0.004200,-0.9874,6.5338,31.35,31.70
55.00,2,C,41411,0.003400,0.0103,6.2077,0.00,0.04
55.00,2,P,1,0.003400,-0.9895,7.0527,36.35,36.70
60.00,2,C,116441,0.002800,0.0088,7.0455,0.00,0.04
60.00,2,P,12,0.002800,-0.9910,7.5216,41.35,41.70
65.00,2,C,272596,0.002400,0.0076,7.1634,0.00,0.04
70.00,2,C,84799,0.002000,0.0068,6.4560,0.00,0.01
70.00,2,P,55,0.002000,-0.9930,7.8455,51.35,51.70
75.00,2,C,81940,0.001800,0.0060,7.1625,0.00,0.02
80.00,2,C,23659,0.001600,0.0054,7.4424,0.00,0.02
80.00,2,P,16,0.001600,-0.9943,8.5415,61.35,61.70
85.00,2,C,25619,0.001400,0.0050,7.7033,0.00,0.02
90.00,2,C,3790,0.001300,0.0046,0.0000,0.00,0.03
95.00,2,C,18400,0.001200,0.0042,8.1771,0.00,0.02
100.00,2,C,51447,0.001100,0.0039,0.0000,0.00,0.03
100.00,2,P,362,0.001100,-0.9958,0.0000,81.35,81.70
110.00,2,C,7575,0.000900,0.0034,0.0000,0.00,0.03
110.00,2,P,2,0.000900,-0.9963,0.0000,91.35,91.70
120.00,2,C,9149,0.000800,0.0030,0.0000,0.00,0.03
120.00,2,P,1,0.000800,-0.9967,0.0000,101.35,101.70
130.00,2,C,12692,0.000700,0.0027,0.0000,0.00,0.03
140.00,2,C,484,0.000600,0.0025,0.0000,0.00,0.03
150.00,2,C,1170,0.000600,0.0023,0.0000,0.00,0.03
150.00,2,P,216,0.000600,-0.9975,0.0000,131.35,131.65
160.00,2,C,1159,0.000500,0.0021,0.0000,0.00,0.03
170.00,2,C,1312,0.000500,0.0020,0.0000,0.00,0.03
180.00,2,C,2502,0.000400,0.0018,0.0000,0.00,0.03
190.00,2,C,3908,0.000400,0.0017,0.0000,0.00,0.03
200.00,2,C,3395,0.000400,0.0016,0.0000,0.00,0.01
200.00,2,P,36,0.000400,-0.9982,0.0000,181.35,181.65
10.00,30,C,298,0.003200,0.9906,0.0000,8.85,9.05
10.00,30,P,621,0.003200,-0.0058,0.9468,0.00,0.02
10.50,30,C,19,0.004000,0.9895,0.0000,8.35,8.55
10.50,30,P,2,0.004000,-0.0070,0.8810,0.00,0.02
11.00,30,C,42,0.004900,0.9880,0.0000,7.85,8.05
11.00,30,P,83,0.004900,-0.0084,0.8180,0.00,0.02
11.50,30,C,10,0.006200,0.9862,0.0000,7.35,7.55
11.50,30,P,219,0.006200,-0.0103,0.9042,0.00,0.02
12.00,30,C,2192,0.007900,0.9836,0.0000,6.85,7.05
12.00,30,P,1457,0.007900,-0.0128,0.8370,0.00,0.03
12.50,30,C,48,0.010200,0.9801,0.0000,6.35,6.55
12.50,30,P,160,0.010200,-0.0163,0.7721,0.00,0.03
13.00,30,C,2724,0.013400,0.9751,0.0000,5.85,6.10
13.00,30,P,2637,0.013400,-0.0213,0.7259,0.00,0.03
13.50,30,C,1092,0.017800,0.9680,0.0000,5.40,5.55
13.50,30,P,1375,0.017800,-0.0284,0.6783,0.00,0.02
14.00,30,C,1567,0.023800,0.9577,0.0000,4.95,5.05
14.00,30,P,4145,0.023800,-0.0387,0.6523,0.02,0.05
14.50,30,C,948,0.031800,0.9421,0.4702,4.45,4.60
14.50,30,P,7780,0.031800,-0.0543,0.5904,0.05,0.09
15.00,30,C,2610,0.042400,0.9174,0.5382,4.05,4.15
15.00,30,P,13470,0.042400,-0.0790,0.6014,0.10,0.13
15.50,30,C,442,0.054200,0.8808,0.6036,3.60,3.70
15.50,30,P,31962,0.054200,-0.1156,0.6512,0.19,0.23
16.00,30,C,2602,0.064700,0.8342,0.6222,3.25,3.35
16.00,30,P,138722,0.064700,-0.1622,0.6997,0.32,0.35
16.50,30,C,1231,0.072200,0.7835,0.6860,2.94,3.00
16.50,30,P,34354,0.072200,-0.2129,0.7412,0.49,0.53
17.00,30,C,5999,0.077000,0.7330,0.7442,2.67,2.73
17.00,30,P,96001,0.077000,-0.2635,0.7937,0.71,0.75
17.50,30,C,278,0.079600,0.6845,0.8255,2.43,2.49
17.50,30,P,27865,0.079600,-0.3119,0.8381,0.97,1.01
18.00,30,C,21892,0.080600,0.6388,0.8630,2.24,2.29
18.00,30,P,147413,0.080600,-0.3576,0.8809,1.27,1.31
18.50,30,C,57535,0.080300,0.5960,0.8584,2.06,2.12
18.50,30,P,65445,0.080300,-0.4004,0.9194,1.57,1.65
19.00,30,C,37134,0.079000,0.5564,0.8975,1.91,1.97
19.00,30,P,57398,0.079000,-0.4400,0.9558,1.94,2.00
19.50,30,C,19363,0.077000,0.5201,0.9377,1.78,1.85
19.50,30,P,29343,0.077000,-0.4763,0.9661,2.30,2.37
20.00,30,C,123863,0.074600,0.4870,0.9896,1.67,1.73
20.00,30,P,110505,0.074600,-0.5094,1.0027,2.70,2.76
20.50,30,C,11241,0.071900,0.4570,1.0131,1.57,1.63
20.50,30,P,1574,0.071900,-0.5394,1.0387,3.10,3.15
21.00,30,C,125986,0.069100,0.4298,1.0461,1.49,1.55
21.00,30,P,85457,0.069100,-0.5666,1.0705,3.50,3.60
21.50,30,C,10763,0.066300,0.4052,1.0780,1.40,1.47
21.50,30,P,55,0.066300,-0.5913,1.1082,3.90,4.00
22.00,30,C,120619,0.063500,0.3828,1.1094,1.33,1.40
22.00,30,P,55640,0.063500,-0.6136,1.1289,4.35,4.45
22.50,30,C,15124,0.060800,0.3626,1.1387,1.26,1.33
22.50,30,P,814,0.060800,-0.6339,1.1692,4.75,4.85
23.00,30,C,152448,0.058200,0.3441,1.1688,1.20,1.27
23.00,30,P,24114,0.058200,-0.6524,1.2303,5.20,5.30
23.50,30,C,26888,0.055800,0.3272,1.1976,1.15,1.22
23.50,30,P,573,0.055800,-0.6692,1.2260,5.65,5.75
24.00,30,C,131460,0.053400,0.3117,1.2361,1.10,1.17
24.00,30,P,15862,0.053400,-0.6847,1.2555,6.10,6.20
24.50,30,C,1632,0.051200,0.2974,1.2508,1.06,1.12
24.50,30,P,16,0.051200,-0.6990,1.2821,6.55,6.65
25.00,30,C,231164,0.049200,0.2843,1.2757,1.01,1.08
25.00,30,P,18904,0.049200,-0.7121,1.3059,7.00,7.10
26.00,30,C,122743,0.045400,0.2609,1.3205,0.93,1.00
26.00,30,P,1384,0.045400,-0.7355,1.3456,7.90,8.00
27.00,30,C,42886,0.042000,0.2406,1.3648,0.86,0.92
27.00,30,P,268,0.042000,-0.7558,1.3902,8.85,8.95
28.00,30,C,101113,0.039100,0.2228,1.4042,0.80,0.84
28.00,30,P,796,0.039100,-0.7736,1.3806,9.75,9.85
29.00,30,C,19181,0.036400,0.2072,1.4397,0.74,0.80
29.00,30,P,406,0.036400,-0.7892,1.4560,10.70,10.80
