# spot,20.1900,ts,2026-06-23 13:11:19
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,29,C,4008,0.002400,0.9925,1.1336,9.20,9.45
10.00,29,P,85,0.002400,-0.0041,0.9738,0.00,0.02
10.50,29,C,5,0.003200,0.9913,1.0490,8.70,8.95
10.50,29,P,26,0.003200,-0.0054,0.9073,0.00,0.02
11.00,29,C,72,0.004200,0.9897,0.9684,8.20,8.45
11.00,29,P,11,0.004200,-0.0070,0.8438,0.00,0.02
11.50,29,C,3,0.005400,0.9877,0.8916,7.70,7.95
11.50,29,P,9,0.005400,-0.0090,0.7829,0.00,0.02
12.00,29,C,2173,0.007100,0.9851,0.8181,7.20,7.45
12.00,29,P,2144,0.007100,-0.0115,0.8446,0.00,0.06
12.50,29,C,18,0.009200,0.9819,0.7477,6.70,6.95
12.50,29,P,231,0.009200,-0.0147,0.7805,0.00,0.06
13.00,29,C,1152,0.011800,0.9779,0.7726,6.20,6.50
13.00,29,P,3660,0.011800,-0.0188,0.7187,0.00,0.06
13.50,29,C,57,0.015300,0.9726,0.7044,5.70,6.00
13.50,29,P,1733,0.015300,-0.0241,0.6759,0.00,0.07
14.00,29,C,5479,0.020100,0.9651,0.6977,5.25,5.50
14.00,29,P,10386,0.020100,-0.0316,0.6313,0.00,0.08
14.50,29,C,102,0.026900,0.9533,0.6310,4.75,5.00
14.50,29,P,3091,0.026900,-0.0433,0.6081,0.00,0.11
15.00,29,C,5825,0.036400,0.9338,0.6453,4.30,4.55
15.00,29,P,63711,0.036400,-0.0628,0.6172,0.04,0.15
15.50,29,C,536,0.048200,0.9028,0.6364,3.85,4.10
15.50,29,P,40887,0.048200,-0.0939,0.6222,0.08,0.22
16.00,29,C,1780,0.059900,0.8593,0.6791,3.45,3.75
16.00,29,P,137846,0.059900,-0.1374,0.6572,0.19,0.33
16.50,29,C,756,0.069000,0.8089,0.6923,3.10,3.35
16.50,29,P,40533,0.069000,-0.1877,0.6927,0.34,0.48
17.00,29,C,4733,0.075200,0.7580,0.7509,2.86,3.05
17.00,29,P,98981,0.075200,-0.2386,0.7433,0.57,0.68
17.50,29,C,2601,0.079200,0.7090,0.7845,2.59,2.78
17.50,29,P,24910,0.079200,-0.2877,0.7704,0.76,0.92
18.00,29,C,9170,0.081700,0.6621,0.8187,2.35,2.55
18.00,29,P,101090,0.081700,-0.3346,0.8140,1.05,1.19
18.50,29,C,15464,0.082900,0.6172,0.8527,2.15,2.34
18.50,29,P,28881,0.082900,-0.3795,0.8370,1.30,1.48
19.00,29,C,23471,0.082800,0.5745,0.8857,1.97,2.16
19.00,29,P,76152,0.082800,-0.4222,0.8688,1.61,1.80
19.50,29,C,5295,0.081500,0.5346,0.9170,1.81,2.00
