# spot,15.4600,ts,2026-08-10 22:31:45
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,9,C,4177,0.003200,0.9952,0.0000,6.85,7.15
10.00,9,P,878,0.003200,-0.0037,1.3628,0.00,0.01
10.50,9,C,19,0.004000,0.9945,0.0000,6.30,6.60
10.50,9,P,2,0.004000,-0.0044,1.2471,0.00,0.01
11.00,9,C,41,0.005100,0.9936,0.0000,5.80,6.10
11.00,9,P,83,0.005100,-0.0054,1.1364,0.00,0.01
11.50,9,C,10,0.006600,0.9925,0.0000,5.40,5.80
11.50,9,P,234,0.006600,-0.0064,1.0300,0.00,0.01
12.00,9,C,2150,0.008400,0.9912,0.0000,4.90,5.15
12.00,9,P,1476,0.008400,-0.0077,0.9275,0.00,0.01
12.50,9,C,58,0.010900,0.9897,0.0000,4.40,4.60
12.50,9,P,159,0.010900,-0.0093,0.9059,0.00,0.02
13.00,9,C,2479,0.014400,0.9877,0.0000,3.95,4.05
13.00,9,P,2638,0.014400,-0.0112,0.8914,0.00,0.03
13.50,9,C,1076,0.019400,0.9851,0.0000,3.45,3.55
13.50,9,P,2325,0.019400,-0.0138,0.7823,0.00,0.02
14.00,9,C,1226,0.029100,0.9795,0.0000,2.96,3.05
14.00,9,P,4397,0.029100,-0.0194,0.6438,0.01,0.03
14.50,9,C,1079,0.057300,0.9554,0.0000,2.47,2.54
14.50,9,P,12598,0.057300,-0.0436,0.5708,0.02,0.04
15.00,9,C,7942,0.101200,0.9050,0.5287,2.02,2.08
15.00,9,P,46239,0.101200,-0.0939,0.6077,0.06,0.09
15.50,9,C,1911,0.147400,0.8235,0.6031,1.61,1.67
15.50,9,P,53035,0.147400,-0.1754,0.6486,0.14,0.17
16.00,9,C,3733,0.180800,0.7246,0.6937,1.28,1.33
16.00,9,P,157977,0.180800,-0.2743,0.7105,0.30,0.35
16.50,9,C,2628,0.190600,0.6174,0.7527,1.02,1.07
16.50,9,P,103303,0.190600,-0.3816,0.7529,0.54,0.58
17.00,9,C,33882,0.181700,0.5210,0.8161,0.82,0.88
17.00,9,P,128764,0.181700,-0.4779,0.8168,0.84,0.89
17.50,9,C,5548,0.165400,0.4419,0.9878,0.68,0.73
17.50,9,P,89118,0.165400,-0.5570,0.9986,1.20,1.25
18.00,9,C,58509,0.147400,0.3786,1.0009,0.58,0.63
18.00,9,P,138152,0.147400,-0.6203,1.0526,1.60,1.66
18.50,9,C,64090,0.130300,0.3284,1.1395,0.50,0.55
18.50,9,P,81239,0.130300,-0.6705,1.1677,2.01,2.08
19.00,9,C,54799,0.115300,0.2884,1.1266,0.45,0.49
19.00,9,P,95053,0.115300,-0.7105,1.2559,2.45,2.52
19.50,9,C,40731,0.102400,0.2561,1.2919,0.40,0.44
19.50,9,P,53144,0.102400,-0.7428,1.3467,2.90,2.97
20.00,9,C,188571,0.091400,0.2295,1.2639,0.36,0.40
20.00,9,P,101496,0.091400,-0.7695,1.3910,3.35,3.45
20.50,9,C,13864,0.082100,0.2071,1.4474,0.33,0.37
20.50,9,P,1539,0.082100,-0.7918,1.2409,3.80,3.90
21.00,9,C,160830,0.074100,0.1882,1.4380,0.30,0.34
21.00,9,P,82081,0.074100,-0.8108,1.1371,4.30,4.40
21.50,9,C,16294,0.067200,0.1718,1.4904,0.27,0.31
21.50,9,P,1092,0.067200,-0.8271,1.3536,4.75,4.85
22.00,9,C,176843,0.061300,0.1577,1.6245,0.25,0.29
22.00,9,P,55690,0.061300,-0.8413,1.3978,5.25,5.35
22.50,9,C,32709,0.056100,0.1452,1.6041,0.23,0.27
22.50,9,P,692,0.056100,-0.8537,1.4800,5.70,5.80
23.00,9,C,167363,0.051600,0.1342,1.7416,0.22,0.26
23.00,9,P,24099,0.051600,-0.8647,1.5120,6.20,6.30
23.50,9,C,29870,0.047500,0.1245,1.7035,0.20,0.24
23.50,9,P,434,0.047500,-0.8744,1.5872,6.70,6.80
24.00,9,C,188815,0.044000,0.1158,1.8392,0.19,0.23
24.00,9,P,15751,0.044000,-0.8831,1.6076,7.15,7.30
24.50,9,C,2918,0.040800,0.1081,1.7927,0.18,0.22
24.50,9,P,56,0.040800,-0.8908,1.3224,7.65,7.75
25.00,9,C,177056,0.038000,0.1011,1.9282,0.17,0.21
25.00,9,P,18626,0.038000,-0.8978,1.4749,8.15,8.25
26.00,9,C,165723,0.033100,0.0890,2.0117,0.15,0.19
26.00,9,P,1390,0.033100,-0.9099,1.4959,9.10,9.25
27.00,9,C,65367,0.029100,0.0791,1.9904,0.13,0.17
27.00,9,P,231,0.029100,-0.9198,1.4751,10.10,10.20
28.00,9,C,97710,0.025800,0.0708,2.0518,0.12,0.15
28.00,9,P,812,0.025800,-0.9282,1.9756,11.10,11.20
29.00,9,C,96190,0.023000,0.0638,2.1155,0.10,0.14
29.00,9,P,691,0.023000,-0.9352,2.0820,12.05,12.20
30.00,9,C,166147,0.020700,0.0578,2.2000,0.09,0.13
30.00,9,P,649,0.020700,-0.9412,2.1031,13.05,13.15
31.00,9,C,34971,0.018700,0.0526,2.2306,0.08,0.12
31.00,9,P,428,0.018700,-0.9463,2.1989,14.05,14.15
32.00,9,C,18303,0.017000,0.0482,2.3196,0.07,0.11
32.00,9,P,815,0.017000,-0.9508,2.1958,15.05,15.15
33.00,9,C,14984,0.015500,0.0443,2.3120,0.06,0.10
33.00,9,P,20,0.015500,-0.9547,2.1688,16.05,16.15
34.00,9,C,10268,0.014200,0.0409,2.3501,0.06,0.10
34.00,9,P,6,0.014200,-0.9581,2.2512,17.00,17.15
35.00,9,C,135405,0.013100,0.0379,2.4263,0.06,0.09
35.00,9,P,687,0.013100,-0.9611,2.3309,18.00,18.15
36.00,9,C,17497,0.012100,0.0352,2.4285,0.04,0.08
36.00,9,P,7,0.012100,-0.9637,2.4082,19.00,19.10
37.00,9,C,37879,0.011200,0.0328,2.4719,0.04,0.08
37.00,9,P,10,0.011200,-0.9661,2.4832,20.00,20.10
38.00,9,C,38427,0.010400,0.0307,2.5108,0.03,0.08
38.00,9,P,3,0.010400,-0.9682,2.4052,21.00,21.10
39.00,9,C,16886,0.009700,0.0288,2.5452,0.03,0.07
39.00,9,P,6,0.009700,-0.9701,2.2581,22.00,22.10
40.00,9,C,96119,0.009100,0.0271,2.4230,0.04,0.07
40.00,9,P,296,0.009100,-0.9718,2.3272,23.00,23.10
42.50,9,C,60160,0.007800,0.0235,2.5627,0.03,0.06
45.00,9,C,55548,0.006700,0.0207,2.8557,0.01,0.05
45.00,9,P,163,0.006700,-0.9783,2.2177,27.85,28.15
47.50,9,C,90641,0.005900,0.0184,2.7624,0.02,0.04
47.50,9,P,3,0.005900,-0.9806,0.0000,30.35,30.65
50.00,9,C,158452,0.005200,0.0164,3.0216,0.00,0.04
50.00,9,P,23,0.005200,-0.9825,0.0000,32.80,33.15
55.00,9,C,107787,0.004200,0.0135,3.0195,0.00,0.03
60.00,9,C,86621,0.003500,0.0114,3.2033,0.00,0.03
60.00,9,P,15,0.003500,-0.9875,0.0000,42.80,43.10
65.00,9,C,104991,0.002900,0.0098,3.1968,0.00,0.03
65.00,9,P,155,0.002900,-0.9892,2.6986,47.80,48.10
70.00,9,C,61702,0.002500,0.0085,3.4419,0.00,0.02
70.00,9,P,2,0.002500,-0.9904,3.1339,52.80,53.10
75.00,9,C,44102,0.002200,0.0075,3.5806,0.00,0.02
80.00,9,C,51570,0.001900,0.0067,3.4731,0.00,0.02
80.00,9,P,66,0.001900,-0.9923,4.0266,62.80,63.10
85.00,9,C,91938,0.001700,0.0060,3.8291,0.00,0.03
90.00,9,C,39055,0.001500,0.0054,3.6948,0.00,0.02
