# spot,14.5100,ts,2026-08-28 03:44:37
strike,dte,cp,oi,gamma,delta,iv,bid,ask
15.00,54,P,22893,0.056000,-0.1304,0.5158,0.22,0.28
15.50,54,C,416,0.065200,0.8176,0.5558,3.30,3.45
15.50,54,P,2108,0.065200,-0.1761,0.5457,0.37,0.43
16.00,54,C,4135,0.072000,0.7694,0.5871,3.00,3.15
16.00,54,P,163369,0.072000,-0.2243,0.5728,0.55,0.62
16.50,54,C,97,0.075800,0.7196,0.6168,2.76,2.86
16.50,54,P,7724,0.075800,-0.2741,0.6074,0.79,0.86
17.00,54,C,5641,0.077100,0.6723,0.6504,2.54,2.64
17.00,54,P,139672,0.077100,-0.3215,0.6410,1.06,1.14
17.50,54,C,408,0.077000,0.6286,0.6813,2.35,2.44
17.50,54,P,10136,0.077000,-0.3652,0.6716,1.36,1.44
18.00,54,C,8604,0.075900,0.5887,0.7131,2.18,2.28
18.00,54,P,90930,0.075900,-0.4051,0.7030,1.69,1.77
18.50,54,C,8229,0.074200,0.5523,0.7434,2.04,2.13
18.50,54,P,5822,0.074200,-0.4415,0.7328,2.04,2.12
19.00,54,C,55338,0.072100,0.5191,0.7718,1.91,2.00
19.00,54,P,96788,0.072100,-0.4746,0.7605,2.40,2.49
19.50,54,C,4257,0.069800,0.4889,0.7974,1.79,1.88
19.50,54,P,4059,0.069800,-0.5048,0.7873,2.78,2.87
20.00,54,C,160940,0.067500,0.4614,0.8246,1.70,1.77
20.00,54,P,72219,0.067500,-0.5324,0.8156,3.15,3.30
20.50,54,C,1847,0.065100,0.4362,0.8453,1.59,1.67
20.50,54,P,3060,0.065100,-0.5576,0.8391,3.55,3.70
21.00,54,C,50173,0.062600,0.4132,0.8671,1.50,1.58
21.00,54,P,44736,0.062600,-0.5806,0.8583,3.95,4.10
21.50,54,C,155,0.060300,0.3922,0.8887,1.42,1.50
22.00,54,C,22612,0.058000,0.3729,0.9106,1.35,1.43
22.00,54,P,13110,0.058000,-0.6209,0.9039,4.80,4.95
22.50,54,C,2786,0.055800,0.3552,0.9294,1.28,1.36
22.50,54,P,7,0.055800,-0.6385,0.9220,5.25,5.35
23.00,54,C,54008,0.053700,0.3390,0.9493,1.22,1.30
23.00,54,P,15092,0.053700,-0.6548,0.9370,5.65,5.80
23.50,54,C,18,0.051600,0.3241,0.9685,1.17,1.24
23.50,54,P,3,0.051600,-0.6697,0.9593,6.10,6.25
24.00,54,C,70121,0.049700,0.3104,0.9855,1.11,1.19
24.00,54,P,2589,0.049700,-0.6834,0.9793,6.55,6.70
24.50,54,C,6,0.047900,0.2977,1.0043,1.07,1.14
25.00,54,C,104353,0.046100,0.2860,1.0232,1.03,1.10
25.00,54,P,18135,0.046100,-0.7078,1.0132,7.45,7.60
26.00,54,C,31029,0.043000,0.2651,1.0581,0.95,1.03
26.00,54,P,1406,0.043000,-0.7287,1.0394,8.35,8.50
27.00,54,C,30030,0.040100,0.2470,1.0912,0.89,0.96
27.00,54,P,49,0.040100,-0.7468,1.0814,9.30,9.45
28.00,54,C,55137,0.037600,0.2311,1.1258,0.84,0.91
28.00,54,P,14,0.037600,-0.7626,1.1186,10.25,10.40
29.00,54,C,18477,0.035300,0.2172,1.1560,0.79,0.86
29.00,54,P,576,0.035300,-0.7766,1.1516,11.20,11.35
30.00,54,C,196248,0.033200,0.2048,1.1846,0.75,0.81
30.00,54,P,1868,0.033200,-0.7890,1.1806,12.15,12.30
31.00,54,C,26079,0.031400,0.1936,1.2145,0.71,0.78
31.00,54,P,21,0.031400,-0.8001,1.2059,13.10,13.25
32.00,54,C,17596,0.029700,0.1836,1.2414,0.68,0.74
33.00,54,C,24206,0.028200,0.1745,1.2680,0.65,0.71
33.00,54,P,2,0.028200,-0.8193,1.2462,15.00,15.15
34.00,54,C,6437,0.026800,0.1662,1.2921,0.62,0.68
34.00,54,P,3,0.026800,-0.8276,1.2904,16.00,16.15
35.00,54,C,320439,0.025600,0.1585,1.3137,0.59,0.65
35.00,54,P,81,0.025600,-0.8353,1.3039,16.95,17.10
36.00,54,C,4803,0.024400,0.1514,1.3390,0.57,0.63
36.00,54,P,40,0.024400,-0.8423,1.3143,17.90,18.05
37.00,54,C,22037,0.023300,0.1449,1.3562,0.54,0.60
37.00,54,P,1,0.023300,-0.8488,1.3536,18.90,19.05
38.00,54,C,644,0.022300,0.1388,1.3777,0.52,0.58
39.00,54,C,5067,0.021400,0.1332,1.3975,0.50,0.56
39.00,54,P,404,0.021400,-0.8606,1.3964,20.85,21.00
40.00,54,C,164995,0.020500,0.1279,1.4156,0.48,0.54
40.00,54,P,264,0.020500,-0.8658,1.3982,21.80,21.95
42.50,54,C,9573,0.018600,0.1162,1.4579,0.44,0.49
45.00,54,C,48213,0.017000,0.1060,1.4955,0.40,0.45
45.00,54,P,198,0.017000,-0.8877,1.4883,26.70,26.85
47.50,54,C,1410,0.015600,0.0973,1.5298,0.36,0.42
47.50,54,P,1,0.015600,-0.8965,1.5227,29.15,29.30
50.00,54,C,239044,0.014400,0.0896,1.5620,0.33,0.39
50.00,54,P,101,0.014400,-0.9041,1.5504,31.60,31.75
55.00,54,C,71768,0.012300,0.0769,1.6194,0.28,0.34
55.00,54,P,487,0.012300,-0.9168,1.5871,36.50,36.65
60.00,54,C,328672,0.010700,0.0668,1.6694,0.24,0.30
60.00,54,P,36,0.010700,-0.9270,1.6577,41.45,41.60
65.00,54,C,61242,0.009400,0.0586,1.7104,0.21,0.26
65.00,54,P,2,0.009400,-0.9352,1.7173,46.40,46.55
70.00,54,C,91094,0.008400,0.0518,1.7451,0.18,0.23
70.00,54,P,136,0.008400,-0.9420,1.7340,51.30,51.50
75.00,54,C,22712,0.007500,0.0461,1.7834,0.16,0.21
80.00,54,C,58343,0.006700,0.0414,1.8052,0.13,0.19
80.00,54,P,92,0.006700,-0.9524,1.7604,61.20,61.35
85.00,54,C,33571,0.006100,0.0373,1.8355,0.12,0.17
90.00,54,C,34495,0.005500,0.0337,1.8493,0.10,0.15
95.00,54,C,46829,0.005100,0.0307,1.8766,0.09,0.14
100.00,54,C,47263,0.004600,0.0280,1.8993,0.08,0.13
100.00,54,P,13,0.004600,-0.9657,1.9094,81.05,81.20
110.00,54,C,1551,0.003900,0.0236,1.9305,0.06,0.11
110.00,54,P,2,0.003900,-0.9702,1.9619,90.95,91.15
120.00,54,C,569,0.003400,0.0201,1.9743,0.05,0.10
120.00,54,P,136,0.003400,-0.9736,2.0019,100.90,101.05
130.00,54,C,4094,0.002900,0.0173,2.0073,0.04,0.09
140.00,54,C,3513,0.002600,0.0150,2.0297,0.03,0.08
140.00,54,P,223,0.002600,-0.9787,2.1296,120.75,120.95
150.00,54,C,7362,0.002200,0.0132,2.0634,0.03,0.07
150.00,54,P,1,0.002200,-0.9806,2.1463,130.70,130.85
160.00,54,C,1637,0.002000,0.0116,2.0910,0.02,0.07
170.00,54,C,1552,0.001800,0.0103,2.1126,0.02,0.06
180.00,54,C,1407,0.001600,0.0091,2.1280,0.01,0.06
190.00,54,C,122,0.001400,0.0082,2.1370,0.01,0.05
200.00,54,C,6120,0.001300,0.0074,2.1387,0.00,0.05
200.00,54,P,49,0.001300,-0.9864,2.3259,180.35,180.55
10.00,82,C,241,0.000800,0.9892,0.6102,9.10,9.30
10.00,82,P,351,0.000800,-0.0010,0.5763,0.00,0.02
10.50,82,P,202,0.001700,-0.0023,0.5368,0.00,0.02
11.00,82,C,121,0.003100,0.9856,0.4699,8.10,8.30
11.00,82,P,440,0.003100,-0.0047,0.5465,0.00,0.04
11.50,82,C,2,0.005300,0.9816,0.5275,7.65,7.80
11.50,82,P,3,0.005300,-0.0086,0.5074,0.00,0.04
12.00,82,C,16,0.008300,0.9757,0.5360,7.15,7.35
12.00,82,P,636,0.008300,-0.0145,0.4514,0.01,0.03
12.50,82,C,9,0.012200,0.9674,0.4862,6.65,6.85
12.50,82,P,50,0.012200,-0.0228,0.4613,0.00,0.06
13.00,82,C,377,0.016900,0.9562,0.4814,6.20,6.35
13.00,82,P,1507,0.016900,-0.0340,0.4454,0.02,0.06
13.50,82,C,14,0.022400,0.9421,0.4680,5.70,5.90
13.50,82,P,762,0.022400,-0.0481,0.4537,0.05,0.09
14.00,82,C,976,0.029100,0.9226,0.4945,5.30,5.45
14.00,82,P,3836,0.029100,-0.0676,0.4848,0.11,0.17
14.50,82,C,319,0.036500,0.8942,0.5170,4.90,5.05
14.50,82,P,23897,0.036500,-0.0960,0.4999,0.19,0.25
15.00,82,C,3498,0.043400,0.8617,0.5235,4.50,4.65
15.00,82,P,112284,0.043400,-0.1285,0.5199,0.30,0.37
16.00,82,C,2208,0.053900,0.7868,0.5692,3.85,4.00
16.00,82,P,45161,0.053900,-0.2034,0.5684,0.64,0.72
17.00,82,C,2146,0.058700,0.7095,0.6226,3.35,3.50
17.00,82,P,84187,0.058700,-0.2808,0.6169,1.11,1.20
18.00,82,C,8330,0.059800,0.6400,0.6730,2.96,3.10
18.00,82,P,22545,0.059800,-0.3502,0.6649,1.69,1.79
19.00,82,C,4289,0.059000,0.5790,0.7119,2.63,2.74
19.00,82,P,34143,0.059000,-0.4112,0.7111,2.36,2.46
20.00,82,C,66791,0.057000,0.5260,0.7563,2.40,2.46
20.00,82,P,69172,0.057000,-0.4642,0.7499,3.05,3.20
21.00,82,C,26653,0.054500,0.4802,0.7893,2.14,2.24
21.00,82,P,25906,0.054500,-0.5100,0.7829,3.80,3.95
22.00,82,C,61566,0.051800,0.4406,0.8210,1.94,2.04
22.00,82,P,61191,0.051800,-0.5496,0.8173,4.60,4.75
23.00,82,C,18481,0.049000,0.4063,0.8522,1.78,1.87
23.00,82,P,35437,0.049000,-0.5839,0.8555,5.45,5.60
24.00,82,C,26081,0.046300,0.3764,0.8792,1.63,1.72
24.00,82,P,7628,0.046300,-0.6138,0.8781,6.25,6.45
25.00,82,C,90802,0.043800,0.3502,0.9061,1.50,1.60
25.00,82,P,4443,0.043800,-0.6400,0.9079,7.15,7.30
26.00,82,C,14442,0.041400,0.3270,0.9329,1.40,1.49
26.00,82,P,1333,0.041400,-0.6632,0.9316,8.00,8.20
27.00,82,C,42669,0.039200,0.3064,0.9590,1.31,1.40
27.00,82,P,24,0.039200,-0.6838,0.9576,8.90,9.10
28.00,82,C,1602,0.037200,0.2880,0.9837,1.23,1.32
28.00,82,P,104,0.037200,-0.7022,0.9870,9.85,10.00
29.00,82,C,6614,0.035400,0.2716,1.0059,1.16,1.24
29.00,82,P,568,0.035400,-0.7186,1.0043,10.75,10.90
30.00,82,C,90871,0.033600,0.2569,1.0331,1.12,1.18
30.00,82,P,635,0.033600,-0.7333,1.0348,11.70,11.85
31.00,82,C,344,0.032000,0.2437,1.0537,1.05,1.13
31.00,82,P,30,0.032000,-0.7465,1.0448,12.60,12.75
32.00,82,C,645,0.030600,0.2318,1.0750,1.00,1.08
32.00,82,P,11,0.030600,-0.7584,1.0694,13.55,13.70
33.00,82,C,8894,0.029200,0.2211,1.0975,0.97,1.03
33.00,82,P,803,0.029200,-0.7692,1.0917,14.50,14.65
34.00,82,C,760,0.028000,0.2113,1.1178,0.93,0.99
35.00,82,C,124851,0.026800,0.2024,1.1360,0.88,0.96
35.00,82,P,117,0.026800,-0.7878,1.1296,16.40,16.55
36.00,82,C,2480,0.025700,0.1942,1.1522,0.84,0.92
37.00,82,C,16906,0.024700,0.1867,1.1706,0.81,0.89
37.00,82,P,2,0.024700,-0.8035,1.1700,18.30,18.50
38.00,82,C,5645,0.023800,0.1796,1.1876,0.78,0.86
38.00,82,P,3,0.023800,-0.8106,1.1931,19.30,19.45
39.00,82,C,1037,0.022900,0.1731,1.2051,0.76,0.83
39.00,82,P,1,0.022900,-0.8171,1.2043,20.25,20.40
40.00,82,C,35704,0.022100,0.1669,1.2192,0.73,0.80
40.00,82,P,105,0.022100,-0.8233,1.2138,21.20,21.35
42.50,82,C,4232,0.020300,0.1529,1.2553,0.67,0.74
42.50,82,P,60,0.020300,-0.8373,1.2541,23.60,23.80
45.00,82,C,28263,0.018700,0.1405,1.2894,0.62,0.69
45.00,82,P,165,0.018700,-0.8497,1.2878,26.05,26.20
47.50,82,C,3215,0.017300,0.1294,1.3228,0.58,0.65
50.00,82,C,42483,0.016100,0.1195,1.3512,0.55,0.60
55.00,82,C,46499,0.014000,0.1027,1.3948,0.46,0.53
60.00,82,C,236225,0.012300,0.0895,1.4353,0.40,0.47
60.00,82,P,62,0.012300,-0.9007,1.4442,40.70,40.85
65.00,82,C,88091,0.010900,0.0791,1.4668,0.35,0.41
70.00,82,C,74286,0.009800,0.0709,1.4910,0.30,0.36
70.00,82,P,2,0.009800,-0.9193,1.5042,50.50,50.65
75.00,82,C,51401,0.008900,0.0642,1.5138,0.26,0.32
75.00,82,P,1,0.008900,-0.9260,1.5401,55.40,55.60
80.00,82,C,28701,0.008100,0.0585,1.5378,0.23,0.29
80.00,82,P,3,0.008100,-0.9317,1.5698,60.35,60.50
85.00,82,C,1560,0.007500,0.0536,1.5550,0.20,0.26
90.00,82,C,57995,0.006900,0.0493,1.5771,0.18,0.24
95.00,82,C,47282,0.006400,0.0454,1.5943,0.16,0.22
100.00,82,C,23018,0.005900,0.0420,1.6068,0.14,0.20
100.00,82,P,6,0.005900,-0.9482,1.6628,80.05,80.25
110.00,82,C,2962,0.005100,0.0361,1.6326,0.11,0.17
110.00,82,P,2,0.005100,-0.9541,1.7316,89.95,90.15
120.00,82,C,2690,0.004500,0.0315,1.6610,0.09,0.15
120.00,82,P,61,0.004500,-0.9587,1.7264,99.80,100.00
130.00,82,C,5190,0.004000,0.0278,1.6884,0.08,0.13
140.00,82,C,7915,0.003600,0.0248,1.7070,0.06,0.12
140.00,82,P,108,0.003600,-0.9654,1.8291,119.60,119.80
150.00,82,C,10248,0.003200,0.0223,1.7295,0.05,0.11
160.00,82,C,18076,0.002900,0.0202,1.7456,0.04,0.10
170.00,82,C,6160,0.002700,0.0184,1.7705,0.04,0.09
180.00,82,C,862,0.002400,0.0168,1.7917,0.03,0.09
190.00,82,C,518,0.002200,0.0154,1.7917,0.02,0.08
190.00,82,P,1,0.002200,-0.9748,2.0207,169.10,169.30
200.00,82,C,2744,0.002100,0.0142,1.8044,0.02,0.07
200.00,82,P,2,0.002100,-0.9760,2.0926,179.00,179.25
10.00,110,C,336,0.002000,0.9835,0.6326,9.30,9.50
10.00,110,P,159,0.002000,-0.0033,0.5047,0.00,0.02
10.50,110,C,57,0.003300,0.9809,0.5775,8.80,9.00
10.50,110,P,286,0.003300,-0.0059,0.5148,0.00,0.04
11.00,110,C,112,0.005200,0.9770,0.5245,8.30,8.50
11.00,110,P,205,0.005200,-0.0099,0.4951,0.00,0.05
11.50,110,C,8,0.007600,0.9714,0.4731,7.80,8.00
11.50,110,P,100,0.007600,-0.0155,0.4605,0.00,0.05
12.00,110,C,43,0.010700,0.9638,0.4751,7.30,7.55
12.00,110,P,1241,0.010700,-0.0230,0.4392,0.00,0.06
12.50,110,C,50,0.014400,0.9542,0.4668,6.85,7.05
12.50,110,P,652,0.014400,-0.0327,0.4346,0.01,0.08
13.00,110,C,151,0.018700,0.9421,0.4784,6.40,6.60
13.00,110,P,1928,0.018700,-0.0448,0.4354,0.04,0.10
13.50,110,C,53,0.023600,0.9269,0.4770,5.95,6.15
13.50,110,P,1770,0.023600,-0.0599,0.4455,0.08,0.15
14.00,110,C,1053,0.029200,0.9069,0.4682,5.50,5.70
14.00,110,P,1899,0.029200,-0.0800,0.4604,0.15,0.22
14.50,110,C,1161,0.035200,0.8806,0.4811,5.10,5.30
14.50,110,P,5762,0.035200,-0.1062,0.4783,0.25,0.32
15.00,110,C,2734,0.040700,0.8490,0.5153,4.80,4.95
15.00,110,P,72448,0.040700,-0.1378,0.5032,0.39,0.47
16.00,110,C,2613,0.048700,0.7792,0.5521,4.15,4.35
16.00,110,P,9878,0.048700,-0.2076,0.5436,0.75,0.84
17.00,110,C,2577,0.052600,0.7102,0.5997,3.70,3.85
17.00,110,P,82536,0.052600,-0.2766,0.5850,1.23,1.33
18.00,110,C,1282,0.053800,0.6475,0.6333,3.30,3.40
18.00,110,P,13697,0.053800,-0.3393,0.6232,1.80,1.91
19.00,110,C,374,0.053600,0.5917,0.6695,2.93,3.10
19.00,110,P,9372,0.053600,-0.3951,0.6594,2.45,2.56
20.00,110,C,17561,0.052400,0.5423,0.6970,2.65,2.77
20.00,110,P,19874,0.052400,-0.4446,0.6962,3.15,3.30
21.00,110,C,11588,0.050600,0.4987,0.7272,2.41,2.53
21.00,110,P,16022,0.050600,-0.4882,0.7272,3.90,4.05
22.00,110,C,8454,0.048600,0.4603,0.7530,2.20,2.31
22.00,110,P,5676,0.048600,-0.5266,0.7478,4.65,4.80
23.00,110,C,15950,0.046500,0.4264,0.7785,2.02,2.13
23.00,110,P,11728,0.046500,-0.5604,0.7716,5.45,5.60
24.00,110,C,4645,0.044300,0.3966,0.7991,1.85,1.96
24.00,110,P,1240,0.044300,-0.5903,0.8002,6.30,6.45
25.00,110,C,9997,0.042200,0.3701,0.8220,1.72,1.82
25.00,110,P,2254,0.042200,-0.6167,0.8164,7.10,7.30
26.00,110,C,2824,0.040200,0.3466,0.8434,1.60,1.70
26.00,110,P,1304,0.040200,-0.6402,0.8398,8.00,8.15
