# spot,16.1500,ts,2026-07-02 22:59:46
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,20,C,4012,0.002100,0.9953,1.1469,7.75,8.05
10.00,20,P,85,0.002100,-0.0026,1.0717,0.00,0.02
10.50,20,C,5,0.002600,0.9947,1.0514,7.25,7.55
10.50,20,P,26,0.002600,-0.0032,0.9900,0.00,0.02
11.00,20,C,72,0.003400,0.9939,0.9604,6.75,7.05
11.00,20,P,11,0.003400,-0.0040,0.9119,0.00,0.02
11.50,20,C,3,0.004500,0.9929,0.8736,6.25,6.55
11.50,20,P,9,0.004500,-0.0051,0.8370,0.00,0.02
12.00,20,C,2173,0.006000,0.9914,0.7906,5.75,6.05
12.00,20,P,2247,0.006000,-0.0065,0.7029,0.00,0.01
12.50,20,C,18,0.008200,0.9894,0.7110,5.25,5.55
12.50,20,P,231,0.008200,-0.0085,0.8779,0.00,0.02
13.00,20,C,1154,0.011400,0.9863,0.6346,4.75,5.05
13.00,20,P,3711,0.011400,-0.0117,0.8127,0.00,0.03
13.50,20,C,61,0.016800,0.9809,0.6844,4.25,4.60
13.50,20,P,1729,0.016800,-0.0171,0.7327,0.00,0.03
14.00,20,C,5487,0.025800,0.9708,0.6070,3.85,4.00
14.00,20,P,10377,0.025800,-0.0272,0.6676,0.01,0.04
14.50,20,C,138,0.040100,0.9527,0.5963,3.40,3.50
14.50,20,P,3095,0.040100,-0.0452,0.5901,0.01,0.05
15.00,20,C,5876,0.059700,0.9232,0.5372,2.94,3.05
15.00,20,P,64676,0.059700,-0.0747,0.6017,0.05,0.09
15.50,20,C,559,0.083200,0.8787,0.5455,2.52,2.59
15.50,20,P,45316,0.083200,-0.1192,0.5933,0.12,0.17
16.00,20,C,1901,0.105500,0.8142,0.5988,2.15,2.23
16.00,20,P,178635,0.105500,-0.1837,0.6303,0.25,0.30
16.50,20,C,901,0.119600,0.7383,0.6296,1.84,1.92
16.50,20,P,59483,0.119600,-0.2597,0.6603,0.43,0.46
17.00,20,C,6377,0.125600,0.6638,0.7376,1.58,1.67
17.00,20,P,134175,0.125600,-0.3342,0.6833,0.67,0.72
17.50,20,C,2931,0.125700,0.5946,0.7778,1.37,1.45
17.50,20,P,33647,0.125700,-0.4034,0.6684,0.95,1.00
18.00,20,C,40935,0.121800,0.5323,0.7509,1.20,1.28
18.00,20,P,107309,0.121800,-0.4656,0.7928,1.28,1.34
18.50,20,C,19289,0.115500,0.4778,0.8202,1.06,1.14
18.50,20,P,54471,0.115500,-0.5202,0.8355,1.63,1.71
19.00,20,C,37434,0.108200,0.4306,0.8677,0.95,1.03
19.00,20,P,109403,0.108200,-0.5674,0.8807,2.02,2.09
19.50,20,C,17257,0.100800,0.3899,0.9052,0.86,0.92
19.50,20,P,29617,0.100800,-0.6081,0.9254,2.42,2.49
20.00,20,C,173998,0.093500,0.3549,0.9569,0.80,0.84
20.00,20,P,107043,0.093500,-0.6431,0.9655,2.83,2.90
20.50,20,C,53558,0.086700,0.3246,0.9900,0.71,0.77
20.50,20,P,55355,0.086700,-0.6734,1.0096,3.25,3.35
21.00,20,C,75234,0.080400,0.2983,1.0386,0.65,0.71
21.00,20,P,59895,0.080400,-0.6997,1.0389,3.70,3.80
