# spot,15.1900,ts,2026-08-17 22:18:44
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,2,C,4168,0.004400,0.9956,0.0000,5.50,5.80
10.00,2,P,878,0.004400,-0.0041,2.6701,0.00,0.01
10.50,2,C,19,0.005800,0.9948,0.0000,5.00,5.25
10.50,2,P,2,0.005800,-0.0050,2.4035,0.00,0.01
11.00,2,C,40,0.007700,0.9936,0.0000,4.50,4.75
11.00,2,P,83,0.007700,-0.0062,2.1478,0.00,0.01
11.50,2,C,9,0.010500,0.9920,0.0000,4.00,4.25
11.50,2,P,234,0.010500,-0.0078,1.9011,0.00,0.01
12.00,2,C,1542,0.014600,0.9897,0.0000,3.50,3.80
12.00,2,P,1481,0.014600,-0.0100,1.6632,0.00,0.01
12.50,2,C,59,0.021000,0.9866,0.0000,3.00,3.25
12.50,2,P,159,0.021100,-0.0132,1.4324,0.00,0.01
13.00,2,C,2542,0.031500,0.9818,0.0000,2.54,2.79
13.00,2,P,2638,0.031500,-0.0180,1.4949,0.00,0.01
13.50,2,C,1079,0.049700,0.9742,0.0000,2.03,2.20
13.50,2,P,2383,0.049800,-0.0256,1.4982,0.00,0.02
14.00,2,C,1514,0.085000,0.9608,0.0000,1.61,1.66
14.00,2,P,4184,0.085000,-0.0390,0.8597,0.00,0.02
14.50,2,C,6679,0.177200,0.9175,1.1642,1.14,1.19
14.50,2,P,52752,0.177200,-0.0823,0.8493,0.03,0.05
15.00,2,C,24524,0.344300,0.7772,0.2135,0.72,0.77
15.00,2,P,71754,0.344300,-0.2226,0.6498,0.12,0.13
15.50,2,C,5076,0.449000,0.5679,0.7065,0.39,0.45
15.50,2,P,51925,0.449000,-0.4319,0.8024,0.28,0.33
16.00,2,C,26226,0.369000,0.3714,0.8313,0.24,0.28
16.00,2,P,144563,0.369000,-0.6283,0.9820,0.59,0.66
16.50,2,C,31641,0.265200,0.2524,1.0128,0.14,0.19
16.50,2,P,84557,0.265200,-0.7473,0.0000,1.01,1.07
17.00,2,C,50667,0.191300,0.1791,1.2425,0.10,0.12
17.00,2,P,103885,0.191300,-0.8207,0.0000,1.47,1.52
17.50,2,C,10438,0.141000,0.1332,1.3777,0.07,0.11
17.50,2,P,76301,0.141000,-0.8666,0.0000,1.94,1.99
18.00,2,C,69119,0.107100,0.1035,1.6120,0.07,0.08
18.00,2,P,123914,0.107100,-0.8962,0.0000,2.42,2.47
18.50,2,C,68281,0.083800,0.0836,1.7150,0.05,0.09
18.50,2,P,81023,0.083800,-0.9162,1.1150,2.90,2.97
19.00,2,C,64146,0.067400,0.0696,2.0671,0.05,0.07
19.00,2,P,77774,0.067400,-0.9301,0.0000,3.40,3.50
19.50,2,C,43205,0.055500,0.0595,2.1386,0.04,0.05
19.50,2,P,52230,0.055500,-0.9403,1.1550,3.85,3.95
20.00,2,C,197658,0.046700,0.0519,2.6286,0.03,0.05
20.00,2,P,100264,0.046700,-0.9479,1.2872,4.35,4.45
20.50,2,C,18293,0.040000,0.0460,2.1280,0.03,0.06
20.50,2,P,1542,0.040000,-0.9538,0.0000,4.85,4.95
21.00,2,C,136203,0.034700,0.0414,2.3951,0.03,0.04
21.00,2,P,82084,0.034700,-0.9584,1.5419,5.35,5.45
21.50,2,C,16320,0.030600,0.0377,2.6495,0.03,0.05
21.50,2,P,1084,0.030600,-0.9621,1.6648,5.85,5.95
22.00,2,C,167532,0.027200,0.0346,2.7991,0.01,0.05
22.00,2,P,55627,0.027200,-0.9651,1.7849,6.35,6.45
22.50,2,C,32693,0.024500,0.0321,2.9436,0.01,0.04
22.50,2,P,707,0.024500,-0.9677,1.9024,6.85,6.95
23.00,2,C,153745,0.022200,0.0300,3.0279,0.02,0.03
23.00,2,P,24078,0.022200,-0.9698,2.0172,7.35,7.45
23.50,2,C,30577,0.020300,0.0282,3.1617,0.00,0.03
23.50,2,P,424,0.020300,-0.9716,2.1297,7.85,7.95
24.00,2,C,172784,0.018600,0.0266,3.3501,0.02,0.03
24.00,2,P,15748,0.018600,-0.9732,2.2398,8.35,8.45
24.50,2,C,2255,0.017200,0.0252,3.4177,0.00,0.03
24.50,2,P,69,0.017200,-0.9745,2.3476,8.85,8.95
25.00,2,C,180456,0.016000,0.0240,3.4745,0.00,0.03
25.00,2,P,18578,0.016000,-0.9757,0.0000,9.20,9.50
26.00,2,C,163881,0.014000,0.0220,3.7070,0.01,0.03
26.00,2,P,1393,0.014000,-0.9778,0.0000,10.20,10.50
27.00,2,C,64399,0.012400,0.0204,3.9277,0.00,0.03
27.00,2,P,229,0.012400,-0.9794,0.0000,11.20,11.50
28.00,2,C,90162,0.011200,0.0190,4.0577,0.00,0.02
28.00,2,P,798,0.011200,-0.9807,0.0000,12.20,12.50
29.00,2,C,96376,0.010100,0.0179,4.2558,0.00,0.02
29.00,2,P,691,0.010100,-0.9818,0.0000,13.20,13.50
30.00,2,C,165759,0.009300,0.0170,4.4453,0.00,0.02
30.00,2,P,595,0.009300,-0.9828,0.0000,14.20,14.50
31.00,2,C,41772,0.008600,0.0161,4.6269,0.00,0.02
31.00,2,P,428,0.008600,-0.9836,0.0000,15.20,15.50
32.00,2,C,19207,0.007900,0.0154,4.8014,0.00,0.02
32.00,2,P,815,0.007900,-0.9844,0.0000,16.20,16.50
33.00,2,C,15289,0.007400,0.0147,4.9691,0.00,0.02
33.00,2,P,20,0.007400,-0.9850,0.0000,17.20,17.50
34.00,2,C,10475,0.006900,0.0141,5.3111,0.00,0.02
34.00,2,P,6,0.006900,-0.9856,0.0000,18.20,18.50
35.00,2,C,134107,0.006500,0.0136,5.3823,0.00,0.02
35.00,2,P,673,0.006500,-0.9862,0.0000,19.20,19.50
36.00,2,C,17498,0.006100,0.0131,5.5345,0.00,0.02
36.00,2,P,7,0.006100,-0.9867,0.0000,20.20,20.50
37.00,2,C,37854,0.005800,0.0126,5.6816,0.00,0.02
37.00,2,P,10,0.005800,-0.9871,0.0000,21.20,21.50
38.00,2,C,38672,0.005500,0.0122,5.8237,0.00,0.02
38.00,2,P,3,0.005500,-0.9875,6.0899,22.20,22.50
39.00,2,C,16528,0.005200,0.0118,5.9616,0.00,0.02
39.00,2,P,6,0.005200,-0.9879,0.0000,23.20,23.50
40.00,2,C,101443,0.005000,0.0115,5.9910,0.00,0.02
40.00,2,P,296,0.005000,-0.9883,0.0000,24.20,24.50
42.50,2,C,60262,0.004500,0.0107,6.4126,0.00,0.02
45.00,2,C,52441,0.004000,0.0100,6.4742,0.00,0.02
45.00,2,P,162,0.004000,-0.9898,0.0000,29.20,29.50
47.50,2,C,91067,0.003700,0.0094,6.8714,0.00,0.02
47.50,2,P,3,0.003700,-0.9904,0.0000,31.70,32.00
50.00,2,C,158186,0.003400,0.0089,7.1288,0.00,0.02
50.00,2,P,50,0.003400,-0.9909,0.0000,34.20,34.45
55.00,2,C,107757,0.002900,0.0080,7.6011,0.00,0.02
60.00,2,C,86623,0.002500,0.0072,8.0262,0.00,0.02
60.00,2,P,15,0.002500,-0.9925,0.0000,44.20,44.45
65.00,2,C,104990,0.002200,0.0066,7.3950,0.00,0.02
65.00,2,P,155,0.002200,-0.9931,0.0000,49.20,49.45
70.00,2,C,61655,0.002000,0.0061,7.7188,0.00,0.01
70.00,2,P,2,0.002000,-0.9937,0.0000,54.10,54.50
75.00,2,C,44103,0.001800,0.0056,8.0176,0.00,0.02
80.00,2,C,51570,0.001600,0.0052,8.2949,0.00,0.02
80.00,2,P,66,0.001600,-0.9945,0.0000,64.10,64.50
85.00,2,C,91938,0.001500,0.0049,0.0000,0.00,0.01
90.00,2,C,39054,0.001400,0.0046,8.2973,0.00,0.01
95.00,2,C,25835,0.001300,0.0043,8.5158,0.00,0.01
100.00,2,C,27881,0.001200,0.0040,0.0000,0.00,0.01
100.00,2,P,121,0.001200,-0.9958,0.0000,84.10,84.45
110.00,2,C,2064,0.001000,0.0036,0.0000,0.00,0.02
110.00,2,P,3,0.001000,-0.9962,0.0000,94.10,94.45
120.00,2,C,9883,0.000900,0.0032,0.0000,0.00,0.02
120.00,2,P,2,0.000900,-0.9966,0.0000,104.10,104.45
130.00,2,C,3855,0.000800,0.0029,0.0000,0.00,0.02
130.00,2,P,754,0.000800,-0.9969,0.0000,114.10,114.45
140.00,2,C,6811,0.000700,0.0026,0.0000,0.00,0.02
140.00,2,P,390,0.000700,-0.9972,0.0000,124.10,124.45
150.00,2,C,28596,0.000600,0.0024,0.0000,0.00,0.01
150.00,2,P,14,0.000600,-0.9974,0.0000,134.10,134.45
160.00,2,C,1146,0.000600,0.0021,0.0000,0.00,0.02
170.00,2,C,22288,0.000500,0.0020,0.0000,0.00,0.02
180.00,2,C,7802,0.000500,0.0018,0.0000,0.00,0.02
180.00,2,P,1,0.000500,-0.9980,0.0000,164.10,164.45
190.00,2,C,5687,0.000400,0.0017,0.0000,0.00,0.02
200.00,2,C,7457,0.000400,0.0015,0.0000,0.00,0.01
200.00,2,P,51,0.000400,-0.9982,0.0000,184.10,184.50
10.00,30,C,246,0.003700,0.9906,0.7824,7.90,8.20
10.00,30,P,269,0.003700,-0.0058,0.8764,0.00,0.01
10.50,30,C,240,0.004700,0.9894,0.6758,7.45,7.70
10.50,30,P,2,0.004700,-0.0070,0.8100,0.00,0.02
11.00,30,C,372,0.006000,0.9878,0.4913,6.95,7.20
11.00,30,P,22,0.006000,-0.0086,0.7464,0.00,0.02
11.50,30,C,17,0.007700,0.9857,0.0000,6.45,6.70
11.50,30,P,16,0.007700,-0.0107,0.6854,0.00,0.01
12.00,30,C,2245,0.010000,0.9827,0.6977,5.95,6.20
12.00,30,P,437,0.010000,-0.0137,0.7140,0.00,0.02
12.50,30,C,42,0.013400,0.9785,0.6275,5.45,5.70
12.50,30,P,100,0.013400,-0.0180,0.6510,0.00,0.03
13.00,30,C,2633,0.018200,0.9720,0.6478,5.00,5.10
13.00,30,P,4300,0.018200,-0.0244,0.6395,0.01,0.03
13.50,30,C,350,0.025300,0.9621,0.5795,4.50,4.60
13.50,30,P,489,0.025300,-0.0344,0.6014,0.02,0.04
14.00,30,C,1542,0.035500,0.9461,0.5670,4.05,4.15
14.00,30,P,33781,0.035500,-0.0504,0.5485,0.04,0.08
14.50,30,C,1422,0.049200,0.9205,0.5746,3.60,3.70
14.50,30,P,15269,0.049200,-0.0759,0.5644,0.09,0.11
15.00,30,C,5986,0.065400,0.8813,0.6315,3.20,3.25
15.00,30,P,43817,0.065400,-0.1151,0.5529,0.16,0.20
15.50,30,C,1868,0.080500,0.8271,0.6596,2.80,2.86
15.50,30,P,60411,0.080500,-0.1693,0.5921,0.28,0.31
16.00,30,C,14359,0.090500,0.7651,0.6501,2.48,2.52
16.00,30,P,181707,0.090500,-0.2313,0.6519,0.44,0.48
16.50,30,C,1040,0.096000,0.7047,0.6721,2.20,2.25
16.50,30,P,23799,0.096000,-0.2917,0.7003,0.67,0.70
17.00,30,C,7512,0.099300,0.6485,0.7092,1.96,2.02
17.00,30,P,194795,0.099300,-0.3479,0.7337,0.93,0.97
17.50,30,C,965,0.101200,0.5952,0.7431,1.77,1.83
17.50,30,P,57013,0.101200,-0.4012,0.7648,1.24,1.28
18.00,30,C,53865,0.099600,0.5448,0.7837,1.61,1.67
18.00,30,P,151540,0.099600,-0.4516,0.7639,1.57,1.63
18.50,30,C,61656,0.094700,0.5008,0.8747,1.48,1.54
18.50,30,P,60895,0.094700,-0.4957,0.8242,1.93,1.99
19.00,30,C,91622,0.089300,0.4628,0.9035,1.36,1.42
19.00,30,P,160216,0.089300,-0.5336,0.8635,2.31,2.37
19.50,30,C,16950,0.084100,0.4297,0.9059,1.27,1.31
