# spot,18.2100,ts,2026-07-28 22:54:51
strike,dte,cp,oi,gamma,delta,iv,bid,ask
10.00,22,C,3981,0.003100,0.9919,0.0000,8.90,9.05
10.00,22,P,875,0.003100,-0.0054,1.1039,0.00,0.02
10.50,22,C,19,0.003800,0.9908,0.0000,8.40,8.55
10.50,22,P,2,0.003800,-0.0066,1.0268,0.00,0.02
11.00,22,C,41,0.004800,0.9894,0.0000,7.90,8.05
11.00,22,P,83,0.004800,-0.0079,0.9531,0.00,0.02
11.50,22,C,10,0.005900,0.9878,0.0000,7.40,7.60
11.50,22,P,234,0.005900,-0.0095,0.9678,0.00,0.02
12.00,22,C,2191,0.007400,0.9859,0.0000,6.90,7.10
12.00,22,P,1466,0.007400,-0.0114,0.8945,0.00,0.01
12.50,22,C,48,0.009300,0.9834,0.0000,6.40,6.60
12.50,22,P,159,0.009300,-0.0140,0.8238,0.00,0.02
13.00,22,C,2710,0.012000,0.9799,0.0000,5.90,6.10
13.00,22,P,2638,0.012000,-0.0174,0.7816,0.00,0.03
13.50,22,C,1093,0.015700,0.9747,0.0000,5.40,5.60
13.50,22,P,2000,0.015700,-0.0227,0.7544,0.00,0.02
14.00,22,C,1167,0.021100,0.9667,0.0000,4.90,5.10
14.00,22,P,4253,0.021100,-0.0306,0.7704,0.00,0.03
14.50,22,C,962,0.028600,0.9550,0.0000,4.45,4.55
14.50,22,P,12305,0.028600,-0.0424,0.6476,0.01,0.04
15.00,22,C,4496,0.038600,0.9382,0.6162,3.95,4.05
15.00,22,P,26090,0.038600,-0.0592,0.6896,0.03,0.07
15.50,22,C,454,0.051400,0.9132,0.5891,3.50,3.60
15.50,22,P,52836,0.051400,-0.0841,0.6573,0.08,0.12
16.00,22,C,2450,0.066700,0.8738,0.6188,3.10,3.20
16.00,22,P,162926,0.066700,-0.1235,0.6594,0.17,0.21
16.50,22,C,1308,0.080600,0.8205,0.6889,2.78,2.84
16.50,22,P,38824,0.080600,-0.1768,0.7204,0.31,0.36
17.00,22,C,7075,0.090500,0.7619,0.7059,2.46,2.53
17.00,22,P,106127,0.090500,-0.2354,0.7268,0.50,0.55
17.50,22,C,352,0.095600,0.7020,0.7701,2.20,2.27
17.50,22,P,72854,0.095600,-0.2954,0.7863,0.74,0.79
18.00,22,C,21398,0.096300,0.6446,0.7721,1.98,2.05
18.00,22,P,138975,0.096300,-0.3528,0.8345,1.01,1.07
18.50,22,C,59861,0.094600,0.5927,0.8554,1.80,1.86
18.50,22,P,71084,0.094600,-0.4046,0.8769,1.33,1.38
19.00,22,C,40975,0.091700,0.5464,0.9195,1.64,1.70
19.00,22,P,73771,0.091700,-0.4509,0.9085,1.67,1.72
19.50,22,C,37704,0.088100,0.5052,0.9909,1.50,1.57
19.50,22,P,49017,0.088100,-0.4922,0.9753,2.03,2.09
20.00,22,C,151746,0.084300,0.4683,1.0074,1.39,1.46
20.00,22,P,106270,0.084300,-0.5291,1.0169,2.42,2.47
20.50,22,C,13088,0.080300,0.4353,1.0245,1.30,1.35
20.50,22,P,1581,0.080300,-0.5621,1.0074,2.81,2.87
21.00,22,C,162234,0.076400,0.4057,1.0855,1.21,1.27
21.00,22,P,85468,0.076400,-0.5917,1.0689,3.20,3.30
21.50,22,C,15333,0.072600,0.3791,1.1056,1.13,1.18
21.50,22,P,1064,0.072600,-0.6182,1.1236,3.60,3.70
22.00,22,C,155221,0.069000,0.3552,1.1592,1.06,1.11
22.00,22,P,55650,0.069000,-0.6421,1.1580,4.05,4.15
22.50,22,C,30319,0.065500,0.3337,1.2403,1.00,1.05
22.50,22,P,824,0.065500,-0.6637,1.1866,4.50,4.60
23.00,22,C,159563,0.062200,0.3142,1.2760,0.94,0.99
23.00,22,P,24106,0.062200,-0.6832,1.2249,4.95,5.05
23.50,22,C,28255,0.059100,0.2965,1.2982,0.89,0.94
23.50,22,P,676,0.059100,-0.7008,1.2590,5.40,5.50
24.00,22,C,158009,0.056200,0.2804,1.3441,0.84,0.89
24.00,22,P,15840,0.056200,-0.7169,1.2890,5.85,5.95
24.50,22,C,2286,0.053500,0.2657,1.2989,0.80,0.85
24.50,22,P,28,0.053500,-0.7316,1.3152,6.30,6.40
25.00,22,C,277400,0.051000,0.2523,1.3303,0.76,0.81
25.00,22,P,18869,0.051000,-0.7451,1.3206,6.75,6.85
26.00,22,C,131772,0.046500,0.2285,1.3949,0.69,0.74
26.00,22,P,1379,0.046500,-0.7689,1.3903,7.65,7.80
27.00,22,C,48665,0.042500,0.2081,1.4383,0.63,0.68
27.00,22,P,251,0.042500,-0.7892,1.3530,8.60,8.70
28.00,22,C,116407,0.039000,0.1905,1.4833,0.57,0.63
28.00,22,P,798,0.039000,-0.8068,1.4416,9.55,9.65
29.00,22,C,92311,0.036000,0.1752,1.5740,0.53,0.58
29.00,22,P,608,0.036000,-0.8222,1.5463,10.50,10.60
30.00,22,C,217904,0.033300,0.1616,1.6184,0.48,0.54
30.00,22,P,187,0.033300,-0.8357,1.5829,11.45,11.55
31.00,22,C,31769,0.030900,0.1496,1.6200,0.45,0.50
31.00,22,P,428,0.030900,-0.8477,1.6356,12.40,12.50
32.00,22,C,16968,0.028700,0.1390,1.6502,0.42,0.47
